,Unnamed: 0,id,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,frameId,team,playDirection,route
49307,49307,2018101800:3428:7,2018-10-19T02:58:05.400Z,94.63,34.54,0.04,0.43,0.0,111.28,140.61,None,2556278.0,Will Parks,34.0,FS,1,away,left,
49308,49308,2018101800:3428:7,2018-10-19T02:58:05.400Z,105.87,19.98,0.02,0.02,0.0,270.1,96.35,None,2558208.0,Chad Williams,10.0,WR,1,home,left,OUT
49309,49309,2018101800:3428:7,2018-10-19T02:58:05.400Z,109.51,29.53,0.0,0.0,0.0,259.5,253.98,None,2560858.0,Josh Rosen,3.0,QB,1,home,left,
49310,49310,2018101800:3428:7,2018-10-19T02:58:05.400Z,105.35,29.82,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
50109,50109,2018101800:3452:7,2018-10-19T02:58:42.599Z,101.31,28.84,0.29,0.26,0.03,188.94,266.87,None,497238.0,Jermaine Gresham,84.0,TE,1,home,left,HITCH
50110,50110,2018101800:3452:7,2018-10-19T02:58:42.599Z,98.63,31.02,0.2,0.27,0.02,16.39,116.83,None,2495202.0,Von Miller,58.0,OLB,1,away,left,
50111,50111,2018101800:3452:7,2018-10-19T02:58:42.599Z,100.03,32.75,0.0,0.0,0.0,273.93,33.91,None,2506106.0,Larry Fitzgerald,11.0,WR,1,home,left,SLANT
50112,50112,2018101800:3452:7,2018-10-19T02:58:42.599Z,94.99,36.58,0.04,0.03,0.02,84.46,307.3,None,2507917.0,Tramaine Brock,22.0,CB,1,away,left,
50113,50113,2018101800:3452:7,2018-10-19T02:58:42.599Z,97.81,32.94,0.01,0.01,0.01,82.02,50.68,None,2530510.0,Chris Harris,25.0,CB,1,away,left,
50114,50114,2018101800:3452:7,2018-10-19T02:58:42.599Z,96.45,22.0,1.52,1.97,0.14,106.69,177.42,None,2532898.0,Brandon Marshall,54.0,ILB,1,away,left,
50115,50115,2018101800:3452:7,2018-10-19T02:58:42.599Z,84.91,28.43,1.9,1.1,0.19,121.26,223.21,None,2539937.0,Shamarko Thomas,38.0,SS,1,away,left,
50116,50116,2018101800:3452:7,2018-10-19T02:58:42.599Z,98.5,11.02,0.07,0.08,0.03,73.33,88.03,None,2543505.0,Bradley Roby,29.0,CB,1,away,left,
50117,50117,2018101800:3452:7,2018-10-19T02:58:42.599Z,102.72,20.54,1.86,1.24,0.18,249.46,216.12,None,2553435.0,David Johnson,31.0,RB,1,home,left,FLAT
50118,50118,2018101800:3452:7,2018-10-19T02:58:42.599Z,92.44,19.44,1.56,1.8,0.17,98.09,103.46,None,2555550.0,Justin Simmons,31.0,SS,1,away,left,
50119,50119,2018101800:3452:7,2018-10-19T02:58:42.599Z,96.33,29.85,0.08,0.08,0.02,112.0,261.35,None,2556278.0,Will Parks,34.0,FS,1,away,left,
50120,50120,2018101800:3452:7,2018-10-19T02:58:42.599Z,100.28,11.24,0.0,0.0,0.0,266.47,86.42,None,2558208.0,Chad Williams,10.0,WR,1,home,left,GO
50121,50121,2018101800:3452:7,2018-10-19T02:58:42.599Z,100.94,34.79,0.0,0.0,0.0,221.26,287.42,None,2560781.0,Christian Kirk,13.0,WR,1,home,left,OUT
50122,50122,2018101800:3452:7,2018-10-19T02:58:42.599Z,103.64,23.55,0.0,0.01,0.0,253.4,227.95,None,2560858.0,Josh Rosen,3.0,QB,1,home,left,
50123,50123,2018101800:3452:7,2018-10-19T02:58:42.599Z,99.33,23.85,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
50799,50799,2018101800:3502:7,2018-10-19T02:59:57.400Z,88.54,34.9,0.04,0.04,0.03,252.33,88.5,None,497238.0,Jermaine Gresham,84.0,TE,1,home,left,IN
50800,50800,2018101800:3502:7,2018-10-19T02:59:57.400Z,86.54,36.76,0.06,0.12,0.01,301.25,4.98,None,2495202.0,Von Miller,58.0,OLB,1,away,left,
50801,50801,2018101800:3502:7,2018-10-19T02:59:57.400Z,88.66,45.16,0.0,0.0,0.0,266.69,55.68,None,2506106.0,Larry Fitzgerald,11.0,WR,1,home,left,GO
50802,50802,2018101800:3502:7,2018-10-19T02:59:57.400Z,86.59,45.14,0.01,0.01,0.0,76.4,298.39,None,2507917.0,Tramaine Brock,22.0,CB,1,away,left,
50803,50803,2018101800:3502:7,2018-10-19T02:59:57.400Z,81.5,19.02,0.47,0.46,0.05,55.63,124.69,None,2530510.0,Chris Harris,25.0,CB,1,away,left,
50804,50804,2018101800:3502:7,2018-10-19T02:59:57.400Z,82.34,30.71,0.0,0.0,0.0,92.89,33.92,None,2532898.0,Brandon Marshall,54.0,ILB,1,away,left,
50805,50805,2018101800:3502:7,2018-10-19T02:59:57.400Z,80.92,7.23,0.14,0.16,0.01,53.22,214.42,None,2543505.0,Bradley Roby,29.0,CB,1,away,left,
50806,50806,2018101800:3502:7,2018-10-19T02:59:57.400Z,83.15,27.0,0.0,0.0,0.0,111.63,191.05,None,2550930.0,Todd Davis,51.0,ILB,1,away,left,
50807,50807,2018101800:3502:7,2018-10-19T02:59:57.400Z,88.1,7.63,0.01,0.01,0.0,288.16,122.97,None,2552656.0,J.J. Nelson,14.0,WR,1,home,left,HITCH
50808,50808,2018101800:3502:7,2018-10-19T02:59:57.400Z,91.5,32.16,0.0,0.0,0.0,271.63,339.95,None,2553435.0,David Johnson,31.0,RB,1,home,left,ANGLE
50809,50809,2018101800:3502:7,2018-10-19T02:59:57.400Z,69.95,25.42,0.74,0.65,0.08,96.54,299.92,None,2555550.0,Justin Simmons,31.0,SS,1,away,left,
50810,50810,2018101800:3502:7,2018-10-19T02:59:57.400Z,79.07,36.03,0.14,0.47,0.01,111.7,209.86,None,2556278.0,Will Parks,34.0,FS,1,away,left,
50811,50811,2018101800:3502:7,2018-10-19T02:59:57.400Z,88.71,18.92,0.0,0.0,0.0,285.75,141.95,None,2560781.0,Christian Kirk,13.0,WR,1,home,left,GO
50812,50812,2018101800:3502:7,2018-10-19T02:59:57.400Z,91.73,29.63,0.0,0.0,0.0,256.91,236.66,None,2560858.0,Josh Rosen,3.0,QB,1,home,left,
50813,50813,2018101800:3502:7,2018-10-19T02:59:57.400Z,87.39,29.83,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
51729,51729,2018101800:3526:7,2018-10-19T03:00:34.200Z,84.01,28.74,0.01,0.01,0.01,278.73,252.95,None,497238.0,Jermaine Gresham,84.0,TE,1,home,left,
51730,51730,2018101800:3526:7,2018-10-19T03:00:34.200Z,83.9,41.64,0.0,0.01,0.0,276.11,23.2,None,2506106.0,Larry Fitzgerald,11.0,WR,1,home,left,CROSS
51731,51731,2018101800:3526:7,2018-10-19T03:00:34.200Z,75.03,43.43,0.61,1.09,0.05,103.24,120.93,None,2507917.0,Tramaine Brock,22.0,CB,1,away,left,
51732,51732,2018101800:3526:7,2018-10-19T03:00:34.200Z,77.55,35.44,0.2,0.47,0.02,6.54,312.95,None,2530510.0,Chris Harris,25.0,CB,1,away,left,
51733,51733,2018101800:3526:7,2018-10-19T03:00:34.200Z,77.45,27.08,0.0,0.01,0.0,92.27,347.67,None,2532898.0,Brandon Marshall,54.0,ILB,1,away,left,
51734,51734,2018101800:3526:7,2018-10-19T03:00:34.200Z,80.68,11.21,0.07,0.07,0.02,81.52,85.78,None,2543505.0,Bradley Roby,29.0,CB,1,away,left,
51735,51735,2018101800:3526:7,2018-10-19T03:00:34.200Z,81.14,29.67,0.06,0.1,0.01,116.75,99.59,None,2550541.0,Shaquil Barrett,48.0,OLB,1,away,left,
51736,51736,2018101800:3526:7,2018-10-19T03:00:34.200Z,79.07,21.11,0.2,0.09,0.03,104.78,25.12,None,2550930.0,Todd Davis,51.0,ILB,1,away,left,
51737,51737,2018101800:3526:7,2018-10-19T03:00:34.200Z,86.14,20.73,0.11,0.15,0.0,277.76,258.99,None,2553435.0,David Johnson,31.0,RB,1,home,left,FLAT
51738,51738,2018101800:3526:7,2018-10-19T03:00:34.200Z,71.74,20.45,0.13,1.03,0.02,94.07,86.0,None,2555550.0,Justin Simmons,31.0,SS,1,away,left,
51739,51739,2018101800:3526:7,2018-10-19T03:00:34.200Z,67.67,33.95,0.9,0.43,0.09,96.58,261.03,None,2556278.0,Will Parks,34.0,FS,1,away,left,
51740,51740,2018101800:3526:7,2018-10-19T03:00:34.200Z,82.97,11.24,0.0,0.0,0.01,258.74,76.76,None,2558208.0,Chad Williams,10.0,WR,1,home,left,GO
51741,51741,2018101800:3526:7,2018-10-19T03:00:34.200Z,82.64,36.84,0.0,0.0,0.01,257.62,115.55,None,2560781.0,Christian Kirk,13.0,WR,1,home,left,IN
51742,51742,2018101800:3526:7,2018-10-19T03:00:34.200Z,86.61,23.65,0.0,0.0,0.0,254.74,272.12,None,2560858.0,Josh Rosen,3.0,QB,1,home,left,
51743,51743,2018101800:3526:7,2018-10-19T03:00:34.200Z,82.25,23.84,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
52824,52824,2018101800:3550:7,2018-10-19T03:01:16.700Z,62.16,24.16,0.06,0.06,0.0,297.05,344.99,None,497238.0,Jermaine Gresham,84.0,TE,1,home,left,CROSS
52825,52825,2018101800:3550:7,2018-10-19T03:01:16.700Z,62.7,10.24,0.02,0.02,0.0,268.02,165.0,None,2506106.0,Larry Fitzgerald,11.0,WR,1,home,left,SLANT
52826,52826,2018101800:3550:7,2018-10-19T03:01:16.700Z,52.5,40.5,0.23,0.11,0.04,96.26,17.0,None,2507917.0,Tramaine Brock,22.0,CB,1,away,left,
52827,52827,2018101800:3550:7,2018-10-19T03:01:16.700Z,53.55,37.78,0.55,0.25,0.06,34.15,46.94,None,2530510.0,Chris Harris,25.0,CB,1,away,left,
52828,52828,2018101800:3550:7,2018-10-19T03:01:16.700Z,56.26,25.82,2.05,1.08,0.2,98.24,182.38,None,2532898.0,Brandon Marshall,54.0,ILB,1,away,left,
52829,52829,2018101800:3550:7,2018-10-19T03:01:16.700Z,54.83,9.73,0.99,0.49,0.1,54.33,252.57,None,2543505.0,Bradley Roby,29.0,CB,1,away,left,
52830,52830,2018101800:3550:7,2018-10-19T03:01:16.700Z,60.12,22.54,0.02,0.02,0.01,65.85,229.27,None,2550541.0,Shaquil Barrett,48.0,OLB,1,away,left,
52831,52831,2018101800:3550:7,2018-10-19T03:01:16.700Z,56.23,30.91,1.07,1.78,0.1,108.86,233.83,None,2550930.0,Todd Davis,51.0,ILB,1,away,left,
52832,52832,2018101800:3550:7,2018-10-19T03:01:16.700Z,61.76,37.58,0.0,0.0,0.0,269.25,237.44,None,2552656.0,J.J. Nelson,14.0,WR,1,home,left,GO
52833,52833,2018101800:3550:7,2018-10-19T03:01:16.700Z,63.48,19.93,3.88,1.48,0.4,216.35,186.35,None,2553435.0,David Johnson,31.0,RB,1,home,left,SLANT
52834,52834,2018101800:3550:7,2018-10-19T03:01:16.700Z,41.8,27.9,1.37,0.26,0.14,72.88,224.37,None,2555550.0,Justin Simmons,31.0,SS,1,away,left,
52835,52835,2018101800:3550:7,2018-10-19T03:01:16.700Z,54.44,19.81,2.92,0.85,0.29,109.51,163.31,None,2556278.0,Will Parks,34.0,FS,1,away,left,
52836,52836,2018101800:3550:7,2018-10-19T03:01:16.700Z,63.2,38.96,0.0,0.0,0.0,267.15,108.62,None,2560781.0,Christian Kirk,13.0,WR,1,home,left,OUT
52837,52837,2018101800:3550:7,2018-10-19T03:01:16.700Z,65.68,28.69,0.0,0.0,0.0,246.37,215.01,None,2560858.0,Josh Rosen,3.0,QB,1,home,left,
52838,52838,2018101800:3550:7,2018-10-19T03:01:16.700Z,61.19,28.77,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
53619,53619,2018101800:3574:7,2018-10-19T03:01:52.299Z,45.7,30.27,0.02,0.1,0.0,105.71,318.67,None,497238.0,Jermaine Gresham,84.0,TE,1,home,left,FLAT
53620,53620,2018101800:3574:7,2018-10-19T03:01:52.299Z,43.24,32.16,0.12,0.09,0.01,331.27,124.1,None,2495202.0,Von Miller,58.0,OLB,1,away,left,
53621,53621,2018101800:3574:7,2018-10-19T03:01:52.299Z,45.03,33.46,0.0,0.0,0.0,262.01,42.31,None,2506106.0,Larry Fitzgerald,11.0,WR,1,home,left,CORNER
53622,53622,2018101800:3574:7,2018-10-19T03:01:52.299Z,37.31,26.57,3.92,3.19,0.4,148.82,177.56,None,2507917.0,Tramaine Brock,22.0,CB,1,away,left,
53623,53623,2018101800:3574:7,2018-10-19T03:01:52.299Z,42.6,33.55,0.08,0.06,0.01,94.91,20.0,None,2530510.0,Chris Harris,25.0,CB,1,away,left,
53624,53624,2018101800:3574:7,2018-10-19T03:01:52.299Z,40.17,26.42,0.43,1.48,0.04,79.76,89.09,None,2532898.0,Brandon Marshall,54.0,ILB,1,away,left,
53625,53625,2018101800:3574:7,2018-10-19T03:01:52.299Z,38.89,13.08,0.72,0.19,0.07,69.42,252.78,None,2543505.0,Bradley Roby,29.0,CB,1,away,left,
53626,53626,2018101800:3574:7,2018-10-19T03:01:52.299Z,43.23,20.41,0.0,0.0,0.01,69.47,47.23,None,2550541.0,Shaquil Barrett,48.0,OLB,1,away,left,
53627,53627,2018101800:3574:7,2018-10-19T03:01:52.299Z,40.53,22.63,0.07,0.06,0.05,107.83,34.64,None,2550930.0,Todd Davis,51.0,ILB,1,away,left,
53628,53628,2018101800:3574:7,2018-10-19T03:01:52.299Z,39.63,30.23,0.17,0.72,0.02,103.13,135.1,None,2555550.0,Justin Simmons,31.0,SS,1,away,left,
53629,53629,2018101800:3574:7,2018-10-19T03:01:52.299Z,28.11,25.02,0.67,0.18,0.07,111.37,264.55,None,2556278.0,Will Parks,34.0,FS,1,away,left,
53630,53630,2018101800:3574:7,2018-10-19T03:01:52.299Z,44.79,14.01,0.01,0.01,0.0,269.86,181.54,None,2558208.0,Chad Williams,10.0,WR,1,home,left,CROSS
53631,53631,2018101800:3574:7,2018-10-19T03:01:52.299Z,51.32,25.41,0.0,0.0,0.0,276.88,117.19,None,2560711.0,Chase Edmonds,29.0,RB,1,home,left,FLAT
53632,53632,2018101800:3574:7,2018-10-19T03:01:52.299Z,47.62,24.06,3.42,3.41,0.36,216.56,178.82,None,2560781.0,Christian Kirk,13.0,WR,1,home,left,FLAT
53633,53633,2018101800:3574:7,2018-10-19T03:01:52.299Z,45.55,25.45,0.0,0.0,0.0,268.39,10.83,None,2560858.0,Josh Rosen,3.0,QB,1,home,left,
53634,53634,2018101800:3574:7,2018-10-19T03:01:52.299Z,44.22,25.55,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
54403,54403,2018101800:3596:7,2018-10-19T03:02:49.299Z,43.36,31.46,0.03,0.04,0.01,316.56,338.28,None,2495202.0,Von Miller,58.0,OLB,1,away,left,
54404,54404,2018101800:3596:7,2018-10-19T03:02:49.299Z,45.77,36.5,0.01,0.01,0.01,269.45,201.78,None,2506106.0,Larry Fitzgerald,11.0,WR,1,home,left,POST
54405,54405,2018101800:3596:7,2018-10-19T03:02:49.299Z,41.74,36.45,1.02,1.11,0.1,99.61,256.74,None,2530510.0,Chris Harris,25.0,CB,1,away,left,
54406,54406,2018101800:3596:7,2018-10-19T03:02:49.299Z,39.2,28.14,0.04,0.03,0.01,67.37,114.7,None,2532898.0,Brandon Marshall,54.0,ILB,1,away,left,
54407,54407,2018101800:3596:7,2018-10-19T03:02:49.299Z,38.46,9.32,0.1,0.97,0.01,66.84,290.16,None,2543505.0,Bradley Roby,29.0,CB,1,away,left,
54408,54408,2018101800:3596:7,2018-10-19T03:02:49.299Z,43.29,20.66,0.05,0.28,0.01,101.99,40.22,None,2550541.0,Shaquil Barrett,48.0,OLB,1,away,left,
54409,54409,2018101800:3596:7,2018-10-19T03:02:49.299Z,45.21,18.32,0.0,0.0,0.0,253.28,239.18,None,2553658.0,Gabe Holmes,85.0,TE,1,home,left,GO
54410,54410,2018101800:3596:7,2018-10-19T03:02:49.299Z,27.58,27.44,1.6,0.32,0.16,96.43,248.79,None,2555550.0,Justin Simmons,31.0,SS,1,away,left,
54411,54411,2018101800:3596:7,2018-10-19T03:02:49.299Z,37.26,18.22,1.48,0.08,0.15,107.11,105.32,None,2556278.0,Will Parks,34.0,FS,1,away,left,
54412,54412,2018101800:3596:7,2018-10-19T03:02:49.299Z,45.0,43.79,0.01,0.02,0.01,222.35,42.56,None,2558208.0,Chad Williams,10.0,WR,1,home,left,GO
54413,54413,2018101800:3596:7,2018-10-19T03:02:49.299Z,48.8,27.42,0.03,0.04,0.0,268.03,257.81,None,2560711.0,Chase Edmonds,29.0,RB,1,home,left,ANGLE
54414,54414,2018101800:3596:7,2018-10-19T03:02:49.299Z,40.08,24.61,0.06,0.06,0.01,87.43,160.14,None,2560763.0,Josey Jewell,47.0,LB,1,away,left,
54415,54415,2018101800:3596:7,2018-10-19T03:02:49.299Z,45.55,10.25,0.0,0.0,0.0,274.5,152.16,None,2560781.0,Christian Kirk,13.0,WR,1,home,left,GO
54416,54416,2018101800:3596:7,2018-10-19T03:02:49.299Z,48.51,25.46,0.01,0.01,0.01,266.37,302.5,None,2560858.0,Josh Rosen,3.0,QB,1,home,left,
54417,54417,2018101800:3596:7,2018-10-19T03:02:49.299Z,42.53,43.71,0.15,0.11,0.01,65.02,231.4,None,2560946.0,Isaac Yiadom,41.0,DB,1,away,left,
54418,54418,2018101800:3596:7,2018-10-19T03:02:49.299Z,44.34,25.74,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
55507,55507,2018101800:3728:7,2018-10-19T03:09:03.500Z,79.2,19.14,0.06,0.49,0.01,326.33,60.64,None,497238.0,Jermaine Gresham,84.0,TE,1,home,left,IN
55508,55508,2018101800:3728:7,2018-10-19T03:09:03.500Z,77.6,29.72,0.03,0.04,0.0,299.99,50.13,None,2495202.0,Von Miller,58.0,OLB,1,away,left,
55509,55509,2018101800:3728:7,2018-10-19T03:09:03.500Z,80.84,11.78,2.28,0.54,0.23,0.98,357.84,None,2506106.0,Larry Fitzgerald,11.0,WR,1,home,left,IN
55510,55510,2018101800:3728:7,2018-10-19T03:09:03.500Z,70.93,36.69,0.23,0.14,0.03,115.43,126.44,None,2507917.0,Tramaine Brock,22.0,CB,1,away,left,
55511,55511,2018101800:3728:7,2018-10-19T03:09:03.500Z,72.65,34.35,0.09,0.01,0.01,83.8,111.09,None,2530510.0,Chris Harris,25.0,CB,1,away,left,
55512,55512,2018101800:3728:7,2018-10-19T03:09:03.500Z,73.53,22.88,0.0,0.0,0.0,90.73,313.53,None,2532898.0,Brandon Marshall,54.0,ILB,1,away,left,
55513,55513,2018101800:3728:7,2018-10-19T03:09:03.500Z,76.7,10.39,1.43,0.41,0.14,16.16,322.52,None,2543505.0,Bradley Roby,29.0,CB,1,away,left,
55514,55514,2018101800:3728:7,2018-10-19T03:09:03.500Z,73.73,27.0,0.02,0.02,0.0,111.82,17.79,None,2550930.0,Todd Davis,51.0,ILB,1,away,left,
55515,55515,2018101800:3728:7,2018-10-19T03:09:03.500Z,79.55,35.08,0.01,0.01,0.0,275.49,163.37,None,2553435.0,David Johnson,31.0,RB,1,home,left,OUT
55516,55516,2018101800:3728:7,2018-10-19T03:09:03.500Z,61.25,25.09,1.0,0.54,0.1,109.62,262.28,None,2555550.0,Justin Simmons,31.0,SS,1,away,left,
55517,55517,2018101800:3728:7,2018-10-19T03:09:03.500Z,73.02,18.19,0.7,0.48,0.07,96.61,72.18,None,2556278.0,Will Parks,34.0,FS,1,away,left,
55518,55518,2018101800:3728:7,2018-10-19T03:09:03.500Z,83.07,21.82,0.0,0.0,0.0,268.8,152.14,None,2560711.0,Chase Edmonds,29.0,RB,1,home,left,
55519,55519,2018101800:3728:7,2018-10-19T03:09:03.500Z,78.92,34.18,0.0,0.0,0.0,272.61,72.79,None,2560781.0,Christian Kirk,13.0,WR,1,home,left,CORNER
55520,55520,2018101800:3728:7,2018-10-19T03:09:03.500Z,82.75,23.82,0.0,0.0,0.0,250.37,321.3,None,2560858.0,Josh Rosen,3.0,QB,1,home,left,
55521,55521,2018101800:3728:7,2018-10-19T03:09:03.500Z,78.31,24.02,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
56287,56287,2018101800:3750:7,2018-10-19T03:09:43.099Z,79.39,28.96,0.06,0.06,0.02,262.66,285.07,None,497238.0,Jermaine Gresham,84.0,TE,1,home,left,
56288,56288,2018101800:3750:7,2018-10-19T03:09:43.099Z,77.53,30.99,0.14,0.14,0.04,308.91,12.47,None,2495202.0,Von Miller,58.0,OLB,1,away,left,
56289,56289,2018101800:3750:7,2018-10-19T03:09:43.099Z,79.93,43.82,0.09,0.07,0.02,264.63,225.66,None,2506106.0,Larry Fitzgerald,11.0,WR,1,home,left,
56290,56290,2018101800:3750:7,2018-10-19T03:09:43.099Z,73.75,43.76,1.55,0.88,0.15,123.52,295.24,None,2507917.0,Tramaine Brock,22.0,CB,1,away,left,
56291,56291,2018101800:3750:7,2018-10-19T03:09:43.099Z,73.56,36.23,0.33,0.3,0.03,66.21,345.71,None,2530510.0,Chris Harris,25.0,CB,1,away,left,
56292,56292,2018101800:3750:7,2018-10-19T03:09:43.099Z,73.26,27.58,0.02,0.02,0.01,80.72,91.23,None,2532898.0,Brandon Marshall,54.0,ILB,1,away,left,
56293,56293,2018101800:3750:7,2018-10-19T03:09:43.099Z,69.29,10.66,0.84,0.36,0.08,61.07,276.28,None,2543505.0,Bradley Roby,29.0,CB,1,away,left,
56294,56294,2018101800:3750:7,2018-10-19T03:09:43.099Z,73.11,24.67,0.01,0.01,0.0,100.66,45.28,None,2550930.0,Todd Davis,51.0,ILB,1,away,left,
56295,56295,2018101800:3750:7,2018-10-19T03:09:43.099Z,80.21,36.51,0.02,0.03,0.01,278.23,122.67,None,2553435.0,David Johnson,31.0,RB,1,home,left,
56296,56296,2018101800:3750:7,2018-10-19T03:09:43.099Z,62.36,28.65,0.83,0.12,0.09,113.94,242.38,None,2555550.0,Justin Simmons,31.0,SS,1,away,left,
56297,56297,2018101800:3750:7,2018-10-19T03:09:43.099Z,71.23,19.99,1.07,0.39,0.11,86.58,77.66,None,2556278.0,Will Parks,34.0,FS,1,away,left,
56298,56298,2018101800:3750:7,2018-10-19T03:09:43.099Z,83.09,22.2,0.0,0.01,0.0,272.24,352.19,None,2560711.0,Chase Edmonds,29.0,RB,1,home,left,
56299,56299,2018101800:3750:7,2018-10-19T03:09:43.099Z,78.9,11.81,0.02,0.02,0.0,269.55,28.23,None,2560781.0,Christian Kirk,13.0,WR,1,home,left,
56300,56300,2018101800:3750:7,2018-10-19T03:09:43.099Z,82.77,23.9,0.0,0.0,0.0,258.14,245.39,None,2560858.0,Josh Rosen,3.0,QB,1,home,left,
56301,56301,2018101800:3750:7,2018-10-19T03:09:43.099Z,78.43,24.08,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
57367,57367,2018101800:3821:7,2018-10-19T03:12:06.099Z,102.02,9.04,0.16,0.08,0.03,301.38,315.74,None,2495504.0,Patrick Peterson,21.0,CB,1,home,right,
57368,57368,2018101800:3821:7,2018-10-19T03:12:06.099Z,103.8,21.67,0.46,0.24,0.05,342.03,10.84,None,2495807.0,Antoine Bethea,41.0,FS,1,home,right,
57369,57369,2018101800:3821:7,2018-10-19T03:12:06.099Z,101.21,28.24,0.0,0.01,0.0,239.26,186.44,None,2530491.0,Josh Bynes,57.0,ILB,1,home,right,
57370,57370,2018101800:3821:7,2018-10-19T03:12:06.099Z,95.04,29.79,0.0,0.0,0.0,80.77,87.8,None,2532888.0,Case Keenum,4.0,QB,1,away,right,
57371,57371,2018101800:3821:7,2018-10-19T03:12:06.099Z,98.15,43.14,0.08,0.08,0.01,203.15,107.7,None,2543855.0,Bene' Benwikere,23.0,CB,1,home,right,
57372,57372,2018101800:3821:7,2018-10-19T03:12:06.099Z,95.32,24.79,0.0,0.0,0.0,348.57,172.12,None,2553667.0,Matt LaCosse,83.0,TE,1,away,right,
57373,57373,2018101800:3821:7,2018-10-19T03:12:06.099Z,90.28,29.88,0.0,0.0,0.01,107.27,152.4,None,2555223.0,Devontae Booker,23.0,RB,1,away,right,
57374,57374,2018101800:3821:7,2018-10-19T03:12:06.099Z,92.13,26.84,0.0,0.0,0.0,35.96,47.49,None,2555432.0,Andy Janovich,32.0,RB,1,away,right,
57375,57375,2018101800:3821:7,2018-10-19T03:12:06.099Z,101.0,32.04,0.01,0.01,0.01,272.94,299.83,None,2557887.0,Haason Reddick,43.0,ILB,1,home,right,
57376,57376,2018101800:3821:7,2018-10-19T03:12:06.099Z,100.57,24.51,0.01,0.01,0.01,291.13,162.73,None,2558009.0,Budda Baker,36.0,FS,1,home,right,
57377,57377,2018101800:3821:7,2018-10-19T03:12:06.099Z,106.39,36.99,0.1,0.01,0.0,277.41,184.22,None,2558174.0,Rudy Ford,30.0,CB,1,home,right,
57378,57378,2018101800:3821:7,2018-10-19T03:12:06.099Z,95.06,9.85,0.27,0.31,0.07,257.54,1.39,None,2558985.0,Tim Patrick,81.0,WR,1,away,right,
57379,57379,2018101800:3821:7,2018-10-19T03:12:06.099Z,95.74,43.48,0.0,0.0,0.0,95.6,317.53,None,2560888.0,Courtland Sutton,14.0,WR,1,away,right,
57380,57380,2018101800:3821:7,2018-10-19T03:12:06.099Z,96.52,29.56,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
58123,58123,2018101800:3881:7,2018-10-19T03:14:53.700Z,99.42,34.72,0.1,0.09,0.0,288.43,222.13,None,497238.0,Jermaine Gresham,84.0,TE,1,home,left,FLAT
58124,58124,2018101800:3881:7,2018-10-19T03:14:53.700Z,96.37,37.19,0.4,0.8,0.04,311.54,330.0,None,2495202.0,Von Miller,58.0,OLB,1,away,left,
58125,58125,2018101800:3881:7,2018-10-19T03:14:53.700Z,99.15,21.97,0.01,0.01,0.02,273.6,334.98,None,2506106.0,Larry Fitzgerald,11.0,WR,1,home,left,HITCH
58126,58126,2018101800:3881:7,2018-10-19T03:14:53.700Z,95.25,21.51,0.45,0.23,0.05,49.22,261.26,None,2530510.0,Chris Harris,25.0,CB,1,away,left,
58127,58127,2018101800:3881:7,2018-10-19T03:14:53.700Z,92.47,30.5,0.01,0.01,0.0,97.93,73.28,None,2532898.0,Brandon Marshall,54.0,ILB,1,away,left,
58128,58128,2018101800:3881:7,2018-10-19T03:14:53.700Z,89.81,10.62,0.39,0.14,0.04,54.59,258.33,None,2543505.0,Bradley Roby,29.0,CB,1,away,left,
58129,58129,2018101800:3881:7,2018-10-19T03:14:53.700Z,93.04,27.03,0.02,0.03,0.01,104.53,58.81,None,2550930.0,Todd Davis,51.0,ILB,1,away,left,
58130,58130,2018101800:3881:7,2018-10-19T03:14:53.700Z,85.86,23.38,2.48,2.56,0.24,90.29,292.72,None,2555550.0,Justin Simmons,31.0,SS,1,away,left,
58131,58131,2018101800:3881:7,2018-10-19T03:14:53.700Z,88.0,35.18,0.01,0.01,0.0,100.48,99.39,None,2556278.0,Will Parks,34.0,FS,1,away,left,
58132,58132,2018101800:3881:7,2018-10-19T03:14:53.700Z,98.52,11.15,0.01,0.02,0.0,262.46,259.36,None,2558208.0,Chad Williams,10.0,WR,1,home,left,HITCH
58133,58133,2018101800:3881:7,2018-10-19T03:14:53.700Z,102.39,27.35,0.0,0.0,0.01,300.48,342.19,None,2560711.0,Chase Edmonds,29.0,RB,1,home,left,FLAT
58134,58134,2018101800:3881:7,2018-10-19T03:14:53.700Z,97.92,41.88,0.02,0.02,0.0,242.43,272.84,None,2560781.0,Christian Kirk,13.0,WR,1,home,left,GO
58135,58135,2018101800:3881:7,2018-10-19T03:14:53.700Z,101.84,29.49,0.0,0.0,0.0,254.77,265.7,None,2560858.0,Josh Rosen,3.0,QB,1,home,left,
