,Unnamed: 0,id,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,frameId,team,playDirection,route
250613,250613,2018122302:3260:16,2018-12-23T20:29:39.000Z,79.56,34.43,0.0,0.0,0.0,262.79,349.08,None,2540202.0,Kenny Stills,10.0,WR,1,home,left,GO
250614,250614,2018122302:3260:16,2018-12-23T20:29:39.000Z,75.55,15.57,0.03,0.03,0.01,25.56,344.69,None,2541162.0,A.J. Bouye,21.0,CB,1,away,left,
250615,250615,2018122302:3260:16,2018-12-23T20:29:39.000Z,72.86,27.81,0.01,0.01,0.0,73.74,145.2,None,2543711.0,Telvin Smith,50.0,OLB,1,away,left,
250616,250616,2018122302:3260:16,2018-12-23T20:29:39.000Z,79.22,19.53,0.01,0.01,0.0,306.43,201.4,None,2552403.0,Nick O'Leary,83.0,TE,1,home,left,
250617,250617,2018122302:3260:16,2018-12-23T20:29:39.000Z,78.84,43.44,0.0,0.0,0.0,253.52,75.78,None,2552409.0,DeVante Parker,11.0,WR,1,home,left,IN
250618,250618,2018122302:3260:16,2018-12-23T20:29:39.000Z,72.14,44.2,0.54,0.69,0.06,154.45,296.52,None,2555280.0,Jalen Ramsey,20.0,CB,1,away,left,
250619,250619,2018122302:3260:16,2018-12-23T20:29:39.000Z,73.09,23.14,0.05,0.05,0.01,107.23,78.11,None,2555329.0,Myles Jack,44.0,OLB,1,away,left,
250620,250620,2018122302:3260:16,2018-12-23T20:29:39.000Z,62.42,26.68,0.31,0.24,0.03,82.39,311.48,None,2556711.0,Jarrod Wilson,26.0,SS,1,away,left,
250621,250621,2018122302:3260:16,2018-12-23T20:29:39.000Z,84.7,23.83,0.0,0.0,0.0,261.8,33.12,None,2560967.0,Kalen Ballage,27.0,RB,1,home,left,OUT
250622,250622,2018122302:3260:16,2018-12-23T20:29:39.000Z,79.82,18.37,0.0,0.0,0.0,234.46,308.54,None,2560994.0,Mike Gesicki,86.0,TE,1,home,left,
250623,250623,2018122302:3260:16,2018-12-23T20:29:39.000Z,73.35,19.99,0.02,0.02,0.0,51.34,143.85,None,2561042.0,Nick DeLuca,57.0,LB,1,away,left,
250624,250624,2018122302:3260:16,2018-12-23T20:29:39.000Z,77.89,23.87,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
252039,252039,2018122302:3348:16,2018-12-23T20:35:40.200Z,88.39,35.47,0.02,0.02,0.01,249.73,273.64,None,2649.0,Danny Amendola,80.0,WR,1,home,left,OUT
252040,252040,2018122302:3348:16,2018-12-23T20:35:40.200Z,81.16,35.95,0.67,0.19,0.07,121.01,270.0,None,2532848.0,Tashaun Gipson,39.0,FS,1,away,left,
252041,252041,2018122302:3348:16,2018-12-23T20:35:40.200Z,91.61,23.64,0.0,0.0,0.01,271.07,284.77,None,2532956.0,Ryan Tannehill,17.0,QB,1,home,left,
252042,252042,2018122302:3348:16,2018-12-23T20:35:40.200Z,84.37,15.13,0.03,0.02,0.01,16.07,351.79,None,2541162.0,A.J. Bouye,21.0,CB,1,away,left,
252043,252043,2018122302:3348:16,2018-12-23T20:35:40.200Z,87.83,43.23,0.01,0.01,0.01,257.55,303.14,None,2541388.0,Brice Butler,14.0,WR,1,home,left,GO
252044,252044,2018122302:3348:16,2018-12-23T20:35:40.200Z,81.33,27.04,0.03,0.03,0.03,93.57,45.14,None,2543711.0,Telvin Smith,50.0,OLB,1,away,left,
252045,252045,2018122302:3348:16,2018-12-23T20:35:40.200Z,91.98,20.62,0.01,0.01,0.0,267.4,302.42,None,2555230.0,Kenyan Drake,32.0,RB,1,home,left,FLAT
252046,252046,2018122302:3348:16,2018-12-23T20:35:40.200Z,80.59,44.11,0.28,0.38,0.03,159.49,331.43,None,2555280.0,Jalen Ramsey,20.0,CB,1,away,left,
252047,252047,2018122302:3348:16,2018-12-23T20:35:40.200Z,81.61,22.73,0.0,0.01,0.01,92.49,41.62,None,2555329.0,Myles Jack,44.0,OLB,1,away,left,
252048,252048,2018122302:3348:16,2018-12-23T20:35:40.200Z,70.94,26.47,0.33,0.44,0.03,100.48,277.54,None,2556711.0,Jarrod Wilson,26.0,SS,1,away,left,
252049,252049,2018122302:3348:16,2018-12-23T20:35:40.200Z,87.87,19.16,0.02,0.02,0.01,343.73,121.35,None,2560880.0,Durham Smythe,81.0,TE,1,home,left,IN
252050,252050,2018122302:3348:16,2018-12-23T20:35:40.200Z,88.48,17.68,0.05,0.04,0.0,122.3,27.16,None,2560994.0,Mike Gesicki,86.0,TE,1,home,left,HITCH
252051,252051,2018122302:3348:16,2018-12-23T20:35:40.200Z,82.15,18.36,0.01,0.01,0.0,107.87,85.19,None,2561042.0,Nick DeLuca,57.0,LB,1,away,left,
252052,252052,2018122302:3348:16,2018-12-23T20:35:40.200Z,87.04,23.88,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
252991,252991,2018122302:3395:16,2018-12-23T20:36:52.299Z,78.82,22.02,0.0,0.0,0.0,266.09,342.22,None,2649.0,Danny Amendola,80.0,WR,1,home,left,OUT
252992,252992,2018122302:3395:16,2018-12-23T20:36:52.299Z,71.36,18.52,0.28,0.2,0.03,72.57,258.69,None,2532848.0,Tashaun Gipson,39.0,FS,1,away,left,
252993,252993,2018122302:3395:16,2018-12-23T20:36:52.299Z,82.19,29.64,0.0,0.0,0.0,288.68,302.26,None,2532956.0,Ryan Tannehill,17.0,QB,1,home,left,
252994,252994,2018122302:3395:16,2018-12-23T20:36:52.299Z,75.89,21.87,0.01,0.02,0.01,83.91,97.09,None,2539237.0,D.J. Hayden,25.0,CB,1,away,left,
252995,252995,2018122302:3395:16,2018-12-23T20:36:52.299Z,78.45,9.56,0.0,0.0,0.0,301.41,105.62,None,2540202.0,Kenny Stills,10.0,WR,1,home,left,POST
252996,252996,2018122302:3395:16,2018-12-23T20:36:52.299Z,71.37,9.92,0.49,1.18,0.05,27.42,289.01,None,2541162.0,A.J. Bouye,21.0,CB,1,away,left,
252997,252997,2018122302:3395:16,2018-12-23T20:36:52.299Z,70.68,42.53,0.01,0.01,0.01,81.08,351.54,None,2543711.0,Telvin Smith,50.0,OLB,1,away,left,
252998,252998,2018122302:3395:16,2018-12-23T20:36:52.299Z,79.17,18.54,0.0,0.0,0.01,255.64,24.1,None,2552403.0,Nick O'Leary,83.0,TE,1,home,left,FLAT
252999,252999,2018122302:3395:16,2018-12-23T20:36:52.299Z,78.77,37.11,0.0,0.0,0.0,257.1,149.24,None,2552409.0,DeVante Parker,11.0,WR,1,home,left,GO
253000,253000,2018122302:3395:16,2018-12-23T20:36:52.299Z,78.15,43.79,0.0,0.0,0.0,283.26,193.97,None,2555230.0,Kenyan Drake,32.0,RB,1,home,left,HITCH
253001,253001,2018122302:3395:16,2018-12-23T20:36:52.299Z,74.89,37.26,0.02,0.02,0.0,106.38,85.64,None,2555280.0,Jalen Ramsey,20.0,CB,1,away,left,
253002,253002,2018122302:3395:16,2018-12-23T20:36:52.299Z,71.57,29.64,0.04,0.04,0.0,99.49,72.76,None,2555329.0,Myles Jack,44.0,OLB,1,away,left,
253003,253003,2018122302:3395:16,2018-12-23T20:36:52.299Z,59.6,28.05,1.3,2.72,0.12,106.37,300.51,None,2556711.0,Jarrod Wilson,26.0,SS,1,away,left,
253004,253004,2018122302:3395:16,2018-12-23T20:36:52.299Z,77.37,29.76,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
253957,253957,2018122302:3448:16,2018-12-23T20:38:09.099Z,65.26,18.88,0.0,0.0,0.0,275.49,253.84,None,2649.0,Danny Amendola,80.0,WR,1,home,left,GO
253958,253958,2018122302:3448:16,2018-12-23T20:38:09.099Z,53.78,18.31,1.83,0.4,0.18,79.68,102.8,None,2532848.0,Tashaun Gipson,39.0,FS,1,away,left,
253959,253959,2018122302:3448:16,2018-12-23T20:38:09.099Z,68.73,29.85,0.0,0.0,0.0,265.77,17.15,None,2532956.0,Ryan Tannehill,17.0,QB,1,home,left,
253960,253960,2018122302:3448:16,2018-12-23T20:38:09.099Z,61.37,18.73,0.03,0.0,0.03,81.28,341.2,None,2539237.0,D.J. Hayden,25.0,CB,1,away,left,
253961,253961,2018122302:3448:16,2018-12-23T20:38:09.099Z,65.46,21.95,0.0,0.0,0.0,287.7,80.87,None,2540202.0,Kenny Stills,10.0,WR,1,home,left,GO
253962,253962,2018122302:3448:16,2018-12-23T20:38:09.099Z,62.38,9.85,0.05,0.03,0.0,46.03,279.48,None,2541162.0,A.J. Bouye,21.0,CB,1,away,left,
253963,253963,2018122302:3448:16,2018-12-23T20:38:09.099Z,58.93,31.44,0.0,0.0,0.0,105.42,110.46,None,2543711.0,Telvin Smith,50.0,OLB,1,away,left,
253964,253964,2018122302:3448:16,2018-12-23T20:38:09.099Z,64.88,35.67,0.0,0.0,0.0,281.09,348.52,None,2552403.0,Nick O'Leary,83.0,TE,1,home,left,GO
253965,253965,2018122302:3448:16,2018-12-23T20:38:09.099Z,64.79,9.94,0.0,0.0,0.0,296.89,149.24,None,2552409.0,DeVante Parker,11.0,WR,1,home,left,SLANT
253966,253966,2018122302:3448:16,2018-12-23T20:38:09.099Z,68.6,32.99,0.0,0.0,0.0,311.68,257.39,None,2555230.0,Kenyan Drake,32.0,RB,1,home,left,OUT
253967,253967,2018122302:3448:16,2018-12-23T20:38:09.099Z,59.81,37.51,0.15,0.08,0.02,132.44,53.19,None,2555280.0,Jalen Ramsey,20.0,CB,1,away,left,
253968,253968,2018122302:3448:16,2018-12-23T20:38:09.099Z,58.41,26.12,0.14,0.08,0.01,73.2,108.67,None,2555329.0,Myles Jack,44.0,OLB,1,away,left,
253969,253969,2018122302:3448:16,2018-12-23T20:38:09.099Z,50.76,33.45,1.76,1.22,0.18,69.1,299.28,None,2556711.0,Jarrod Wilson,26.0,SS,1,away,left,
253970,253970,2018122302:3448:16,2018-12-23T20:38:09.099Z,63.95,29.98,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
254685,254685,2018122302:3506:16,2018-12-23T20:40:04.799Z,69.5,40.5,3.85,0.52,0.38,220.72,180.47,None,2649.0,Danny Amendola,80.0,WR,1,home,left,
254686,254686,2018122302:3506:16,2018-12-23T20:40:04.799Z,49.25,26.36,0.41,0.33,0.04,93.91,242.37,None,2532848.0,Tashaun Gipson,39.0,FS,1,away,left,
254687,254687,2018122302:3506:16,2018-12-23T20:40:04.799Z,71.76,23.73,0.03,0.03,0.02,278.77,282.65,None,2532956.0,Ryan Tannehill,17.0,QB,1,home,left,
254688,254688,2018122302:3506:16,2018-12-23T20:40:04.799Z,62.79,35.53,1.47,0.86,0.14,74.0,101.1,None,2539237.0,D.J. Hayden,25.0,CB,1,away,left,
254689,254689,2018122302:3506:16,2018-12-23T20:40:04.799Z,68.07,11.86,0.0,0.0,0.0,313.58,240.33,None,2540202.0,Kenny Stills,10.0,WR,1,home,left,
254690,254690,2018122302:3506:16,2018-12-23T20:40:04.799Z,62.28,21.54,0.0,0.0,0.0,99.72,163.12,None,2543711.0,Telvin Smith,50.0,OLB,1,away,left,
254691,254691,2018122302:3506:16,2018-12-23T20:40:04.799Z,69.3,29.01,0.0,0.0,0.0,275.5,50.53,None,2552403.0,Nick O'Leary,83.0,TE,1,home,left,
254692,254692,2018122302:3506:16,2018-12-23T20:40:04.799Z,68.02,35.2,0.0,0.0,0.0,240.78,166.56,None,2552409.0,DeVante Parker,11.0,WR,1,home,left,
254693,254693,2018122302:3506:16,2018-12-23T20:40:04.799Z,64.89,42.67,1.75,1.59,0.19,152.72,235.94,None,2555280.0,Jalen Ramsey,20.0,CB,1,away,left,
254694,254694,2018122302:3506:16,2018-12-23T20:40:04.799Z,62.47,26.92,0.03,0.03,0.02,123.23,26.88,None,2555329.0,Myles Jack,44.0,OLB,1,away,left,
254695,254695,2018122302:3506:16,2018-12-23T20:40:04.799Z,62.57,18.97,0.03,0.02,0.03,67.56,336.18,None,2556711.0,Jarrod Wilson,26.0,SS,1,away,left,
254696,254696,2018122302:3506:16,2018-12-23T20:40:04.799Z,71.95,20.9,0.0,0.0,0.0,260.96,348.18,None,2560967.0,Kalen Ballage,27.0,RB,1,home,left,
254697,254697,2018122302:3506:16,2018-12-23T20:40:04.799Z,66.15,12.0,0.0,0.0,0.0,70.45,349.95,None,2561340.0,Tre Herndon,41.0,CB,1,away,left,
254698,254698,2018122302:3506:16,2018-12-23T20:40:04.799Z,66.91,23.94,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
255427,255427,2018122302:3568:16,2018-12-23T20:42:23.200Z,44.03,29.92,0.76,0.38,0.1,257.6,197.8,None,496739.0,Reshad Jones,20.0,SS,1,home,right,
255428,255428,2018122302:3568:16,2018-12-23T20:42:23.200Z,24.73,29.69,0.15,0.13,0.02,91.09,75.05,None,2543477.0,Blake Bortles,5.0,QB,1,away,right,
255429,255429,2018122302:3568:16,2018-12-23T20:42:23.200Z,28.6,10.41,0.0,0.0,0.0,71.8,294.6,None,2543614.0,Donte Moncrief,10.0,WR,1,away,right,SCREEN
255430,255430,2018122302:3568:16,2018-12-23T20:42:23.200Z,33.76,25.1,1.6,0.56,0.16,260.99,188.3,None,2552317.0,Mike Hull,45.0,MLB,1,home,right,
255431,255431,2018122302:3568:16,2018-12-23T20:42:23.200Z,28.13,18.43,0.0,0.0,0.0,86.75,269.28,None,2552425.0,Rashad Greene,13.0,WR,1,away,right,FLAT
255432,255432,2018122302:3568:16,2018-12-23T20:42:23.200Z,31.35,10.19,0.01,0.01,0.03,142.5,103.75,None,2552434.0,Bobby McCain,28.0,CB,1,home,right,
255433,255433,2018122302:3568:16,2018-12-23T20:42:23.200Z,28.72,34.91,0.0,0.0,0.01,65.46,21.38,None,2553318.0,James O'Shaughnessy,80.0,TE,1,away,right,
255434,255434,2018122302:3568:16,2018-12-23T20:42:23.200Z,26.66,26.71,4.99,1.67,0.51,168.12,179.49,None,2557895.0,Dede Westbrook,12.0,WR,1,away,right,SCREEN
255435,255435,2018122302:3568:16,2018-12-23T20:42:23.200Z,24.07,32.13,0.01,0.01,0.01,103.45,214.08,None,2557973.0,Leonard Fournette,27.0,RB,1,away,right,ANGLE
255436,255436,2018122302:3568:16,2018-12-23T20:42:23.200Z,34.12,31.72,0.01,0.01,0.0,280.4,306.82,None,2558070.0,Raekwon McMillan,52.0,LB,1,home,right,
255437,255437,2018122302:3568:16,2018-12-23T20:42:23.200Z,35.01,37.97,1.08,1.98,0.12,233.75,127.53,None,2559053.0,Torry McTyer,24.0,CB,1,home,right,
255438,255438,2018122302:3568:16,2018-12-23T20:42:23.200Z,31.21,18.24,0.18,0.13,0.04,296.28,109.71,None,2560725.0,Minkah Fitzpatrick,29.0,S,1,home,right,
255439,255439,2018122302:3568:16,2018-12-23T20:42:23.200Z,30.49,37.39,0.36,0.82,0.03,252.25,206.7,None,2560966.0,Jerome Baker,55.0,LB,1,home,right,
255440,255440,2018122302:3568:16,2018-12-23T20:42:23.200Z,29.5,29.66,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
256183,256183,2018122302:3610:16,2018-12-23T20:43:20.299Z,42.88,21.94,0.88,0.28,0.09,297.08,60.25,None,496739.0,Reshad Jones,20.0,SS,1,home,right,
256184,256184,2018122302:3610:16,2018-12-23T20:43:20.299Z,23.89,23.73,0.04,0.04,0.01,93.32,58.84,None,2543477.0,Blake Bortles,5.0,QB,1,away,right,
256185,256185,2018122302:3610:16,2018-12-23T20:43:20.299Z,27.54,44.67,0.02,0.01,0.01,87.21,116.34,None,2543614.0,Donte Moncrief,10.0,WR,1,away,right,IN
256186,256186,2018122302:3610:16,2018-12-23T20:43:20.299Z,27.15,37.02,0.01,0.01,0.0,87.44,262.62,None,2552425.0,Rashad Greene,13.0,WR,1,away,right,SLANT
256187,256187,2018122302:3610:16,2018-12-23T20:43:20.299Z,33.83,14.93,0.0,0.0,0.0,159.37,26.54,None,2552434.0,Bobby McCain,28.0,CB,1,home,right,
256188,256188,2018122302:3610:16,2018-12-23T20:43:20.299Z,27.94,16.25,0.0,0.0,0.01,96.11,195.72,None,2553318.0,James O'Shaughnessy,80.0,TE,1,away,right,CORNER
256189,256189,2018122302:3610:16,2018-12-23T20:43:20.299Z,27.98,31.6,0.0,0.0,0.0,96.13,61.14,None,2557895.0,Dede Westbrook,12.0,WR,1,away,right,CORNER
256190,256190,2018122302:3610:16,2018-12-23T20:43:20.299Z,24.75,21.33,0.14,0.31,0.01,2.01,120.08,None,2557973.0,Leonard Fournette,27.0,RB,1,away,right,
256191,256191,2018122302:3610:16,2018-12-23T20:43:20.299Z,33.19,25.18,0.11,0.12,0.01,268.71,291.99,None,2558070.0,Raekwon McMillan,52.0,LB,1,home,right,
256192,256192,2018122302:3610:16,2018-12-23T20:43:20.299Z,33.93,44.31,1.33,0.35,0.13,253.44,107.54,None,2559053.0,Torry McTyer,24.0,CB,1,home,right,
256193,256193,2018122302:3610:16,2018-12-23T20:43:20.299Z,30.94,31.13,2.17,2.26,0.23,255.09,243.91,None,2560725.0,Minkah Fitzpatrick,29.0,S,1,home,right,
256194,256194,2018122302:3610:16,2018-12-23T20:43:20.299Z,29.58,17.62,0.1,0.54,0.01,269.36,129.48,None,2560966.0,Jerome Baker,55.0,LB,1,home,right,
256195,256195,2018122302:3610:16,2018-12-23T20:43:20.299Z,29.98,37.43,0.05,0.85,0.01,257.56,306.04,None,2561316.0,Jalen Davis,36.0,CB,1,home,right,
256196,256196,2018122302:3610:16,2018-12-23T20:43:20.299Z,28.61,23.77,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
257317,257317,2018122304:126:16,2018-12-23T18:04:24.299Z,73.77,20.46,0.01,0.01,0.01,248.87,223.35,None,2532978.0,Jarius Wright,13.0,WR,1,home,left,SLANT
257318,257318,2018122304:126:16,2018-12-23T18:04:24.299Z,64.73,41.25,0.47,0.18,0.05,100.39,287.81,None,2539334.0,Desmond Trufant,21.0,CB,1,away,left,
257319,257319,2018122304:126:16,2018-12-23T18:04:24.299Z,70.58,11.18,0.19,1.13,0.02,98.83,25.39,None,2539653.0,Robert Alford,23.0,CB,1,away,left,
257320,257320,2018122304:126:16,2018-12-23T18:04:24.299Z,75.19,25.39,0.01,0.08,0.0,265.7,216.91,None,2552622.0,Chris Manhertz,82.0,TE,1,home,left,FLAT
257321,257321,2018122304:126:16,2018-12-23T18:04:24.299Z,76.82,29.68,0.07,0.33,0.01,269.46,126.35,None,2553656.0,Taylor Heinicke,6.0,QB,1,home,left,
257322,257322,2018122304:126:16,2018-12-23T18:04:24.299Z,67.36,30.3,0.1,0.05,0.02,80.06,74.54,None,2555162.0,Deion Jones,45.0,MLB,1,away,left,
257323,257323,2018122304:126:16,2018-12-23T18:04:24.299Z,66.32,20.33,0.6,1.97,0.07,45.45,199.47,None,2556445.0,Brian Poole,34.0,CB,1,away,left,
257324,257324,2018122304:126:16,2018-12-23T18:04:24.299Z,78.36,32.61,0.17,0.11,0.07,293.75,28.05,None,2557997.0,Christian McCaffrey,22.0,RB,1,home,left,FLAT
257325,257325,2018122304:126:16,2018-12-23T18:04:24.299Z,73.3,10.81,0.23,0.42,0.02,265.68,284.83,None,2558066.0,Curtis Samuel,10.0,WR,1,home,left,HITCH
257326,257326,2018122304:126:16,2018-12-23T18:04:24.299Z,57.44,28.17,1.2,0.37,0.12,82.56,243.05,None,2558184.0,Damontae Kazee,27.0,SS,1,away,left,
257327,257327,2018122304:126:16,2018-12-23T18:04:24.299Z,72.73,41.99,0.01,0.01,0.02,261.41,351.5,None,2560813.0,D.J. Moore,12.0,WR,1,home,left,HITCH
257328,257328,2018122304:126:16,2018-12-23T18:04:24.299Z,67.83,25.18,0.09,0.4,0.0,105.3,228.37,None,2561132.0,Foye Oluokun,54.0,LB,1,away,left,
257329,257329,2018122304:126:16,2018-12-23T18:04:24.299Z,73.17,29.64,5.49,0.39,0.57,,,None,,Football,,,1,football,left,
258201,258201,2018122304:173:16,2018-12-23T18:05:41.700Z,47.77,42.66,0.02,0.01,0.01,122.92,221.64,None,2539334.0,Desmond Trufant,21.0,CB,1,away,left,
258202,258202,2018122304:173:16,2018-12-23T18:05:41.700Z,48.31,16.71,0.64,0.29,0.06,77.11,276.4,None,2539653.0,Robert Alford,23.0,CB,1,away,left,
258203,258203,2018122304:173:16,2018-12-23T18:05:41.700Z,54.25,28.79,0.05,0.05,0.01,74.45,131.53,None,2552301.0,Vic Beasley,44.0,OLB,1,away,left,
258204,258204,2018122304:173:16,2018-12-23T18:05:41.700Z,49.77,20.06,0.0,0.0,0.0,84.87,102.88,None,2552392.0,Jordan Richards,29.0,SS,1,away,left,
258205,258205,2018122304:173:16,2018-12-23T18:05:41.700Z,55.9,38.5,0.0,0.0,0.0,265.14,173.2,None,2552458.0,Devin Funchess,17.0,WR,1,home,left,GO
258206,258206,2018122304:173:16,2018-12-23T18:05:41.700Z,59.59,23.84,0.04,0.04,0.01,281.94,333.98,None,2553656.0,Taylor Heinicke,6.0,QB,1,home,left,
258207,258207,2018122304:173:16,2018-12-23T18:05:41.700Z,50.33,33.55,1.41,3.21,0.14,98.57,169.68,None,2555162.0,Deion Jones,45.0,MLB,1,away,left,
258208,258208,2018122304:173:16,2018-12-23T18:05:41.700Z,50.09,26.0,0.0,0.0,0.02,91.63,24.7,None,2555255.0,De'Vondre Campbell,59.0,OLB,1,away,left,
258209,258209,2018122304:173:16,2018-12-23T18:05:41.700Z,52.37,39.42,0.39,0.19,0.05,125.11,249.27,None,2556445.0,Brian Poole,34.0,CB,1,away,left,
258210,258210,2018122304:173:16,2018-12-23T18:05:41.700Z,60.9,26.24,0.0,0.0,0.01,297.45,357.78,None,2557997.0,Christian McCaffrey,22.0,RB,1,home,left,ANGLE
258211,258211,2018122304:173:16,2018-12-23T18:05:41.700Z,57.09,41.91,0.0,0.0,0.0,266.81,321.34,None,2558066.0,Curtis Samuel,10.0,WR,1,home,left,SCREEN
258212,258212,2018122304:173:16,2018-12-23T18:05:41.700Z,40.96,32.49,0.45,0.37,0.05,115.2,52.1,None,2558184.0,Damontae Kazee,27.0,SS,1,away,left,
258213,258213,2018122304:173:16,2018-12-23T18:05:41.700Z,57.9,35.9,3.32,3.97,0.33,202.17,169.75,None,2560813.0,D.J. Moore,12.0,WR,1,home,left,CROSS
258214,258214,2018122304:173:16,2018-12-23T18:05:41.700Z,56.12,19.42,0.0,0.0,0.0,308.32,223.45,None,2560894.0,Ian Thomas,80.0,TE,1,home,left,
258215,258215,2018122304:173:16,2018-12-23T18:05:41.700Z,54.99,23.77,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
259176,259176,2018122304:198:16,2018-12-23T18:06:23.700Z,52.17,17.98,0.0,0.0,0.0,265.85,11.1,None,2532978.0,Jarius Wright,13.0,WR,1,home,left,GO
259177,259177,2018122304:198:16,2018-12-23T18:06:23.700Z,45.29,37.89,1.81,0.92,0.18,115.81,249.11,None,2539334.0,Desmond Trufant,21.0,CB,1,away,left,
259178,259178,2018122304:198:16,2018-12-23T18:06:23.700Z,49.05,11.81,0.03,0.04,0.01,136.65,219.71,None,2539653.0,Robert Alford,23.0,CB,1,away,left,
259179,259179,2018122304:198:16,2018-12-23T18:06:23.700Z,50.2,35.03,0.0,0.0,0.0,115.91,68.68,None,2552301.0,Vic Beasley,44.0,OLB,1,away,left,
259180,259180,2018122304:198:16,2018-12-23T18:06:23.700Z,55.83,29.73,0.0,0.0,0.01,291.53,220.65,None,2553656.0,Taylor Heinicke,6.0,QB,1,home,left,
259181,259181,2018122304:198:16,2018-12-23T18:06:23.700Z,46.69,28.62,0.0,0.0,0.0,96.83,10.47,None,2555162.0,Deion Jones,45.0,MLB,1,away,left,
259182,259182,2018122304:198:16,2018-12-23T18:06:23.700Z,50.02,22.07,0.0,0.0,0.0,76.49,113.91,None,2555255.0,De'Vondre Campbell,59.0,OLB,1,away,left,
259183,259183,2018122304:198:16,2018-12-23T18:06:23.700Z,36.73,24.43,1.5,0.54,0.15,198.1,285.3,None,2556443.0,Sharrod Neasman,41.0,SS,1,away,left,
259184,259184,2018122304:198:16,2018-12-23T18:06:23.700Z,47.13,17.75,0.0,0.0,0.0,36.73,183.47,None,2556445.0,Brian Poole,34.0,CB,1,away,left,
259185,259185,2018122304:198:16,2018-12-23T18:06:23.700Z,53.9,38.34,0.45,1.53,0.05,282.45,294.07,None,2557997.0,Christian McCaffrey,22.0,RB,1,home,left,CROSS
259186,259186,2018122304:198:16,2018-12-23T18:06:23.700Z,52.21,11.81,0.02,0.02,0.0,270.7,237.91,None,2558066.0,Curtis Samuel,10.0,WR,1,home,left,POST
259187,259187,2018122304:198:16,2018-12-23T18:06:23.700Z,45.26,38.81,3.3,1.55,0.33,99.02,65.33,None,2558184.0,Damontae Kazee,27.0,SS,1,away,left,
259188,259188,2018122304:198:16,2018-12-23T18:06:23.700Z,51.91,37.41,0.0,0.0,0.01,252.95,329.2,None,2560813.0,D.J. Moore,12.0,WR,1,home,left,HITCH
259189,259189,2018122304:198:16,2018-12-23T18:06:23.700Z,51.9,22.48,0.0,0.0,0.0,267.58,33.41,None,2560894.0,Ian Thomas,80.0,TE,1,home,left,HITCH
259190,259190,2018122304:198:16,2018-12-23T18:06:23.700Z,50.83,29.78,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
260181,260181,2018122304:245:16,2018-12-23T18:07:33.400Z,42.57,42.45,0.03,0.03,0.0,93.32,34.36,None,2539334.0,Desmond Trufant,21.0,CB,1,away,left,
260182,260182,2018122304:245:16,2018-12-23T18:07:33.400Z,41.48,8.42,1.07,0.95,0.1,19.55,253.57,None,2539653.0,Robert Alford,23.0,CB,1,away,left,
260183,260183,2018122304:245:16,2018-12-23T18:07:33.400Z,45.4,23.84,0.0,0.0,0.01,275.96,130.62,None,2553656.0,Taylor Heinicke,6.0,QB,1,home,left,
260184,260184,2018122304:245:16,2018-12-23T18:07:33.400Z,38.98,23.58,0.01,0.01,0.01,78.35,147.63,None,2555162.0,Deion Jones,45.0,MLB,1,away,left,
260185,260185,2018122304:245:16,2018-12-23T18:07:33.400Z,41.46,15.73,0.1,0.02,0.02,272.06,156.93,None,2556443.0,Sharrod Neasman,41.0,SS,1,away,left,
260186,260186,2018122304:245:16,2018-12-23T18:07:33.400Z,51.25,23.97,0.02,0.02,0.0,295.67,56.54,None,2557997.0,Christian McCaffrey,22.0,RB,1,home,left,ANGLE
260187,260187,2018122304:245:16,2018-12-23T18:07:33.400Z,45.58,9.33,0.01,0.01,0.01,271.9,18.89,None,2558066.0,Curtis Samuel,10.0,WR,1,home,left,GO
260188,260188,2018122304:245:16,2018-12-23T18:07:33.400Z,30.64,30.02,0.72,0.08,0.07,77.35,275.8,None,2558184.0,Damontae Kazee,27.0,SS,1,away,left,
260189,260189,2018122304:245:16,2018-12-23T18:07:33.400Z,48.71,25.68,0.0,0.0,0.0,265.72,124.69,None,2558833.0,Alex Armah,40.0,RB,1,home,left,FLAT
260190,260190,2018122304:245:16,2018-12-23T18:07:33.400Z,44.62,42.27,0.0,0.0,0.0,261.97,348.97,None,2560813.0,D.J. Moore,12.0,WR,1,home,left,GO
260191,260191,2018122304:245:16,2018-12-23T18:07:33.400Z,44.96,19.14,0.3,0.19,0.01,317.82,216.05,None,2560894.0,Ian Thomas,80.0,TE,1,home,left,CROSS
260192,260192,2018122304:245:16,2018-12-23T18:07:33.400Z,39.02,26.2,0.0,0.0,0.0,114.48,143.71,None,2561132.0,Foye Oluokun,54.0,LB,1,away,left,
260193,260193,2018122304:245:16,2018-12-23T18:07:33.400Z,43.91,23.51,0.09,0.43,0.01,,,None,,Football,,,1,football,left,
260948,260948,2018122304:289:16,2018-12-23T18:09:00.099Z,34.59,36.2,0.01,0.01,0.0,269.52,166.54,None,2532978.0,Jarius Wright,13.0,WR,1,home,left,OUT
