,Unnamed: 0,id,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,frameId,team,playDirection,route
110184,110184,2018120900:2705:14,2018-12-09T19:58:25.599Z,55.1,32.96,0.03,0.13,0.0,60.15,255.23,None,2560738.0,Chris Herndon,89.0,TE,1,away,right,HITCH
110185,110185,2018120900:2705:14,2018-12-09T19:58:25.599Z,51.33,23.89,0.47,0.67,0.04,65.79,122.09,None,2561036.0,Sam Darnold,14.0,QB,1,away,right,
110186,110186,2018120900:2705:14,2018-12-09T19:58:25.599Z,53.14,-1.66,0.42,0.35,0.05,,,None,,Football,,,1,football,right,
111125,111125,2018120900:2756:14,2018-12-09T19:59:51.900Z,74.51,21.4,0.11,0.1,0.01,272.33,317.54,None,2506268.0,Lorenzo Alexander,57.0,OLB,1,home,right,
111126,111126,2018120900:2756:14,2018-12-09T19:59:51.900Z,85.99,20.7,1.32,0.32,0.13,282.42,90.38,None,2539240.0,Micah Hyde,23.0,SS,1,home,right,
111127,111127,2018120900:2756:14,2018-12-09T19:59:51.900Z,80.41,31.19,1.13,1.12,0.11,261.02,295.07,None,2539290.0,Jordan Poyer,21.0,FS,1,home,right,
111128,111128,2018120900:2756:14,2018-12-09T19:59:51.900Z,69.7,43.56,0.0,0.0,0.0,93.56,147.13,None,2543828.0,Quincy Enunwa,81.0,WR,1,away,right,HITCH
111129,111129,2018120900:2756:14,2018-12-09T19:59:51.900Z,70.7,29.05,0.0,0.0,0.0,76.97,52.09,None,2553744.0,Eric Tomlinson,83.0,TE,1,away,right,CROSS
111130,111130,2018120900:2756:14,2018-12-09T19:59:51.900Z,70.02,10.26,0.0,0.0,0.01,88.2,198.49,None,2556462.0,Robby Anderson,11.0,WR,1,away,right,GO
111131,111131,2018120900:2756:14,2018-12-09T19:59:51.900Z,72.39,10.48,0.0,0.0,0.0,262.45,289.46,None,2557867.0,Tre'Davious White,27.0,CB,1,home,right,
111132,111132,2018120900:2756:14,2018-12-09T19:59:51.900Z,64.83,24.13,0.0,0.0,0.0,90.26,4.22,None,2557934.0,Elijah McGuire,25.0,RB,1,away,right,ANGLE
111133,111133,2018120900:2756:14,2018-12-09T19:59:51.900Z,75.38,27.62,0.0,0.0,0.01,246.76,174.8,None,2557969.0,Matt Milano,58.0,OLB,1,home,right,
111134,111134,2018120900:2756:14,2018-12-09T19:59:51.900Z,72.56,43.77,0.01,0.01,0.0,248.9,351.9,None,2559208.0,Ryan Lewis,38.0,CB,1,home,right,
111135,111135,2018120900:2756:14,2018-12-09T19:59:51.900Z,75.96,24.82,0.01,0.01,0.01,284.84,162.94,None,2560713.0,Tremaine Edmunds,49.0,LB,1,home,right,
111136,111136,2018120900:2756:14,2018-12-09T19:59:51.900Z,70.12,23.85,0.05,0.05,0.01,75.92,295.41,None,2561036.0,Sam Darnold,14.0,QB,1,away,right,
111137,111137,2018120900:2756:14,2018-12-09T19:59:51.900Z,71.54,23.82,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
112191,112191,2018120900:2807:14,2018-12-09T20:01:16.700Z,80.13,26.14,0.01,0.01,0.0,250.95,344.55,None,2506268.0,Lorenzo Alexander,57.0,OLB,1,home,right,
112192,112192,2018120900:2807:14,2018-12-09T20:01:16.700Z,89.39,32.83,3.56,3.33,0.35,183.97,133.95,None,2539240.0,Micah Hyde,23.0,SS,1,home,right,
112193,112193,2018120900:2807:14,2018-12-09T20:01:16.700Z,83.72,17.48,0.11,0.03,0.03,269.12,357.08,None,2539290.0,Jordan Poyer,21.0,FS,1,home,right,
112194,112194,2018120900:2807:14,2018-12-09T20:01:16.700Z,74.19,35.48,0.0,0.0,0.0,103.09,194.09,None,2543828.0,Quincy Enunwa,81.0,WR,1,away,right,POST
112195,112195,2018120900:2807:14,2018-12-09T20:01:16.700Z,75.01,43.29,0.0,0.0,0.0,106.08,307.99,None,2556462.0,Robby Anderson,11.0,WR,1,away,right,GO
112196,112196,2018120900:2807:14,2018-12-09T20:01:16.700Z,77.05,43.17,0.07,0.05,0.01,238.97,344.98,None,2557867.0,Tre'Davious White,27.0,CB,1,home,right,
112197,112197,2018120900:2807:14,2018-12-09T20:01:16.700Z,73.92,17.87,0.0,0.0,0.0,97.69,15.69,None,2557885.0,Jordan Leggett,86.0,TE,1,away,right,GO
112198,112198,2018120900:2807:14,2018-12-09T20:01:16.700Z,78.21,16.07,0.45,0.72,0.05,262.5,56.99,None,2557969.0,Matt Milano,58.0,OLB,1,home,right,
112199,112199,2018120900:2807:14,2018-12-09T20:01:16.700Z,77.18,35.19,0.03,0.04,0.0,262.4,267.6,None,2559208.0,Ryan Lewis,38.0,CB,1,home,right,
112200,112200,2018120900:2807:14,2018-12-09T20:01:16.700Z,80.3,22.72,0.02,0.02,0.01,265.09,53.51,None,2560713.0,Tremaine Edmunds,49.0,LB,1,home,right,
112201,112201,2018120900:2807:14,2018-12-09T20:01:16.700Z,74.84,18.77,0.0,0.0,0.0,88.02,172.02,None,2560738.0,Chris Herndon,89.0,TE,1,away,right,POST
112202,112202,2018120900:2807:14,2018-12-09T20:01:16.700Z,70.87,23.75,0.01,0.01,0.02,73.15,310.72,None,2561036.0,Sam Darnold,14.0,QB,1,away,right,
112203,112203,2018120900:2807:14,2018-12-09T20:01:16.700Z,70.44,22.01,0.0,0.0,0.0,81.25,52.95,None,2561137.0,Trenton Cannon,40.0,RB,1,away,right,ANGLE
112204,112204,2018120900:2807:14,2018-12-09T20:01:16.700Z,75.87,23.75,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
113157,113157,2018120900:2855:14,2018-12-09T20:02:43.500Z,78.32,24.25,0.14,0.29,0.01,310.31,73.83,None,2506268.0,Lorenzo Alexander,57.0,OLB,1,home,right,
113158,113158,2018120900:2855:14,2018-12-09T20:02:43.500Z,81.01,17.23,0.84,0.84,0.09,295.8,132.98,None,2507817.0,Rafael Bush,20.0,SS,1,home,right,
113159,113159,2018120900:2855:14,2018-12-09T20:02:43.500Z,75.33,15.68,0.1,0.22,0.01,72.16,67.57,None,2532903.0,Rishard Matthews,82.0,WR,1,away,right,GO
113160,113160,2018120900:2855:14,2018-12-09T20:02:43.500Z,88.69,35.64,0.81,0.93,0.08,250.58,155.95,None,2539240.0,Micah Hyde,23.0,SS,1,home,right,
113161,113161,2018120900:2855:14,2018-12-09T20:02:43.500Z,89.85,18.72,1.39,0.7,0.14,252.67,207.62,None,2539290.0,Jordan Poyer,21.0,FS,1,home,right,
113162,113162,2018120900:2855:14,2018-12-09T20:02:43.500Z,76.18,37.03,0.06,0.13,0.01,104.1,136.97,None,2556462.0,Robby Anderson,11.0,WR,1,away,right,CORNER
113163,113163,2018120900:2855:14,2018-12-09T20:02:43.500Z,81.47,41.14,2.21,1.28,0.22,178.13,194.82,None,2557867.0,Tre'Davious White,27.0,CB,1,home,right,
113164,113164,2018120900:2855:14,2018-12-09T20:02:43.500Z,75.16,38.51,1.63,2.33,0.17,113.62,181.18,None,2557934.0,Elijah McGuire,25.0,RB,1,away,right,OUT
113165,113165,2018120900:2855:14,2018-12-09T20:02:43.500Z,81.77,35.19,0.55,0.94,0.05,263.99,182.91,None,2557969.0,Matt Milano,58.0,OLB,1,home,right,
113166,113166,2018120900:2855:14,2018-12-09T20:02:43.500Z,83.9,7.14,0.06,0.08,0.01,272.73,173.28,None,2559208.0,Ryan Lewis,38.0,CB,1,home,right,
113167,113167,2018120900:2855:14,2018-12-09T20:02:43.500Z,81.89,22.99,0.08,0.38,0.01,271.83,111.14,None,2560713.0,Tremaine Edmunds,49.0,LB,1,home,right,
113168,113168,2018120900:2855:14,2018-12-09T20:02:43.500Z,75.97,20.64,0.1,0.14,0.01,102.87,287.12,None,2560738.0,Chris Herndon,89.0,TE,1,away,right,OUT
113169,113169,2018120900:2855:14,2018-12-09T20:02:43.500Z,71.91,27.29,0.17,0.75,0.01,66.54,139.79,None,2561036.0,Sam Darnold,14.0,QB,1,away,right,
113170,113170,2018120900:2855:14,2018-12-09T20:02:43.500Z,75.62,7.47,0.01,0.52,0.0,80.26,58.85,None,2561137.0,Trenton Cannon,40.0,RB,1,away,right,HITCH
113171,113171,2018120900:2855:14,2018-12-09T20:02:43.500Z,72.35,56.69,0.1,0.22,0.02,,,None,,Football,,,1,football,right,
114702,114702,2018120900:2974:14,2018-12-09T20:08:20.900Z,84.68,32.02,0.17,0.05,0.01,243.21,217.28,None,2495139.0,Charles Clay,85.0,TE,1,home,left,CROSS
114703,114703,2018120900:2974:14,2018-12-09T20:08:20.900Z,78.76,19.45,0.58,0.7,0.06,73.78,186.69,None,2495343.0,Buster Skrine,41.0,CB,1,away,left,
114704,114704,2018120900:2974:14,2018-12-09T20:08:20.900Z,90.36,26.61,0.07,0.03,0.0,259.35,49.72,None,2507999.0,Chris Ivory,33.0,RB,1,home,left,OUT
114705,114705,2018120900:2974:14,2018-12-09T20:08:20.900Z,76.62,37.26,1.29,0.45,0.13,122.33,322.47,None,2532877.0,Trumaine Johnson,22.0,CB,1,away,left,
114706,114706,2018120900:2974:14,2018-12-09T20:08:20.900Z,76.09,10.84,2.05,0.71,0.2,20.19,185.9,None,2533059.0,Morris Claiborne,21.0,CB,1,away,left,
114707,114707,2018120900:2974:14,2018-12-09T20:08:20.900Z,78.64,24.63,0.87,1.04,0.09,86.39,211.61,None,2543597.0,Avery Williamson,54.0,ILB,1,away,left,
114708,114708,2018120900:2974:14,2018-12-09T20:08:20.900Z,72.34,23.44,1.63,0.5,0.17,150.86,219.0,None,2553353.0,Darryl Roberts,27.0,CB,1,away,left,
114709,114709,2018120900:2974:14,2018-12-09T20:08:20.900Z,78.4,30.4,0.24,1.17,0.03,107.12,270.42,None,2553657.0,Neville Hewitt,46.0,OLB,1,away,left,
114710,114710,2018120900:2974:14,2018-12-09T20:08:20.900Z,81.46,31.32,0.18,0.34,0.02,104.47,286.31,None,2555256.0,Jordan Jenkins,48.0,OLB,1,away,left,
114711,114711,2018120900:2974:14,2018-12-09T20:08:20.900Z,84.35,35.35,0.1,0.06,0.01,269.21,195.42,None,2557863.0,Zay Jones,11.0,WR,1,home,left,HITCH
114712,114712,2018120900:2974:14,2018-12-09T20:08:20.900Z,73.42,30.96,0.41,0.56,0.04,96.69,237.69,None,2557979.0,Jamal Adams,33.0,SS,1,away,left,
114713,114713,2018120900:2974:14,2018-12-09T20:08:20.900Z,84.6,17.94,0.08,0.13,0.01,278.96,66.04,None,2558129.0,Isaiah McKenzie,19.0,WR,1,home,left,GO
114714,114714,2018120900:2974:14,2018-12-09T20:08:20.900Z,84.08,9.82,0.21,0.5,0.02,271.36,61.47,None,2560729.0,Robert Foster,16.0,WR,1,home,left,POST
114715,114715,2018120900:2974:14,2018-12-09T20:08:20.900Z,84.32,26.75,0.27,0.57,0.02,262.31,190.28,None,2560955.0,Josh Allen,17.0,QB,1,home,left,
114716,114716,2018120900:2974:14,2018-12-09T20:08:20.900Z,81.71,21.76,0.09,0.5,0.01,69.86,36.88,None,2561366.0,Frankie Luvu,50.0,LB,1,away,left,
114717,114717,2018120900:2974:14,2018-12-09T20:08:20.900Z,82.94,26.7,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
115630,115630,2018120900:2996:14,2018-12-09T20:09:04.299Z,81.74,36.42,0.0,0.0,0.0,90.39,161.72,None,2495343.0,Buster Skrine,41.0,CB,1,away,left,
115631,115631,2018120900:2996:14,2018-12-09T20:09:04.299Z,78.27,44.37,0.84,0.45,0.09,173.39,265.27,None,2532877.0,Trumaine Johnson,22.0,CB,1,away,left,
115632,115632,2018120900:2996:14,2018-12-09T20:09:04.299Z,77.38,8.98,0.01,0.01,0.01,70.51,201.78,None,2533059.0,Morris Claiborne,21.0,CB,1,away,left,
115633,115633,2018120900:2996:14,2018-12-09T20:09:04.299Z,79.93,30.26,0.43,0.48,0.04,88.58,334.64,None,2543563.0,Kevin Pierre-Louis,56.0,ILB,1,away,left,
115634,115634,2018120900:2996:14,2018-12-09T20:09:04.299Z,80.02,24.55,0.9,0.07,0.09,36.63,354.52,None,2543597.0,Avery Williamson,54.0,ILB,1,away,left,
115635,115635,2018120900:2996:14,2018-12-09T20:09:04.299Z,85.13,32.46,0.0,0.0,0.0,270.99,159.04,None,2543767.0,Logan Thomas,82.0,TE,1,home,left,HITCH
115636,115636,2018120900:2996:14,2018-12-09T20:09:04.299Z,87.02,24.28,0.0,0.0,0.0,268.31,347.52,None,2552647.0,Marcus Murphy,45.0,RB,1,home,left,
115637,115637,2018120900:2996:14,2018-12-09T20:09:04.299Z,64.07,24.85,0.15,1.79,0.01,106.1,113.72,None,2553353.0,Darryl Roberts,27.0,CB,1,away,left,
115638,115638,2018120900:2996:14,2018-12-09T20:09:04.299Z,84.35,43.15,0.0,0.0,0.01,272.05,237.09,None,2557863.0,Zay Jones,11.0,WR,1,home,left,HITCH
115639,115639,2018120900:2996:14,2018-12-09T20:09:04.299Z,71.29,31.57,1.15,0.09,0.12,31.8,306.6,None,2557979.0,Jamal Adams,33.0,SS,1,away,left,
115640,115640,2018120900:2996:14,2018-12-09T20:09:04.299Z,84.91,36.95,0.0,0.0,0.0,275.73,10.62,None,2558129.0,Isaiah McKenzie,19.0,WR,1,home,left,HITCH
115641,115641,2018120900:2996:14,2018-12-09T20:09:04.299Z,84.53,9.67,0.0,0.0,0.0,273.83,156.75,None,2560729.0,Robert Foster,16.0,WR,1,home,left,HITCH
115642,115642,2018120900:2996:14,2018-12-09T20:09:04.299Z,87.95,26.49,0.0,0.0,0.0,266.48,304.25,None,2560955.0,Josh Allen,17.0,QB,1,home,left,
115643,115643,2018120900:2996:14,2018-12-09T20:09:04.299Z,81.67,24.77,0.01,0.16,0.01,53.87,180.69,None,2561366.0,Frankie Luvu,50.0,LB,1,away,left,
115644,115644,2018120900:2996:14,2018-12-09T20:09:04.299Z,82.97,26.55,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
116650,116650,2018120900:3029:14,2018-12-09T20:09:42.799Z,70.68,31.1,0.05,0.02,0.0,90.24,231.13,None,2495343.0,Buster Skrine,41.0,CB,1,away,left,
116651,116651,2018120900:3029:14,2018-12-09T20:09:42.799Z,79.27,23.71,0.0,0.0,0.0,262.34,266.34,None,2507999.0,Chris Ivory,33.0,RB,1,home,left,
116652,116652,2018120900:3029:14,2018-12-09T20:09:42.799Z,64.03,36.46,0.9,0.54,0.1,102.41,343.19,None,2532877.0,Trumaine Johnson,22.0,CB,1,away,left,
116653,116653,2018120900:3029:14,2018-12-09T20:09:42.799Z,69.92,14.61,0.8,0.47,0.08,81.32,74.72,None,2533059.0,Morris Claiborne,21.0,CB,1,away,left,
116654,116654,2018120900:3029:14,2018-12-09T20:09:42.799Z,67.31,23.36,0.01,0.01,0.01,78.25,70.26,None,2543597.0,Avery Williamson,54.0,ILB,1,away,left,
116655,116655,2018120900:3029:14,2018-12-09T20:09:42.799Z,74.62,28.1,0.0,0.0,0.0,268.04,186.56,None,2543767.0,Logan Thomas,82.0,TE,1,home,left,
116656,116656,2018120900:3029:14,2018-12-09T20:09:42.799Z,54.16,26.01,1.49,0.63,0.15,97.17,256.19,None,2553353.0,Darryl Roberts,27.0,CB,1,away,left,
116657,116657,2018120900:3029:14,2018-12-09T20:09:42.799Z,67.49,27.88,0.03,0.03,0.01,73.07,114.71,None,2553657.0,Neville Hewitt,46.0,OLB,1,away,left,
116658,116658,2018120900:3029:14,2018-12-09T20:09:42.799Z,73.25,15.46,0.01,0.02,0.01,266.1,252.15,None,2557863.0,Zay Jones,11.0,WR,1,home,left,
116659,116659,2018120900:3029:14,2018-12-09T20:09:42.799Z,68.39,19.44,0.46,0.68,0.05,69.03,316.66,None,2557979.0,Jamal Adams,33.0,SS,1,away,left,
116660,116660,2018120900:3029:14,2018-12-09T20:09:42.799Z,72.9,30.73,0.0,0.01,0.0,276.07,69.28,None,2558129.0,Isaiah McKenzie,19.0,WR,1,home,left,
116661,116661,2018120900:3029:14,2018-12-09T20:09:42.799Z,73.78,34.18,0.01,0.01,0.01,268.25,1.81,None,2560729.0,Robert Foster,16.0,WR,1,home,left,
116662,116662,2018120900:3029:14,2018-12-09T20:09:42.799Z,73.41,23.76,0.01,0.0,0.0,253.55,272.41,None,2560955.0,Josh Allen,17.0,QB,1,home,left,
116663,116663,2018120900:3029:14,2018-12-09T20:09:42.799Z,72.09,23.84,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
117476,117476,2018120900:3049:14,2018-12-09T20:10:28.099Z,81.66,21.14,0.08,0.04,0.02,276.74,127.64,None,2495139.0,Charles Clay,85.0,TE,1,home,left,FLAT
117477,117477,2018120900:3049:14,2018-12-09T20:10:28.099Z,78.83,18.15,0.05,0.38,0.0,70.7,164.19,None,2495343.0,Buster Skrine,41.0,CB,1,away,left,
117478,117478,2018120900:3049:14,2018-12-09T20:10:28.099Z,87.17,26.73,0.01,0.01,0.0,251.36,29.35,None,2507999.0,Chris Ivory,33.0,RB,1,home,left,
117479,117479,2018120900:3049:14,2018-12-09T20:10:28.099Z,73.22,42.34,1.36,0.94,0.13,117.08,82.4,None,2532877.0,Trumaine Johnson,22.0,CB,1,away,left,
117480,117480,2018120900:3049:14,2018-12-09T20:10:28.099Z,73.53,14.46,0.12,0.1,0.02,39.86,270.66,None,2533059.0,Morris Claiborne,21.0,CB,1,away,left,
117481,117481,2018120900:3049:14,2018-12-09T20:10:28.099Z,80.58,18.96,0.0,0.0,0.0,293.6,310.11,None,2534436.0,Deonte Thompson,10.0,WR,1,home,left,GO
117482,117482,2018120900:3049:14,2018-12-09T20:10:28.099Z,75.06,26.7,0.14,1.26,0.02,90.85,170.02,None,2543597.0,Avery Williamson,54.0,ILB,1,away,left,
117483,117483,2018120900:3049:14,2018-12-09T20:10:28.099Z,66.12,31.44,0.15,0.67,0.02,116.64,281.29,None,2553353.0,Darryl Roberts,27.0,CB,1,away,left,
117484,117484,2018120900:3049:14,2018-12-09T20:10:28.099Z,75.25,22.28,0.0,0.0,0.01,88.31,324.84,None,2553657.0,Neville Hewitt,46.0,OLB,1,away,left,
117485,117485,2018120900:3049:14,2018-12-09T20:10:28.099Z,81.13,42.76,0.01,0.01,0.0,266.31,217.08,None,2557863.0,Zay Jones,11.0,WR,1,home,left,GO
117486,117486,2018120900:3049:14,2018-12-09T20:10:28.099Z,68.48,22.97,0.15,0.14,0.01,88.85,311.21,None,2557979.0,Jamal Adams,33.0,SS,1,away,left,
117487,117487,2018120900:3049:14,2018-12-09T20:10:28.099Z,82.0,17.5,0.02,0.02,0.01,277.78,271.43,None,2558129.0,Isaiah McKenzie,19.0,WR,1,home,left,HITCH
117488,117488,2018120900:3049:14,2018-12-09T20:10:28.099Z,81.43,26.72,0.01,0.01,0.0,260.48,72.45,None,2560955.0,Josh Allen,17.0,QB,1,home,left,
117489,117489,2018120900:3049:14,2018-12-09T20:10:28.099Z,79.0,21.68,0.12,0.09,0.01,68.14,352.54,None,2561366.0,Frankie Luvu,50.0,LB,1,away,left,
117490,117490,2018120900:3049:14,2018-12-09T20:10:28.099Z,80.03,26.74,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
118556,118556,2018120900:3078:14,2018-12-09T20:11:11.900Z,66.64,18.14,0.0,0.0,0.0,296.28,223.69,None,2495139.0,Charles Clay,85.0,TE,1,home,left,OUT
118557,118557,2018120900:3078:14,2018-12-09T20:11:11.900Z,61.91,30.3,0.21,0.1,0.02,69.59,121.46,None,2495343.0,Buster Skrine,41.0,CB,1,away,left,
118558,118558,2018120900:3078:14,2018-12-09T20:11:11.900Z,60.03,35.27,0.15,0.13,0.01,119.6,121.61,None,2532877.0,Trumaine Johnson,22.0,CB,1,away,left,
118559,118559,2018120900:3078:14,2018-12-09T20:11:11.900Z,63.52,14.97,0.09,0.06,0.02,88.92,49.78,None,2533059.0,Morris Claiborne,21.0,CB,1,away,left,
118560,118560,2018120900:3078:14,2018-12-09T20:11:11.900Z,63.58,25.11,0.02,0.05,0.01,113.5,206.28,None,2543563.0,Kevin Pierre-Louis,56.0,ILB,1,away,left,
118561,118561,2018120900:3078:14,2018-12-09T20:11:11.900Z,63.55,26.33,0.21,0.1,0.03,92.86,92.86,None,2543597.0,Avery Williamson,54.0,ILB,1,away,left,
118562,118562,2018120900:3078:14,2018-12-09T20:11:11.900Z,70.19,20.6,0.01,0.01,0.0,273.19,13.9,None,2552647.0,Marcus Murphy,45.0,RB,1,home,left,WHEEL
118563,118563,2018120900:3078:14,2018-12-09T20:11:11.900Z,45.93,25.16,0.96,0.64,0.09,90.75,200.85,None,2553353.0,Darryl Roberts,27.0,CB,1,away,left,
118564,118564,2018120900:3078:14,2018-12-09T20:11:11.900Z,63.96,29.19,0.0,0.0,0.0,106.35,72.17,None,2555256.0,Jordan Jenkins,48.0,OLB,1,away,left,
118565,118565,2018120900:3078:14,2018-12-09T20:11:11.900Z,65.9,15.49,0.0,0.0,0.0,269.77,267.86,None,2557863.0,Zay Jones,11.0,WR,1,home,left,HITCH
118566,118566,2018120900:3078:14,2018-12-09T20:11:11.900Z,60.48,18.06,0.15,0.14,0.01,59.8,60.3,None,2557979.0,Jamal Adams,33.0,SS,1,away,left,
118567,118567,2018120900:3078:14,2018-12-09T20:11:11.900Z,65.94,30.7,0.0,0.0,0.0,250.15,324.11,None,2558129.0,Isaiah McKenzie,19.0,WR,1,home,left,OUT
118568,118568,2018120900:3078:14,2018-12-09T20:11:11.900Z,66.96,33.46,0.0,0.0,0.0,273.04,114.5,None,2560729.0,Robert Foster,16.0,WR,1,home,left,OUT
118569,118569,2018120900:3078:14,2018-12-09T20:11:11.900Z,69.79,23.96,0.0,0.01,0.0,268.03,277.35,None,2560955.0,Josh Allen,17.0,QB,1,home,left,
118570,118570,2018120900:3078:14,2018-12-09T20:11:11.900Z,63.53,17.39,0.29,0.12,0.03,90.67,31.6,None,2561366.0,Frankie Luvu,50.0,LB,1,away,left,
118571,118571,2018120900:3078:14,2018-12-09T20:11:11.900Z,64.95,23.89,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
120220,120220,2018120900:3123:14,2018-12-09T20:14:52.099Z,27.69,32.83,2.63,1.16,0.27,268.45,198.66,None,2507817.0,Rafael Bush,20.0,SS,1,home,right,
120221,120221,2018120900:3123:14,2018-12-09T20:14:52.099Z,31.66,19.61,2.6,0.93,0.26,272.85,243.54,None,2539240.0,Micah Hyde,23.0,SS,1,home,right,
120222,120222,2018120900:3123:14,2018-12-09T20:14:52.099Z,39.65,30.43,1.42,0.28,0.14,221.81,172.34,None,2539290.0,Jordan Poyer,21.0,FS,1,home,right,
120223,120223,2018120900:3123:14,2018-12-09T20:14:52.099Z,22.9,35.27,0.0,0.0,0.0,93.04,200.84,None,2543828.0,Quincy Enunwa,81.0,WR,1,away,right,CORNER
120224,120224,2018120900:3123:14,2018-12-09T20:14:52.099Z,23.77,15.06,0.0,0.0,0.0,83.78,259.88,None,2556462.0,Robby Anderson,11.0,WR,1,away,right,HITCH
120225,120225,2018120900:3123:14,2018-12-09T20:14:52.099Z,29.68,14.0,1.54,0.79,0.16,288.32,103.84,None,2557867.0,Tre'Davious White,27.0,CB,1,home,right,
120226,120226,2018120900:3123:14,2018-12-09T20:14:52.099Z,23.49,28.47,0.0,0.0,0.0,120.48,340.2,None,2557885.0,Jordan Leggett,86.0,TE,1,away,right,
120227,120227,2018120900:3123:14,2018-12-09T20:14:52.099Z,17.74,24.14,0.0,0.0,0.0,93.93,330.23,None,2557934.0,Elijah McGuire,25.0,RB,1,away,right,OUT
120228,120228,2018120900:3123:14,2018-12-09T20:14:52.099Z,27.98,23.19,2.28,0.36,0.23,261.93,188.36,None,2557969.0,Matt Milano,58.0,OLB,1,home,right,
120229,120229,2018120900:3123:14,2018-12-09T20:14:52.099Z,28.06,26.92,3.38,0.72,0.34,273.74,177.28,None,2560713.0,Tremaine Edmunds,49.0,LB,1,home,right,
120230,120230,2018120900:3123:14,2018-12-09T20:14:52.099Z,28.29,38.32,2.88,0.84,0.29,187.69,134.78,None,2560914.0,Levi Wallace,47.0,CB,1,home,right,
120231,120231,2018120900:3123:14,2018-12-09T20:14:52.099Z,23.21,23.94,0.0,0.0,0.0,84.03,265.31,None,2561036.0,Sam Darnold,14.0,QB,1,away,right,
120232,120232,2018120900:3123:14,2018-12-09T20:14:52.099Z,21.4,30.72,7.48,0.86,0.76,174.51,181.21,None,2561137.0,Trenton Cannon,40.0,RB,1,away,right,GO
120233,120233,2018120900:3123:14,2018-12-09T20:14:52.099Z,24.5,23.98,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
121074,121074,2018120900:3171:14,2018-12-09T20:16:11.099Z,25.68,27.18,0.01,0.01,0.0,282.62,12.34,None,2506268.0,Lorenzo Alexander,57.0,OLB,1,home,right,
121075,121075,2018120900:3171:14,2018-12-09T20:16:11.099Z,25.79,19.42,0.03,0.03,0.01,288.08,177.67,None,2507817.0,Rafael Bush,20.0,SS,1,home,right,
121076,121076,2018120900:3171:14,2018-12-09T20:16:11.099Z,24.05,19.71,0.0,0.0,0.0,105.01,22.82,None,2532887.0,Jermaine Kearse,10.0,WR,1,away,right,OUT
121077,121077,2018120900:3171:14,2018-12-09T20:16:11.099Z,32.31,37.53,0.31,1.01,0.03,228.84,26.6,None,2539240.0,Micah Hyde,23.0,SS,1,home,right,
121078,121078,2018120900:3171:14,2018-12-09T20:16:11.099Z,43.72,25.25,0.91,0.92,0.09,256.61,152.76,None,2539290.0,Jordan Poyer,21.0,FS,1,home,right,
121079,121079,2018120900:3171:14,2018-12-09T20:16:11.099Z,22.23,20.89,0.0,0.0,0.0,100.42,192.59,None,2543828.0,Quincy Enunwa,81.0,WR,1,away,right,OUT
121080,121080,2018120900:3171:14,2018-12-09T20:16:11.099Z,22.42,17.9,0.01,0.01,0.0,83.97,254.94,None,2556462.0,Robby Anderson,11.0,WR,1,away,right,GO
121081,121081,2018120900:3171:14,2018-12-09T20:16:11.099Z,31.21,17.83,0.26,0.8,0.03,275.86,93.1,None,2557867.0,Tre'Davious White,27.0,CB,1,home,right,
121082,121082,2018120900:3171:14,2018-12-09T20:16:11.099Z,19.59,28.91,2.83,2.11,0.3,118.67,175.53,None,2557934.0,Elijah McGuire,25.0,RB,1,away,right,
121083,121083,2018120900:3171:14,2018-12-09T20:16:11.099Z,28.28,33.79,0.3,0.2,0.02,255.1,197.13,None,2557969.0,Matt Milano,58.0,OLB,1,home,right,
121084,121084,2018120900:3171:14,2018-12-09T20:16:11.099Z,28.68,29.68,2.34,1.03,0.23,257.86,188.82,None,2560713.0,Tremaine Edmunds,49.0,LB,1,home,right,
121085,121085,2018120900:3171:14,2018-12-09T20:16:11.099Z,23.45,34.73,0.1,0.1,0.01,106.69,325.63,None,2560738.0,Chris Herndon,89.0,TE,1,away,right,
121086,121086,2018120900:3171:14,2018-12-09T20:16:11.099Z,29.87,20.66,0.26,0.04,0.03,279.21,201.75,None,2560914.0,Levi Wallace,47.0,CB,1,home,right,
121087,121087,2018120900:3171:14,2018-12-09T20:16:11.099Z,19.85,29.89,0.0,0.01,0.0,78.25,317.69,None,2561036.0,Sam Darnold,14.0,QB,1,away,right,
121088,121088,2018120900:3171:14,2018-12-09T20:16:11.099Z,24.46,29.68,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
121989,121989,2018120900:3250:14,2018-12-09T20:18:15.299Z,73.34,26.24,0.86,0.21,0.09,275.74,341.99,None,2506268.0,Lorenzo Alexander,57.0,OLB,1,home,right,
121990,121990,2018120900:3250:14,2018-12-09T20:18:15.299Z,88.86,23.31,0.9,1.14,0.09,300.73,20.72,None,2539240.0,Micah Hyde,23.0,SS,1,home,right,
