,Unnamed: 0,id,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,frameId,team,playDirection,route
54177,54177,2018102500:3647:8,2018-10-26T03:19:02.599Z,8.81,29.85,0.02,0.02,0.01,106.5,83.02,None,2558070.0,Raekwon McMillan,52.0,LB,1,away,left,
54178,54178,2018102500:3647:8,2018-10-26T03:19:02.599Z,10.64,36.32,0.03,0.03,0.02,106.46,98.22,None,2560725.0,Minkah Fitzpatrick,29.0,S,1,away,left,
54179,54179,2018102500:3647:8,2018-10-26T03:19:02.599Z,13.88,28.91,0.0,0.0,0.0,266.13,293.8,None,2560896.0,Jordan Thomas,83.0,TE,1,home,left,OUT
54180,54180,2018102500:3647:8,2018-10-26T03:19:02.599Z,12.76,46.15,0.0,0.0,0.0,272.88,263.15,None,2561427.0,Vyncint Smith,17.0,WR,1,home,left,GO
54181,54181,2018102500:3647:8,2018-10-26T03:19:02.599Z,12.04,23.71,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
54798,54798,2018102500:3710:8,2018-10-26T03:24:17.500Z,36.85,21.96,0.0,0.0,0.0,92.25,130.93,None,2649.0,Danny Amendola,80.0,WR,1,away,right,
54799,54799,2018102500:3710:8,2018-10-26T03:24:17.500Z,43.41,19.77,3.3,2.67,0.32,241.23,123.91,None,496735.0,Kareem Jackson,25.0,CB,1,home,right,
54800,54800,2018102500:3710:8,2018-10-26T03:24:17.500Z,38.66,29.21,0.59,1.01,0.07,272.75,169.92,None,2533049.0,Whitney Mercilus,59.0,OLB,1,home,right,
54801,54801,2018102500:3710:8,2018-10-26T03:24:17.500Z,32.96,29.95,0.25,0.59,0.03,96.2,309.96,None,2533436.0,Brock Osweiler,8.0,QB,1,away,right,
54802,54802,2018102500:3710:8,2018-10-26T03:24:17.500Z,39.12,42.61,0.04,0.09,0.03,246.76,222.92,None,2535693.0,Johnson Bademosi,23.0,CB,1,home,right,
54803,54803,2018102500:3710:8,2018-10-26T03:24:17.500Z,42.41,34.28,1.47,0.22,0.15,268.04,327.25,None,2540180.0,Tyrann Mathieu,32.0,FS,1,home,right,
54804,54804,2018102500:3710:8,2018-10-26T03:24:17.500Z,36.81,42.47,0.0,0.0,0.0,69.78,76.84,None,2552409.0,DeVante Parker,11.0,WR,1,away,right,
54805,54805,2018102500:3710:8,2018-10-26T03:24:17.500Z,39.04,27.5,0.34,0.84,0.03,265.66,181.5,None,2552490.0,Benardrick McKinney,55.0,ILB,1,home,right,
54806,54806,2018102500:3710:8,2018-10-26T03:24:17.500Z,32.89,32.71,0.31,0.46,0.03,90.87,339.5,None,2555230.0,Kenyan Drake,32.0,RB,1,away,right,
54807,54807,2018102500:3710:8,2018-10-26T03:24:17.500Z,36.14,11.7,0.07,0.12,0.01,135.88,318.7,None,2556190.0,Jakeem Grant,19.0,WR,1,away,right,
54808,54808,2018102500:3710:8,2018-10-26T03:24:17.500Z,48.15,24.41,1.01,0.07,0.1,269.5,267.01,None,2558853.0,Mike Tyson,34.0,CB,1,home,right,
54809,54809,2018102500:3710:8,2018-10-26T03:24:17.500Z,39.39,32.78,0.0,0.0,0.01,264.3,335.06,None,2560714.0,Duke Ejiofor,53.0,LB,1,home,right,
54810,54810,2018102500:3710:8,2018-10-26T03:24:17.500Z,45.09,11.87,1.21,1.59,0.12,270.13,275.01,None,2560759.0,Natrell Jamerson,31.0,DB,1,home,right,
54811,54811,2018102500:3710:8,2018-10-26T03:24:17.500Z,51.97,29.19,0.18,1.01,0.01,267.26,69.33,None,2560851.0,Justin Reid,20.0,DB,1,home,right,
54812,54812,2018102500:3710:8,2018-10-26T03:24:17.500Z,35.32,24.83,0.0,0.0,0.0,96.51,4.21,None,2560994.0,Mike Gesicki,86.0,TE,1,away,right,
54813,54813,2018102500:3710:8,2018-10-26T03:24:17.500Z,37.65,29.88,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
55454,55454,2018102500:3729:8,2018-10-26T03:26:11.900Z,27.27,37.2,0.0,0.0,0.0,99.07,100.69,None,2649.0,Danny Amendola,80.0,WR,1,away,right,GO
55455,55455,2018102500:3729:8,2018-10-26T03:26:11.900Z,36.93,37.11,2.78,0.99,0.27,242.34,86.44,None,496735.0,Kareem Jackson,25.0,CB,1,home,right,
55456,55456,2018102500:3729:8,2018-10-26T03:26:11.900Z,29.34,35.96,0.02,0.02,0.01,225.49,330.54,None,2533049.0,Whitney Mercilus,59.0,OLB,1,home,right,
55457,55457,2018102500:3729:8,2018-10-26T03:26:11.900Z,23.84,30.08,0.12,0.82,0.01,88.44,102.45,None,2533436.0,Brock Osweiler,8.0,QB,1,away,right,
55458,55458,2018102500:3729:8,2018-10-26T03:26:11.900Z,35.55,42.49,0.14,0.23,0.01,242.34,230.3,None,2535693.0,Johnson Bademosi,23.0,CB,1,home,right,
55459,55459,2018102500:3729:8,2018-10-26T03:26:11.900Z,32.97,25.0,0.76,0.82,0.08,267.12,237.93,None,2540180.0,Tyrann Mathieu,32.0,FS,1,home,right,
55460,55460,2018102500:3729:8,2018-10-26T03:26:11.900Z,28.02,41.69,0.0,0.0,0.0,85.23,271.31,None,2552409.0,DeVante Parker,11.0,WR,1,away,right,GO
55461,55461,2018102500:3729:8,2018-10-26T03:26:11.900Z,29.62,32.36,0.06,0.07,0.01,275.29,308.19,None,2552490.0,Benardrick McKinney,55.0,ILB,1,home,right,
55462,55462,2018102500:3729:8,2018-10-26T03:26:11.900Z,23.98,33.01,0.0,0.0,0.0,79.43,351.96,None,2555230.0,Kenyan Drake,32.0,RB,1,away,right,OUT
55463,55463,2018102500:3729:8,2018-10-26T03:26:11.900Z,27.07,18.56,0.0,0.0,0.0,227.06,150.91,None,2556190.0,Jakeem Grant,19.0,WR,1,away,right,CROSS
55464,55464,2018102500:3729:8,2018-10-26T03:26:11.900Z,30.31,29.98,0.51,0.28,0.05,259.61,181.24,None,2556673.0,Brennan Scarlett,57.0,OLB,1,home,right,
55465,55465,2018102500:3729:8,2018-10-26T03:26:11.900Z,46.18,25.87,0.57,0.4,0.06,265.26,144.3,None,2558853.0,Mike Tyson,34.0,CB,1,home,right,
55466,55466,2018102500:3729:8,2018-10-26T03:26:11.900Z,29.54,27.19,0.17,0.18,0.02,281.04,288.57,None,2560714.0,Duke Ejiofor,53.0,LB,1,home,right,
55467,55467,2018102500:3729:8,2018-10-26T03:26:11.900Z,37.02,18.09,0.0,0.0,0.0,292.63,26.6,None,2560759.0,Natrell Jamerson,31.0,DB,1,home,right,
55468,55468,2018102500:3729:8,2018-10-26T03:26:11.900Z,39.18,34.82,0.54,0.17,0.06,270.05,266.77,None,2560851.0,Justin Reid,20.0,DB,1,home,right,
55469,55469,2018102500:3729:8,2018-10-26T03:26:11.900Z,27.39,24.62,0.0,0.0,0.0,80.14,194.44,None,2560994.0,Mike Gesicki,86.0,TE,1,away,right,IN
55470,55470,2018102500:3729:8,2018-10-26T03:26:11.900Z,28.74,29.93,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
56406,56406,2018102500:3755:8,2018-10-26T03:26:51.200Z,27.09,18.66,0.0,0.0,0.0,67.11,327.86,None,2649.0,Danny Amendola,80.0,WR,1,away,right,GO
56407,56407,2018102500:3755:8,2018-10-26T03:26:51.200Z,31.8,19.35,0.39,0.48,0.04,291.41,288.7,None,496735.0,Kareem Jackson,25.0,CB,1,home,right,
56408,56408,2018102500:3755:8,2018-10-26T03:26:51.200Z,29.28,35.65,0.48,0.19,0.05,237.38,279.5,None,2533049.0,Whitney Mercilus,59.0,OLB,1,home,right,
56409,56409,2018102500:3755:8,2018-10-26T03:26:51.200Z,23.65,29.73,0.45,0.28,0.04,94.31,102.17,None,2533436.0,Brock Osweiler,8.0,QB,1,away,right,
56410,56410,2018102500:3755:8,2018-10-26T03:26:51.200Z,33.77,42.15,0.82,0.51,0.08,245.65,261.35,None,2535693.0,Johnson Bademosi,23.0,CB,1,home,right,
56411,56411,2018102500:3755:8,2018-10-26T03:26:51.200Z,32.29,33.45,0.89,0.92,0.09,252.04,215.39,None,2540180.0,Tyrann Mathieu,32.0,FS,1,home,right,
56412,56412,2018102500:3755:8,2018-10-26T03:26:51.200Z,27.83,41.5,0.0,0.0,0.0,92.94,318.24,None,2552409.0,DeVante Parker,11.0,WR,1,away,right,GO
56413,56413,2018102500:3755:8,2018-10-26T03:26:51.200Z,34.07,28.7,0.07,0.28,0.01,276.1,312.66,None,2552490.0,Benardrick McKinney,55.0,ILB,1,home,right,
56414,56414,2018102500:3755:8,2018-10-26T03:26:51.200Z,23.61,32.84,0.01,0.01,0.01,106.06,357.03,None,2555230.0,Kenyan Drake,32.0,RB,1,away,right,ANGLE
56415,56415,2018102500:3755:8,2018-10-26T03:26:51.200Z,27.58,10.48,0.0,0.0,0.01,296.09,257.55,None,2556190.0,Jakeem Grant,19.0,WR,1,away,right,GO
56416,56416,2018102500:3755:8,2018-10-26T03:26:51.200Z,29.35,32.26,0.06,0.07,0.0,260.44,256.06,None,2556673.0,Brennan Scarlett,57.0,OLB,1,home,right,
56417,56417,2018102500:3755:8,2018-10-26T03:26:51.200Z,38.65,22.64,0.38,0.26,0.11,256.9,139.83,None,2558853.0,Mike Tyson,34.0,CB,1,home,right,
56418,56418,2018102500:3755:8,2018-10-26T03:26:51.200Z,30.12,21.76,0.55,1.43,0.05,297.54,269.94,None,2560714.0,Duke Ejiofor,53.0,LB,1,home,right,
56419,56419,2018102500:3755:8,2018-10-26T03:26:51.200Z,35.87,9.67,0.21,0.68,0.02,267.24,301.48,None,2560759.0,Natrell Jamerson,31.0,DB,1,home,right,
56420,56420,2018102500:3755:8,2018-10-26T03:26:51.200Z,49.75,29.33,0.27,0.6,0.03,275.82,115.11,None,2560851.0,Justin Reid,20.0,DB,1,home,right,
56421,56421,2018102500:3755:8,2018-10-26T03:26:51.200Z,26.41,24.63,0.0,0.0,0.0,96.57,215.33,None,2560994.0,Mike Gesicki,86.0,TE,1,away,right,FLAT
56422,56422,2018102500:3755:8,2018-10-26T03:26:51.200Z,28.67,29.71,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
57800,57800,2018102500:3897:8,2018-10-26T03:31:53.000Z,61.96,24.24,2.47,0.91,0.25,79.7,296.42,None,496739.0,Reshad Jones,20.0,SS,1,away,left,
57801,57801,2018102500:3897:8,2018-10-26T03:31:53.000Z,64.77,34.8,3.12,1.26,0.31,89.53,58.78,None,2539309.0,T.J. McDonald,22.0,SS,1,away,left,
57802,57802,2018102500:3897:8,2018-10-26T03:31:53.000Z,69.22,27.72,0.0,0.0,0.01,97.08,73.19,None,2539935.0,Kiko Alonso,47.0,OLB,1,away,left,
57803,57803,2018102500:3897:8,2018-10-26T03:31:53.000Z,76.83,34.79,4.84,1.38,0.5,342.56,0.33,None,2540165.0,DeAndre Hopkins,10.0,WR,1,home,left,OUT
57804,57804,2018102500:3897:8,2018-10-26T03:31:53.000Z,78.17,27.67,0.0,0.0,0.0,272.27,92.69,None,2543600.0,Alfred Blue,28.0,RB,1,home,left,
57805,57805,2018102500:3897:8,2018-10-26T03:31:53.000Z,68.56,40.48,1.13,0.74,0.12,62.1,18.03,None,2552434.0,Bobby McCain,28.0,CB,1,away,left,
57806,57806,2018102500:3897:8,2018-10-26T03:31:53.000Z,76.72,18.03,0.0,0.0,0.0,292.2,158.2,None,2555234.0,Tyler Ervin,21.0,RB,1,home,left,OUT
57807,57807,2018102500:3897:8,2018-10-26T03:31:53.000Z,68.0,7.39,0.0,0.0,0.01,348.28,194.46,None,2555539.0,Xavien Howard,25.0,CB,1,away,left,
57808,57808,2018102500:3897:8,2018-10-26T03:31:53.000Z,78.59,29.91,0.03,0.03,0.01,313.12,265.03,None,2558063.0,Deshaun Watson,4.0,QB,1,home,left,
57809,57809,2018102500:3897:8,2018-10-26T03:31:53.000Z,72.1,17.53,0.0,0.0,0.0,75.22,25.54,None,2560725.0,Minkah Fitzpatrick,29.0,S,1,away,left,
57810,57810,2018102500:3897:8,2018-10-26T03:31:53.000Z,74.84,34.74,0.0,0.0,0.01,186.85,162.54,None,2560896.0,Jordan Thomas,83.0,TE,1,home,left,HITCH
57811,57811,2018102500:3897:8,2018-10-26T03:31:53.000Z,73.04,27.44,0.0,0.0,0.0,32.53,118.37,None,2560966.0,Jerome Baker,55.0,LB,1,away,left,
57812,57812,2018102500:3897:8,2018-10-26T03:31:53.000Z,74.74,7.84,0.0,0.0,0.0,275.14,266.77,None,2561427.0,Vyncint Smith,17.0,WR,1,home,left,GO
57813,57813,2018102500:3897:8,2018-10-26T03:31:53.000Z,74.01,29.94,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
58416,58416,2018102500:4099:8,2018-10-26T03:41:05.900Z,19.26,19.85,0.0,0.0,0.0,75.48,24.87,None,2649.0,Danny Amendola,80.0,WR,1,away,right,HITCH
58417,58417,2018102500:4099:8,2018-10-26T03:41:05.900Z,27.03,20.23,0.91,0.42,0.09,265.66,59.09,None,496735.0,Kareem Jackson,25.0,CB,1,home,right,
58418,58418,2018102500:4099:8,2018-10-26T03:41:05.900Z,16.4,29.91,0.04,0.05,0.01,85.22,329.33,None,2533436.0,Brock Osweiler,8.0,QB,1,away,right,
58419,58419,2018102500:4099:8,2018-10-26T03:41:05.900Z,21.99,42.21,0.08,0.09,0.02,277.53,73.01,None,2535693.0,Johnson Bademosi,23.0,CB,1,home,right,
58420,58420,2018102500:4099:8,2018-10-26T03:41:05.900Z,28.22,29.69,0.5,0.36,0.05,269.43,137.89,None,2540180.0,Tyrann Mathieu,32.0,FS,1,home,right,
58421,58421,2018102500:4099:8,2018-10-26T03:41:05.900Z,20.28,11.89,0.0,0.0,0.0,64.86,200.42,None,2552409.0,DeVante Parker,11.0,WR,1,away,right,HITCH
58422,58422,2018102500:4099:8,2018-10-26T03:41:05.900Z,16.01,26.9,0.03,0.03,0.01,99.19,131.03,None,2555230.0,Kenyan Drake,32.0,RB,1,away,right,FLAT
58423,58423,2018102500:4099:8,2018-10-26T03:41:05.900Z,18.83,41.91,0.0,0.0,0.0,103.6,347.41,None,2556190.0,Jakeem Grant,19.0,WR,1,away,right,GO
58424,58424,2018102500:4099:8,2018-10-26T03:41:05.900Z,26.22,34.79,0.84,0.65,0.09,262.42,73.96,None,2556673.0,Brennan Scarlett,57.0,OLB,1,home,right,
58425,58425,2018102500:4099:8,2018-10-26T03:41:05.900Z,37.7,22.89,1.26,0.25,0.13,221.53,187.21,None,2558853.0,Mike Tyson,34.0,CB,1,home,right,
58426,58426,2018102500:4099:8,2018-10-26T03:41:05.900Z,21.25,23.71,0.01,0.01,0.0,283.98,321.69,None,2560714.0,Duke Ejiofor,53.0,LB,1,home,right,
58427,58427,2018102500:4099:8,2018-10-26T03:41:05.900Z,25.44,11.48,0.3,0.2,0.06,270.89,220.43,None,2560759.0,Natrell Jamerson,31.0,DB,1,home,right,
58428,58428,2018102500:4099:8,2018-10-26T03:41:05.900Z,39.08,35.39,1.36,0.42,0.14,266.4,80.99,None,2560851.0,Justin Reid,20.0,DB,1,home,right,
58429,58429,2018102500:4099:8,2018-10-26T03:41:05.900Z,19.82,34.84,0.02,0.02,0.0,117.64,160.04,None,2560994.0,Mike Gesicki,86.0,TE,1,away,right,FLAT
58430,58430,2018102500:4099:8,2018-10-26T03:41:05.900Z,20.71,29.74,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
59196,59196,2018102500:4123:8,2018-10-26T03:41:29.500Z,25.89,36.08,0.04,0.01,0.01,93.25,211.13,None,2649.0,Danny Amendola,80.0,WR,1,away,right,OUT
59197,59197,2018102500:4123:8,2018-10-26T03:41:29.500Z,33.65,35.75,0.59,0.74,0.06,250.33,86.08,None,496735.0,Kareem Jackson,25.0,CB,1,home,right,
59198,59198,2018102500:4123:8,2018-10-26T03:41:29.500Z,23.03,27.21,0.06,0.07,0.0,94.02,24.29,None,2533436.0,Brock Osweiler,8.0,QB,1,away,right,
59199,59199,2018102500:4123:8,2018-10-26T03:41:29.500Z,33.69,46.56,0.21,0.37,0.02,240.68,28.19,None,2535693.0,Johnson Bademosi,23.0,CB,1,home,right,
59200,59200,2018102500:4123:8,2018-10-26T03:41:29.500Z,34.01,27.57,0.27,0.94,0.02,277.21,49.92,None,2540180.0,Tyrann Mathieu,32.0,FS,1,home,right,
59201,59201,2018102500:4123:8,2018-10-26T03:41:29.500Z,26.69,10.5,0.01,0.01,0.01,75.36,194.41,None,2552409.0,DeVante Parker,11.0,WR,1,away,right,CORNER
59202,59202,2018102500:4123:8,2018-10-26T03:41:29.500Z,22.14,23.86,0.02,0.02,0.01,105.6,220.24,None,2555230.0,Kenyan Drake,32.0,RB,1,away,right,ANGLE
59203,59203,2018102500:4123:8,2018-10-26T03:41:29.500Z,26.09,46.61,0.45,0.03,0.04,76.65,296.1,None,2556190.0,Jakeem Grant,19.0,WR,1,away,right,GO
59204,59204,2018102500:4123:8,2018-10-26T03:41:29.500Z,34.1,23.44,0.27,0.48,0.03,293.31,263.9,None,2556673.0,Brennan Scarlett,57.0,OLB,1,home,right,
59205,59205,2018102500:4123:8,2018-10-26T03:41:29.500Z,44.84,19.06,2.25,0.78,0.23,280.84,112.44,None,2558853.0,Mike Tyson,34.0,CB,1,home,right,
59206,59206,2018102500:4123:8,2018-10-26T03:41:29.500Z,28.18,21.77,0.17,0.13,0.02,289.63,302.54,None,2560714.0,Duke Ejiofor,53.0,LB,1,home,right,
59207,59207,2018102500:4123:8,2018-10-26T03:41:29.500Z,32.5,10.09,0.37,0.27,0.05,276.29,278.6,None,2560759.0,Natrell Jamerson,31.0,DB,1,home,right,
59208,59208,2018102500:4123:8,2018-10-26T03:41:29.500Z,46.94,34.38,1.78,0.27,0.18,254.99,69.43,None,2560851.0,Justin Reid,20.0,DB,1,home,right,
59209,59209,2018102500:4123:8,2018-10-26T03:41:29.500Z,26.21,33.0,0.06,0.09,0.01,89.04,54.79,None,2560994.0,Mike Gesicki,86.0,TE,1,away,right,HITCH
59210,59210,2018102500:4123:8,2018-10-26T03:41:29.500Z,27.07,27.23,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
59961,59961,2018102500:4147:8,2018-10-26T03:41:55.400Z,34.87,12.53,3.19,0.83,0.31,8.52,359.24,None,2649.0,Danny Amendola,80.0,WR,1,away,right,CROSS
59962,59962,2018102500:4147:8,2018-10-26T03:41:55.400Z,45.26,18.96,0.85,0.63,0.09,265.93,33.51,None,496735.0,Kareem Jackson,25.0,CB,1,home,right,
59963,59963,2018102500:4147:8,2018-10-26T03:41:55.400Z,33.12,29.72,0.01,0.02,0.01,90.15,128.22,None,2533436.0,Brock Osweiler,8.0,QB,1,away,right,
59964,59964,2018102500:4147:8,2018-10-26T03:41:55.400Z,41.8,44.13,0.01,0.01,0.0,244.4,151.94,None,2535693.0,Johnson Bademosi,23.0,CB,1,home,right,
59965,59965,2018102500:4147:8,2018-10-26T03:41:55.400Z,44.96,29.13,0.83,0.66,0.08,264.5,251.52,None,2540180.0,Tyrann Mathieu,32.0,FS,1,home,right,
59966,59966,2018102500:4147:8,2018-10-26T03:41:55.400Z,35.88,18.12,0.0,0.0,0.0,84.74,352.03,None,2552409.0,DeVante Parker,11.0,WR,1,away,right,HITCH
59967,59967,2018102500:4147:8,2018-10-26T03:41:55.400Z,32.71,32.81,0.04,0.03,0.01,106.72,219.94,None,2555230.0,Kenyan Drake,32.0,RB,1,away,right,ANGLE
59968,59968,2018102500:4147:8,2018-10-26T03:41:55.400Z,36.57,43.39,0.0,0.0,0.01,96.65,176.16,None,2556190.0,Jakeem Grant,19.0,WR,1,away,right,CROSS
59969,59969,2018102500:4147:8,2018-10-26T03:41:55.400Z,44.46,35.62,0.45,0.4,0.05,276.19,9.41,None,2556673.0,Brennan Scarlett,57.0,OLB,1,home,right,
59970,59970,2018102500:4147:8,2018-10-26T03:41:55.400Z,60.95,15.85,1.16,1.02,0.12,266.42,90.42,None,2558853.0,Mike Tyson,34.0,CB,1,home,right,
59971,59971,2018102500:4147:8,2018-10-26T03:41:55.400Z,38.76,22.59,0.37,0.14,0.03,291.06,157.35,None,2560714.0,Duke Ejiofor,53.0,LB,1,home,right,
59972,59972,2018102500:4147:8,2018-10-26T03:41:55.400Z,42.04,10.11,1.4,1.84,0.13,329.7,18.77,None,2560759.0,Natrell Jamerson,31.0,DB,1,home,right,
59973,59973,2018102500:4147:8,2018-10-26T03:41:55.400Z,64.47,38.15,0.2,0.43,0.02,261.06,348.05,None,2560851.0,Justin Reid,20.0,DB,1,home,right,
59974,59974,2018102500:4147:8,2018-10-26T03:41:55.400Z,36.44,24.18,0.0,0.01,0.0,87.08,160.44,None,2560994.0,Mike Gesicki,86.0,TE,1,away,right,FLAT
59975,59975,2018102500:4147:8,2018-10-26T03:41:55.400Z,37.42,29.78,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
60876,60876,2018102800:73:8,2018-10-28T13:37:19.400Z,64.66,26.15,0.0,0.0,0.0,111.3,85.21,None,494259.0,Barry Church,42.0,SS,1,home,left,
60877,60877,2018102800:73:8,2018-10-28T13:37:19.400Z,77.2,31.14,0.0,0.0,0.0,104.47,15.25,None,2532848.0,Tashaun Gipson,39.0,FS,1,home,left,
60878,60878,2018102800:73:8,2018-10-28T13:37:19.400Z,80.07,37.45,0.0,0.0,0.0,222.1,240.71,None,2533039.0,Alshon Jeffery,17.0,WR,1,away,left,HITCH
60879,60879,2018102800:73:8,2018-10-28T13:37:19.400Z,79.6,30.88,0.06,0.04,0.01,277.59,208.82,None,2540158.0,Zach Ertz,86.0,TE,1,away,left,SLANT
60880,60880,2018102800:73:8,2018-10-28T13:37:19.400Z,79.06,7.14,0.0,0.0,0.0,256.27,320.27,None,2543500.0,Jordan Matthews,80.0,WR,1,away,left,SLANT
60881,60881,2018102800:73:8,2018-10-28T13:37:19.400Z,72.99,43.07,0.18,0.16,0.01,350.63,132.58,None,2543711.0,Telvin Smith,50.0,OLB,1,home,left,
60882,60882,2018102800:73:8,2018-10-28T13:37:19.400Z,80.17,15.9,0.0,0.0,0.0,269.7,70.97,None,2552600.0,Nelson Agholor,13.0,WR,1,away,left,GO
60883,60883,2018102800:73:8,2018-10-28T13:37:19.400Z,82.98,23.88,0.19,0.17,0.03,266.31,266.57,None,2555259.0,Carson Wentz,11.0,QB,1,away,left,
60884,60884,2018102800:73:8,2018-10-28T13:37:19.400Z,72.2,37.23,0.36,0.39,0.02,90.8,86.59,None,2555280.0,Jalen Ramsey,20.0,CB,1,home,left,
60885,60885,2018102800:73:8,2018-10-28T13:37:19.400Z,73.77,24.0,0.63,1.15,0.07,83.5,79.88,None,2555329.0,Myles Jack,44.0,OLB,1,home,left,
60886,60886,2018102800:73:8,2018-10-28T13:37:19.400Z,80.45,45.32,0.01,0.01,0.0,264.51,276.85,None,2555461.0,Wendell Smallwood,28.0,RB,1,away,left,HITCH
60887,60887,2018102800:73:8,2018-10-28T13:37:19.400Z,77.08,7.4,0.01,0.01,0.0,100.61,67.81,None,2560808.0,Quenton Meeks,43.0,CB,1,home,left,
60888,60888,2018102800:73:8,2018-10-28T13:37:19.400Z,77.05,15.83,0.0,0.0,0.0,67.09,294.09,None,2561340.0,Tre Herndon,41.0,CB,1,home,left,
60889,60889,2018102800:73:8,2018-10-28T13:37:19.400Z,78.05,24.0,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
61450,61450,2018102800:95:8,2018-10-28T13:37:59.099Z,65.76,26.06,1.16,0.39,0.12,50.15,24.17,None,494259.0,Barry Church,42.0,SS,1,home,left,
61451,61451,2018102800:95:8,2018-10-28T13:37:59.099Z,77.5,16.4,0.0,0.0,0.0,39.7,304.82,None,2532848.0,Tashaun Gipson,39.0,FS,1,home,left,
61452,61452,2018102800:95:8,2018-10-28T13:37:59.099Z,79.17,35.71,0.02,0.02,0.0,255.55,248.37,None,2533039.0,Alshon Jeffery,17.0,WR,1,away,left,GO
61453,61453,2018102800:95:8,2018-10-28T13:37:59.099Z,79.79,17.81,0.0,0.0,0.0,296.29,322.65,None,2540158.0,Zach Ertz,86.0,TE,1,away,left,SLANT
61454,61454,2018102800:95:8,2018-10-28T13:37:59.099Z,73.78,21.08,0.0,0.0,0.0,137.18,176.56,None,2543711.0,Telvin Smith,50.0,OLB,1,home,left,
61455,61455,2018102800:95:8,2018-10-28T13:37:59.099Z,80.25,37.24,0.0,0.01,0.0,253.34,243.49,None,2552600.0,Nelson Agholor,13.0,WR,1,away,left,HITCH
61456,61456,2018102800:95:8,2018-10-28T13:37:59.099Z,83.09,23.8,0.18,0.28,0.02,262.54,303.22,None,2555259.0,Carson Wentz,11.0,QB,1,away,left,
61457,61457,2018102800:95:8,2018-10-28T13:37:59.099Z,77.27,35.59,0.03,0.02,0.0,75.02,57.27,None,2555280.0,Jalen Ramsey,20.0,CB,1,home,left,
61458,61458,2018102800:95:8,2018-10-28T13:37:59.099Z,72.86,26.52,0.0,0.0,0.0,61.34,148.76,None,2555329.0,Myles Jack,44.0,OLB,1,home,left,
61459,61459,2018102800:95:8,2018-10-28T13:37:59.099Z,83.65,20.78,0.0,0.0,0.0,274.25,257.66,None,2555461.0,Wendell Smallwood,28.0,RB,1,away,left,FLAT
61460,61460,2018102800:95:8,2018-10-28T13:37:59.099Z,73.98,17.89,0.01,0.02,0.0,64.31,313.32,None,2560808.0,Quenton Meeks,43.0,CB,1,home,left,
61461,61461,2018102800:95:8,2018-10-28T13:37:59.099Z,79.47,19.65,0.08,0.07,0.01,264.09,298.23,None,2560995.0,Dallas Goedert,88.0,TE,1,away,left,SLANT
61462,61462,2018102800:95:8,2018-10-28T13:37:59.099Z,72.81,37.85,0.48,0.86,0.05,89.0,346.41,None,2561340.0,Tre Herndon,41.0,CB,1,home,left,
61463,61463,2018102800:95:8,2018-10-28T13:37:59.099Z,78.1,23.94,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
62332,62332,2018102800:176:8,2018-10-28T13:39:56.900Z,70.15,22.5,0.62,0.38,0.06,73.01,265.41,None,494259.0,Barry Church,42.0,SS,1,home,left,
62333,62333,2018102800:176:8,2018-10-28T13:39:56.900Z,65.55,37.07,0.51,1.08,0.05,102.41,331.32,None,2532848.0,Tashaun Gipson,39.0,FS,1,home,left,
62334,62334,2018102800:176:8,2018-10-28T13:39:56.900Z,79.53,38.26,0.0,0.0,0.0,231.55,166.5,None,2533039.0,Alshon Jeffery,17.0,WR,1,away,left,POST
62335,62335,2018102800:176:8,2018-10-28T13:39:56.900Z,79.22,18.03,0.0,0.0,0.01,272.52,31.65,None,2540158.0,Zach Ertz,86.0,TE,1,away,left,OUT
62336,62336,2018102800:176:8,2018-10-28T13:39:56.900Z,73.2,25.33,0.0,0.0,0.0,186.45,189.79,None,2543711.0,Telvin Smith,50.0,OLB,1,home,left,
62337,62337,2018102800:176:8,2018-10-28T13:39:56.900Z,79.07,45.98,0.0,0.0,0.0,266.6,291.77,None,2552600.0,Nelson Agholor,13.0,WR,1,away,left,SCREEN
62338,62338,2018102800:176:8,2018-10-28T13:39:56.900Z,82.83,27.15,0.0,0.0,0.0,266.96,286.36,None,2555259.0,Carson Wentz,11.0,QB,1,away,left,
62339,62339,2018102800:176:8,2018-10-28T13:39:56.900Z,69.88,45.58,0.35,0.74,0.03,94.56,286.05,None,2555280.0,Jalen Ramsey,20.0,CB,1,home,left,
62340,62340,2018102800:176:8,2018-10-28T13:39:56.900Z,73.27,32.05,0.0,0.0,0.0,80.47,24.78,None,2555329.0,Myles Jack,44.0,OLB,1,home,left,
62341,62341,2018102800:176:8,2018-10-28T13:39:56.900Z,83.53,24.05,0.0,0.0,0.0,268.27,253.94,None,2559150.0,Corey Clement,30.0,RB,1,away,left,OUT
