,Unnamed: 0,id,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,frameId,team,playDirection,route
386242,386242,2018120204:2622:13,2018-12-02T19:48:24.900Z,40.07,20.5,0.49,1.32,0.05,84.44,273.28,None,2560851.0,Justin Reid,20.0,DB,1,home,left,
386243,386243,2018120204:2622:13,2018-12-02T19:48:24.900Z,55.71,9.11,0.0,0.0,0.0,272.91,51.54,None,2560988.0,Antonio Callaway,11.0,WR,1,away,left,HITCH
386244,386244,2018120204:2622:13,2018-12-02T19:48:24.900Z,60.08,21.64,0.0,0.0,0.0,267.82,261.88,None,2561021.0,Nick Chubb,24.0,RB,1,away,left,SCREEN
386245,386245,2018120204:2622:13,2018-12-02T19:48:24.900Z,54.98,23.68,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
387806,387806,2018120204:2664:13,2018-12-02T19:52:26.200Z,23.79,15.23,0.2,0.17,0.02,38.64,321.04,None,496735.0,Kareem Jackson,25.0,CB,1,home,left,
387807,387807,2018120204:2664:13,2018-12-02T19:52:26.200Z,28.35,47.14,0.29,0.53,0.03,108.23,103.85,None,2495251.0,Shareece Wright,43.0,CB,1,home,left,
387808,387808,2018120204:2664:13,2018-12-02T19:52:26.200Z,27.43,35.46,0.14,0.57,0.02,99.89,79.56,None,2533049.0,Whitney Mercilus,59.0,OLB,1,home,left,
387809,387809,2018120204:2664:13,2018-12-02T19:52:26.200Z,25.56,37.77,0.01,0.02,0.01,111.75,346.76,None,2540180.0,Tyrann Mathieu,32.0,FS,1,home,left,
387810,387810,2018120204:2664:13,2018-12-02T19:52:26.200Z,32.83,25.45,0.0,0.0,0.0,263.41,297.62,None,2540928.0,Darren Fells,88.0,TE,1,away,left,
387811,387811,2018120204:2664:13,2018-12-02T19:52:26.200Z,27.06,30.38,0.51,0.59,0.05,84.2,299.65,None,2552490.0,Benardrick McKinney,55.0,ILB,1,home,left,
387812,387812,2018120204:2664:13,2018-12-02T19:52:26.200Z,31.92,15.3,0.0,0.0,0.0,276.08,170.65,None,2552597.0,Breshad Perriman,19.0,WR,1,away,left,POST
387813,387813,2018120204:2664:13,2018-12-02T19:52:26.200Z,32.47,36.22,0.0,0.0,0.0,249.4,344.08,None,2556365.0,Seth DeValve,87.0,TE,1,away,left,GO
387814,387814,2018120204:2664:13,2018-12-02T19:52:26.200Z,31.95,34.79,0.0,0.0,0.0,239.08,215.68,None,2557986.0,David Njoku,85.0,TE,1,away,left,GO
387815,387815,2018120204:2664:13,2018-12-02T19:52:26.200Z,26.54,26.2,0.35,0.18,0.04,81.77,74.83,None,2558094.0,Zach Cunningham,41.0,ILB,1,home,left,
387816,387816,2018120204:2664:13,2018-12-02T19:52:26.200Z,35.83,29.96,0.06,0.06,0.01,252.97,315.84,None,2560800.0,Baker Mayfield,6.0,QB,1,away,left,
387817,387817,2018120204:2664:13,2018-12-02T19:52:26.200Z,15.65,25.54,2.08,2.95,0.19,95.43,196.35,None,2560851.0,Justin Reid,20.0,DB,1,home,left,
387818,387818,2018120204:2664:13,2018-12-02T19:52:26.200Z,33.23,47.01,0.03,0.03,0.01,262.59,328.26,None,2561021.0,Nick Chubb,24.0,RB,1,away,left,SCREEN
387819,387819,2018120204:2664:13,2018-12-02T19:52:26.200Z,30.91,29.9,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
388618,388618,2018120204:2771:13,2018-12-02T19:56:19.099Z,36.27,34.68,0.0,0.0,0.0,74.97,45.27,None,497328.0,Demaryius Thomas,87.0,WR,1,home,right,FLAT
388619,388619,2018120204:2771:13,2018-12-02T19:56:19.099Z,33.2,21.58,0.0,0.0,0.0,110.12,179.52,None,2533034.0,Lamar Miller,26.0,RB,1,home,right,
388620,388620,2018120204:2771:13,2018-12-02T19:56:19.099Z,41.03,16.03,0.01,0.01,0.01,296.59,305.62,None,2539311.0,Jamie Collins,51.0,OLB,1,away,right,
388621,388621,2018120204:2771:13,2018-12-02T19:56:19.099Z,37.28,44.66,0.0,0.0,0.0,89.38,102.0,None,2540165.0,DeAndre Hopkins,10.0,WR,1,home,right,SLANT
388622,388622,2018120204:2771:13,2018-12-02T19:56:19.099Z,37.73,17.42,0.0,0.0,0.0,47.52,82.33,None,2541316.0,Ryan Griffin,84.0,TE,1,home,right,OUT
388623,388623,2018120204:2771:13,2018-12-02T19:56:19.099Z,38.61,34.74,0.0,0.0,0.0,264.79,277.75,None,2543851.0,Phillip Gaines,33.0,CB,1,away,right,
388624,388624,2018120204:2771:13,2018-12-02T19:56:19.099Z,39.33,44.29,0.0,0.0,0.0,278.09,219.08,None,2550164.0,T.J. Carrie,38.0,CB,1,away,right,
388625,388625,2018120204:2771:13,2018-12-02T19:56:19.099Z,55.56,31.81,0.01,0.01,0.02,271.59,261.53,None,2552389.0,Damarious Randall,23.0,CB,1,away,right,
388626,388626,2018120204:2771:13,2018-12-02T19:56:19.099Z,42.16,23.02,0.01,0.02,0.01,271.96,262.56,None,2555166.0,Joe Schobert,53.0,MLB,1,away,right,
388627,388627,2018120204:2771:13,2018-12-02T19:56:19.099Z,40.3,28.56,2.74,0.76,0.27,275.11,317.31,None,2557980.0,Jabrill Peppers,22.0,FS,1,away,right,
388628,388628,2018120204:2771:13,2018-12-02T19:56:19.099Z,33.6,23.8,0.0,0.0,0.0,111.99,105.39,None,2558063.0,Deshaun Watson,4.0,QB,1,home,right,
388629,388629,2018120204:2771:13,2018-12-02T19:56:19.099Z,42.29,19.48,0.0,0.01,0.0,257.89,162.37,None,2558289.0,Tanner Vallejo,54.0,LB,1,away,right,
388630,388630,2018120204:2771:13,2018-12-02T19:56:19.099Z,36.76,18.99,0.0,0.0,0.0,80.48,77.19,None,2560896.0,Jordan Thomas,83.0,TE,1,home,right,FLAT
388631,388631,2018120204:2771:13,2018-12-02T19:56:19.099Z,38.06,23.71,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
389234,389234,2018120204:2826:13,2018-12-02T19:58:00.000Z,49.8,20.93,0.0,0.0,0.0,82.69,110.84,None,497328.0,Demaryius Thomas,87.0,WR,1,home,right,
389241,389241,2018120204:2826:13,2018-12-02T19:58:00.000Z,45.46,31.84,0.0,0.0,0.0,100.81,60.73,None,2533034.0,Lamar Miller,26.0,RB,1,home,right,
389248,389248,2018120204:2826:13,2018-12-02T19:58:00.000Z,51.39,36.33,0.15,0.07,0.01,223.87,242.13,None,2539311.0,Jamie Collins,51.0,OLB,1,away,right,
389255,389255,2018120204:2826:13,2018-12-02T19:58:00.000Z,50.04,39.34,0.06,0.34,0.0,94.11,55.28,None,2540165.0,DeAndre Hopkins,10.0,WR,1,home,right,
389262,389262,2018120204:2826:13,2018-12-02T19:58:00.000Z,49.04,34.61,0.0,0.0,0.0,107.17,271.46,None,2541316.0,Ryan Griffin,84.0,TE,1,home,right,
389269,389269,2018120204:2826:13,2018-12-02T19:58:00.000Z,51.53,20.81,0.01,0.01,0.0,275.19,328.4,None,2543851.0,Phillip Gaines,33.0,CB,1,away,right,
389276,389276,2018120204:2826:13,2018-12-02T19:58:00.000Z,52.18,39.2,0.01,0.01,0.01,256.74,269.6,None,2550164.0,T.J. Carrie,38.0,CB,1,away,right,
389283,389283,2018120204:2826:13,2018-12-02T19:58:00.000Z,64.77,34.37,0.01,0.01,0.01,277.6,180.42,None,2552389.0,Damarious Randall,23.0,CB,1,away,right,
389290,389290,2018120204:2826:13,2018-12-02T19:58:00.000Z,54.33,30.71,0.09,0.27,0.01,278.42,287.38,None,2555166.0,Joe Schobert,53.0,MLB,1,away,right,
389297,389297,2018120204:2826:13,2018-12-02T19:58:00.000Z,51.73,24.88,0.01,0.01,0.0,283.24,318.51,None,2556475.0,Briean Boddy-Calhoun,20.0,CB,1,away,right,
389304,389304,2018120204:2826:13,2018-12-02T19:58:00.000Z,53.83,33.94,0.01,0.01,0.0,280.01,236.9,None,2557980.0,Jabrill Peppers,22.0,FS,1,away,right,
389311,389311,2018120204:2826:13,2018-12-02T19:58:00.000Z,46.24,29.72,0.0,0.0,0.0,110.16,153.17,None,2558063.0,Deshaun Watson,4.0,QB,1,home,right,
389318,389318,2018120204:2826:13,2018-12-02T19:58:00.000Z,49.29,24.78,0.0,0.0,0.0,79.03,0.69,None,2560896.0,Jordan Thomas,83.0,TE,1,home,right,
389325,389325,2018120204:2826:13,2018-12-02T19:58:00.000Z,51.27,22.47,0.0,0.0,0.0,305.88,223.0,None,2560964.0,Genard Avery,55.0,LB,1,away,right,
389332,389332,2018120204:2826:13,2018-12-02T19:58:00.000Z,50.73,29.68,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
390089,390089,2018120204:2929:13,2018-12-02T20:00:53.900Z,72.6,33.64,0.12,0.12,0.06,249.81,265.75,None,2539311.0,Jamie Collins,51.0,OLB,1,away,right,
390090,390090,2018120204:2929:13,2018-12-02T20:00:53.900Z,68.2,45.77,0.0,0.0,0.0,86.52,52.89,None,2540165.0,DeAndre Hopkins,10.0,WR,1,home,right,SLANT
390091,390091,2018120204:2929:13,2018-12-02T20:00:53.900Z,68.53,19.31,0.0,0.0,0.0,47.65,173.77,None,2541316.0,Ryan Griffin,84.0,TE,1,home,right,OUT
390092,390092,2018120204:2929:13,2018-12-02T20:00:53.900Z,66.95,8.46,0.0,0.0,0.0,83.78,200.32,None,2543600.0,Alfred Blue,28.0,RB,1,home,right,GO
390093,390093,2018120204:2929:13,2018-12-02T20:00:53.900Z,69.74,38.28,0.2,0.16,0.02,262.69,270.41,None,2543851.0,Phillip Gaines,33.0,CB,1,away,right,
390094,390094,2018120204:2929:13,2018-12-02T20:00:53.900Z,76.44,44.89,0.29,0.42,0.03,257.6,111.64,None,2550164.0,T.J. Carrie,38.0,CB,1,away,right,
390095,390095,2018120204:2929:13,2018-12-02T20:00:53.900Z,85.11,24.86,0.3,0.31,0.03,273.55,234.25,None,2552389.0,Damarious Randall,23.0,CB,1,away,right,
390096,390096,2018120204:2929:13,2018-12-02T20:00:53.900Z,67.27,38.21,0.0,0.0,0.0,95.61,66.12,None,2553502.0,DeAndre Carter,14.0,WR,1,home,right,SLANT
390097,390097,2018120204:2929:13,2018-12-02T20:00:53.900Z,73.02,27.72,0.0,0.0,0.01,270.05,254.57,None,2555166.0,Joe Schobert,53.0,MLB,1,away,right,
390098,390098,2018120204:2929:13,2018-12-02T20:00:53.900Z,76.58,20.08,0.03,0.03,0.0,270.32,272.79,None,2556475.0,Briean Boddy-Calhoun,20.0,CB,1,away,right,
390099,390099,2018120204:2929:13,2018-12-02T20:00:53.900Z,75.57,9.75,0.0,0.0,0.0,275.36,174.31,None,2557980.0,Jabrill Peppers,22.0,FS,1,away,right,
390100,390100,2018120204:2929:13,2018-12-02T20:00:53.900Z,64.38,29.72,0.09,0.15,0.01,113.74,188.18,None,2558063.0,Deshaun Watson,4.0,QB,1,home,right,
390101,390101,2018120204:2929:13,2018-12-02T20:00:53.900Z,67.2,24.83,0.0,0.0,0.0,87.07,102.03,None,2560896.0,Jordan Thomas,83.0,TE,1,home,right,SLANT
390102,390102,2018120204:2929:13,2018-12-02T20:00:53.900Z,69.54,22.2,0.01,0.01,0.01,309.63,309.73,None,2560964.0,Genard Avery,55.0,LB,1,away,right,
390103,390103,2018120204:2929:13,2018-12-02T20:00:53.900Z,68.92,29.63,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
390989,390989,2018120204:2954:13,2018-12-02T20:01:32.400Z,75.99,35.22,0.09,0.05,0.02,210.59,256.01,None,2539311.0,Jamie Collins,51.0,OLB,1,away,right,
390990,390990,2018120204:2954:13,2018-12-02T20:01:32.400Z,74.4,44.98,0.02,0.02,0.01,92.85,130.58,None,2540165.0,DeAndre Hopkins,10.0,WR,1,home,right,HITCH
390991,390991,2018120204:2954:13,2018-12-02T20:01:32.400Z,74.5,19.99,0.0,0.0,0.0,54.1,61.85,None,2541316.0,Ryan Griffin,84.0,TE,1,home,right,OUT
390992,390992,2018120204:2954:13,2018-12-02T20:01:32.400Z,71.03,31.69,0.01,0.01,0.01,105.74,185.31,None,2543600.0,Alfred Blue,28.0,RB,1,home,right,OUT
390993,390993,2018120204:2954:13,2018-12-02T20:01:32.400Z,77.21,17.41,0.21,0.19,0.04,280.87,262.61,None,2543851.0,Phillip Gaines,33.0,CB,1,away,right,
390994,390994,2018120204:2954:13,2018-12-02T20:01:32.400Z,76.31,44.67,0.04,0.04,0.0,271.78,189.02,None,2550164.0,T.J. Carrie,38.0,CB,1,away,right,
390995,390995,2018120204:2954:13,2018-12-02T20:01:32.400Z,91.97,31.62,0.41,0.4,0.04,274.56,34.96,None,2552389.0,Damarious Randall,23.0,CB,1,away,right,
390996,390996,2018120204:2954:13,2018-12-02T20:01:32.400Z,73.47,17.98,0.02,0.02,0.0,91.89,59.96,None,2553502.0,DeAndre Carter,14.0,WR,1,home,right,OUT
390997,390997,2018120204:2954:13,2018-12-02T20:01:32.400Z,78.98,30.78,0.01,0.01,0.01,282.33,259.67,None,2555166.0,Joe Schobert,53.0,MLB,1,away,right,
390998,390998,2018120204:2954:13,2018-12-02T20:01:32.400Z,76.35,19.69,0.0,0.0,0.01,276.35,175.4,None,2556475.0,Briean Boddy-Calhoun,20.0,CB,1,away,right,
390999,390999,2018120204:2954:13,2018-12-02T20:01:32.400Z,78.69,24.76,0.05,0.05,0.02,261.92,294.82,None,2557980.0,Jabrill Peppers,22.0,FS,1,away,right,
391000,391000,2018120204:2954:13,2018-12-02T20:01:32.400Z,70.87,29.77,0.05,0.27,0.0,100.9,210.74,None,2558063.0,Deshaun Watson,4.0,QB,1,home,right,
391001,391001,2018120204:2954:13,2018-12-02T20:01:32.400Z,73.13,24.8,0.0,0.0,0.0,95.76,193.22,None,2560896.0,Jordan Thomas,83.0,TE,1,home,right,FLAT
391002,391002,2018120204:2954:13,2018-12-02T20:01:32.400Z,75.85,22.3,0.0,0.0,0.01,299.13,6.58,None,2560964.0,Genard Avery,55.0,LB,1,away,right,
391003,391003,2018120204:2954:13,2018-12-02T20:01:32.400Z,75.12,29.74,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
391724,391724,2018120204:3069:13,2018-12-02T20:07:47.599Z,91.52,35.36,0.43,0.45,0.04,94.27,38.34,None,496735.0,Kareem Jackson,25.0,CB,1,home,left,
391725,391725,2018120204:3069:13,2018-12-02T20:07:47.599Z,90.62,41.14,0.05,0.05,0.03,137.99,23.91,None,2495251.0,Shareece Wright,43.0,CB,1,home,left,
391726,391726,2018120204:3069:13,2018-12-02T20:07:47.599Z,95.24,21.59,0.25,0.45,0.02,59.51,195.42,None,2533049.0,Whitney Mercilus,59.0,OLB,1,home,left,
391727,391727,2018120204:3069:13,2018-12-02T20:07:47.599Z,88.24,38.03,0.78,0.23,0.08,131.39,259.53,None,2540180.0,Tyrann Mathieu,32.0,FS,1,home,left,
391728,391728,2018120204:3069:13,2018-12-02T20:07:47.599Z,97.76,38.98,0.01,0.01,0.01,262.18,217.89,None,2543488.0,Jarvis Landry,80.0,WR,1,away,left,GO
391729,391729,2018120204:3069:13,2018-12-02T20:07:47.599Z,93.94,9.11,0.27,0.18,0.02,62.3,182.24,None,2543501.0,Aaron Colvin,22.0,CB,1,home,left,
391730,391730,2018120204:3069:13,2018-12-02T20:07:47.599Z,92.13,31.9,0.37,0.52,0.04,78.0,112.94,None,2552490.0,Benardrick McKinney,55.0,ILB,1,home,left,
391731,391731,2018120204:3069:13,2018-12-02T20:07:47.599Z,96.87,36.85,0.01,0.02,0.01,273.06,241.45,None,2552597.0,Breshad Perriman,19.0,WR,1,away,left,POST
391732,391732,2018120204:3069:13,2018-12-02T20:07:47.599Z,98.27,35.0,0.01,0.01,0.01,257.11,278.03,None,2557986.0,David Njoku,85.0,TE,1,away,left,GO
391733,391733,2018120204:3069:13,2018-12-02T20:07:47.599Z,91.01,25.18,0.19,0.28,0.02,84.23,36.08,None,2558094.0,Zach Cunningham,41.0,ILB,1,home,left,
391734,391734,2018120204:3069:13,2018-12-02T20:07:47.599Z,101.33,27.43,0.18,0.86,0.01,272.05,246.53,None,2560800.0,Baker Mayfield,6.0,QB,1,away,left,
391735,391735,2018120204:3069:13,2018-12-02T20:07:47.599Z,81.04,24.71,0.97,0.24,0.1,86.84,281.6,None,2560851.0,Justin Reid,20.0,DB,1,home,left,
391736,391736,2018120204:3069:13,2018-12-02T20:07:47.599Z,97.07,9.31,0.02,0.02,0.0,274.87,154.65,None,2560988.0,Antonio Callaway,11.0,WR,1,away,left,GO
391737,391737,2018120204:3069:13,2018-12-02T20:07:47.599Z,101.53,25.27,0.0,0.0,0.0,263.59,244.9,None,2561021.0,Nick Chubb,24.0,RB,1,away,left,FLAT
391738,391738,2018120204:3069:13,2018-12-02T20:07:47.599Z,96.06,27.23,0.0,0.0,0.0,,,None,,Football,,,1,football,left,
393029,393029,2018120204:3094:13,2018-12-02T20:08:30.200Z,81.7,17.85,0.82,0.48,0.08,60.39,220.86,None,496735.0,Kareem Jackson,25.0,CB,1,home,left,
393030,393030,2018120204:3094:13,2018-12-02T20:08:30.200Z,81.02,41.92,0.31,0.52,0.03,145.89,331.15,None,2495251.0,Shareece Wright,43.0,CB,1,home,left,
393031,393031,2018120204:3094:13,2018-12-02T20:08:30.200Z,85.92,22.46,0.67,0.61,0.07,66.98,54.37,None,2533049.0,Whitney Mercilus,59.0,OLB,1,home,left,
393032,393032,2018120204:3094:13,2018-12-02T20:08:30.200Z,81.58,35.32,0.28,0.28,0.03,103.43,110.66,None,2540180.0,Tyrann Mathieu,32.0,FS,1,home,left,
393033,393033,2018120204:3094:13,2018-12-02T20:08:30.200Z,88.36,18.09,0.04,0.02,0.0,273.39,23.54,None,2543488.0,Jarvis Landry,80.0,WR,1,away,left,CORNER
393034,393034,2018120204:3094:13,2018-12-02T20:08:30.200Z,80.69,10.63,0.93,0.32,0.09,79.46,97.83,None,2543501.0,Aaron Colvin,22.0,CB,1,home,left,
393035,393035,2018120204:3094:13,2018-12-02T20:08:30.200Z,71.08,30.72,0.58,0.82,0.06,82.76,318.61,None,2543874.0,Andre Hal,29.0,FS,1,home,left,
393036,393036,2018120204:3094:13,2018-12-02T20:08:30.200Z,91.46,31.75,0.05,0.05,0.01,270.99,286.63,None,2552461.0,Duke Johnson,29.0,RB,1,away,left,
393037,393037,2018120204:3094:13,2018-12-02T20:08:30.200Z,87.54,11.77,0.06,0.04,0.0,258.94,253.04,None,2552597.0,Breshad Perriman,19.0,WR,1,away,left,CORNER
393038,393038,2018120204:3094:13,2018-12-02T20:08:30.200Z,89.12,24.58,0.02,0.02,0.0,280.19,235.62,None,2557986.0,David Njoku,85.0,TE,1,away,left,FLAT
393039,393039,2018120204:3094:13,2018-12-02T20:08:30.200Z,84.69,27.45,0.95,0.34,0.1,87.04,91.5,None,2558094.0,Zach Cunningham,41.0,ILB,1,home,left,
393040,393040,2018120204:3094:13,2018-12-02T20:08:30.200Z,92.3,29.69,0.01,0.01,0.01,239.78,241.23,None,2560800.0,Baker Mayfield,6.0,QB,1,away,left,
393041,393041,2018120204:3094:13,2018-12-02T20:08:30.200Z,75.98,22.64,3.24,2.13,0.31,139.99,238.49,None,2560851.0,Justin Reid,20.0,DB,1,home,left,
393042,393042,2018120204:3094:13,2018-12-02T20:08:30.200Z,87.53,41.54,0.15,0.08,0.01,268.63,328.08,None,2560988.0,Antonio Callaway,11.0,WR,1,away,left,CROSS
393043,393043,2018120204:3094:13,2018-12-02T20:08:30.200Z,86.82,29.85,0.01,0.01,0.01,,,None,,Football,,,1,football,left,
395939,395939,2018120204:3169:13,2018-12-02T20:12:28.700Z,22.61,34.92,0.08,0.07,0.05,265.36,325.07,None,2539311.0,Jamie Collins,51.0,OLB,1,away,right,
395940,395940,2018120204:3169:13,2018-12-02T20:12:28.700Z,17.13,16.95,0.01,0.01,0.0,77.76,118.25,None,2540165.0,DeAndre Hopkins,10.0,WR,1,home,right,GO
395941,395941,2018120204:3169:13,2018-12-02T20:12:28.700Z,16.58,35.34,0.06,0.04,0.01,85.84,21.52,None,2541316.0,Ryan Griffin,84.0,TE,1,home,right,GO
395942,395942,2018120204:3169:13,2018-12-02T20:12:28.700Z,15.69,8.57,0.0,0.0,0.0,92.22,285.73,None,2543600.0,Alfred Blue,28.0,RB,1,home,right,GO
395943,395943,2018120204:3169:13,2018-12-02T20:12:28.700Z,18.31,32.07,0.13,0.46,0.01,264.03,257.03,None,2543851.0,Phillip Gaines,33.0,CB,1,away,right,
395944,395944,2018120204:3169:13,2018-12-02T20:12:28.700Z,19.3,17.15,0.03,0.03,0.01,280.41,356.93,None,2550164.0,T.J. Carrie,38.0,CB,1,away,right,
395945,395945,2018120204:3169:13,2018-12-02T20:12:28.700Z,35.08,23.02,0.51,0.86,0.05,263.99,231.64,None,2552389.0,Damarious Randall,23.0,CB,1,away,right,
395946,395946,2018120204:3169:13,2018-12-02T20:12:28.700Z,16.16,31.95,0.02,0.03,0.01,80.81,277.02,None,2553502.0,DeAndre Carter,14.0,WR,1,home,right,CROSS
395947,395947,2018120204:3169:13,2018-12-02T20:12:28.700Z,20.98,10.91,0.42,0.61,0.04,277.95,199.83,None,2555166.0,Joe Schobert,53.0,MLB,1,away,right,
395948,395948,2018120204:3169:13,2018-12-02T20:12:28.700Z,21.35,22.41,0.12,0.79,0.03,275.23,215.43,None,2555540.0,Derrick Kindred,26.0,SS,1,away,right,
395949,395949,2018120204:3169:13,2018-12-02T20:12:28.700Z,13.47,24.23,0.0,0.01,0.0,108.74,255.91,None,2558063.0,Deshaun Watson,4.0,QB,1,home,right,
395950,395950,2018120204:3169:13,2018-12-02T20:12:28.700Z,24.04,45.17,0.43,0.74,0.04,263.57,74.28,None,2558289.0,Tanner Vallejo,54.0,LB,1,away,right,
395951,395951,2018120204:3169:13,2018-12-02T20:12:28.700Z,17.08,45.68,0.0,0.0,0.01,82.59,201.15,None,2560951.0,Jordan Akins,88.0,TE,1,home,right,HITCH
395952,395952,2018120204:3169:13,2018-12-02T20:12:28.700Z,17.74,24.46,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
396625,396625,2018120204:3261:13,2018-12-02T20:14:55.400Z,38.24,45.02,0.0,0.0,0.0,104.8,40.82,None,497328.0,Demaryius Thomas,87.0,WR,1,home,right,IN
396626,396626,2018120204:3261:13,2018-12-02T20:14:55.400Z,40.98,29.17,0.66,1.56,0.06,244.46,324.5,None,2539311.0,Jamie Collins,51.0,OLB,1,away,right,
396627,396627,2018120204:3261:13,2018-12-02T20:14:55.400Z,39.12,19.13,0.0,0.0,0.0,71.73,212.06,None,2540165.0,DeAndre Hopkins,10.0,WR,1,home,right,HITCH
396628,396628,2018120204:3261:13,2018-12-02T20:14:55.400Z,38.82,34.77,0.0,0.0,0.0,96.02,274.07,None,2541316.0,Ryan Griffin,84.0,TE,1,home,right,SLANT
396629,396629,2018120204:3261:13,2018-12-02T20:14:55.400Z,35.0,27.81,0.0,0.0,0.0,71.97,61.0,None,2543600.0,Alfred Blue,28.0,RB,1,home,right,ANGLE
396630,396630,2018120204:3261:13,2018-12-02T20:14:55.400Z,40.66,45.19,0.01,0.01,0.01,258.47,76.83,None,2543851.0,Phillip Gaines,33.0,CB,1,away,right,
396631,396631,2018120204:3261:13,2018-12-02T20:14:55.400Z,46.84,17.07,0.04,0.23,0.0,296.9,331.8,None,2550164.0,T.J. Carrie,38.0,CB,1,away,right,
396632,396632,2018120204:3261:13,2018-12-02T20:14:55.400Z,56.9,24.58,0.14,0.13,0.04,287.03,334.07,None,2552389.0,Damarious Randall,23.0,CB,1,away,right,
396633,396633,2018120204:3261:13,2018-12-02T20:14:55.400Z,37.95,20.16,0.0,0.0,0.0,79.75,161.86,None,2553502.0,DeAndre Carter,14.0,WR,1,home,right,FLAT
396634,396634,2018120204:3261:13,2018-12-02T20:14:55.400Z,43.56,32.34,0.0,0.01,0.0,281.77,281.97,None,2555166.0,Joe Schobert,53.0,MLB,1,away,right,
396635,396635,2018120204:3261:13,2018-12-02T20:14:55.400Z,42.65,22.08,0.18,0.11,0.02,280.75,352.23,None,2555540.0,Derrick Kindred,26.0,SS,1,away,right,
396636,396636,2018120204:3261:13,2018-12-02T20:14:55.400Z,35.26,29.88,0.13,0.15,0.01,123.25,107.01,None,2558063.0,Deshaun Watson,4.0,QB,1,home,right,
396637,396637,2018120204:3261:13,2018-12-02T20:14:55.400Z,43.04,37.53,0.68,1.37,0.06,258.43,282.04,None,2558289.0,Tanner Vallejo,54.0,LB,1,away,right,
396638,396638,2018120204:3261:13,2018-12-02T20:14:55.400Z,39.77,29.84,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
397227,397227,2018120204:3283:13,2018-12-02T20:15:34.900Z,40.6,34.9,0.19,0.16,0.01,224.2,260.41,None,2539311.0,Jamie Collins,51.0,OLB,1,away,right,
397228,397228,2018120204:3283:13,2018-12-02T20:15:34.900Z,39.08,45.63,0.02,0.02,0.0,85.76,114.66,None,2540165.0,DeAndre Hopkins,10.0,WR,1,home,right,GO
397229,397229,2018120204:3283:13,2018-12-02T20:15:34.900Z,38.51,6.67,0.2,0.42,0.02,101.82,188.01,None,2541316.0,Ryan Griffin,84.0,TE,1,home,right,HITCH
397230,397230,2018120204:3283:13,2018-12-02T20:15:34.900Z,32.33,29.79,0.0,0.0,0.0,64.18,182.05,None,2543600.0,Alfred Blue,28.0,RB,1,home,right,FLAT
397231,397231,2018120204:3283:13,2018-12-02T20:15:34.900Z,41.33,7.01,0.98,0.76,0.1,286.41,175.96,None,2543851.0,Phillip Gaines,33.0,CB,1,away,right,
397232,397232,2018120204:3283:13,2018-12-02T20:15:34.900Z,41.23,45.48,0.22,0.15,0.02,253.7,226.5,None,2550164.0,T.J. Carrie,38.0,CB,1,away,right,
397233,397233,2018120204:3283:13,2018-12-02T20:15:34.900Z,56.76,31.23,0.4,0.92,0.04,279.12,37.54,None,2552389.0,Damarious Randall,23.0,CB,1,away,right,
397234,397234,2018120204:3283:13,2018-12-02T20:15:34.900Z,37.59,17.41,0.0,0.0,0.01,81.55,181.26,None,2553502.0,DeAndre Carter,14.0,WR,1,home,right,SCREEN
397235,397235,2018120204:3283:13,2018-12-02T20:15:34.900Z,44.39,30.1,0.04,0.04,0.0,283.48,266.47,None,2555166.0,Joe Schobert,53.0,MLB,1,away,right,
397236,397236,2018120204:3283:13,2018-12-02T20:15:34.900Z,42.95,24.94,0.37,0.29,0.03,273.22,282.79,None,2555540.0,Derrick Kindred,26.0,SS,1,away,right,
397237,397237,2018120204:3283:13,2018-12-02T20:15:34.900Z,43.46,16.44,1.11,0.6,0.11,285.04,280.04,None,2556475.0,Briean Boddy-Calhoun,20.0,CB,1,away,right,
397238,397238,2018120204:3283:13,2018-12-02T20:15:34.900Z,38.41,29.74,0.01,0.01,0.0,93.31,102.88,None,2558063.0,Deshaun Watson,4.0,QB,1,home,right,
397239,397239,2018120204:3283:13,2018-12-02T20:15:34.900Z,38.65,24.58,0.0,0.0,0.0,95.14,305.69,None,2560896.0,Jordan Thomas,83.0,TE,1,home,right,FLAT
397240,397240,2018120204:3283:13,2018-12-02T20:15:34.900Z,40.4,21.93,0.09,0.09,0.01,336.46,96.67,None,2560964.0,Genard Avery,55.0,LB,1,away,right,
397241,397241,2018120204:3283:13,2018-12-02T20:15:34.900Z,39.76,29.71,0.0,0.0,0.0,,,None,,Football,,,1,football,right,
398232,398232,2018120204:3325:13,2018-12-02T20:19:20.099Z,75.22,17.01,0.0,0.0,0.0,258.14,191.18,None,497328.0,Demaryius Thomas,87.0,WR,1,home,left,HITCH
398233,398233,2018120204:3325:13,2018-12-02T20:19:20.099Z,75.49,36.24,0.0,0.0,0.0,278.14,181.64,None,2533034.0,Lamar Miller,26.0,RB,1,home,left,FLAT
