,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,frameId,team,gameId,playId,playDirection,route
155806,2018-12-16T00:29:47.700Z,36.82,35.05,0.71,0.32,0.07,260.69,257.6,None,2540180.0,Tyrann Mathieu,32.0,FS,1,away,2018121500,4032,right,
155807,2018-12-16T00:29:47.700Z,39.45,43.87,0.13,0.44,0.01,247.03,65.73,None,2543501.0,Aaron Colvin,22.0,CB,1,away,2018121500,4032,right,
155808,2018-12-16T00:29:47.700Z,45.88,15.35,0.15,0.08,0.01,280.55,183.11,None,2543874.0,Andre Hal,29.0,FS,1,away,2018121500,4032,right,
155809,2018-12-16T00:29:47.700Z,34.88,24.64,0.0,0.0,0.0,269.48,56.36,None,2552490.0,Benardrick McKinney,55.0,ILB,1,away,2018121500,4032,right,
155810,2018-12-16T00:29:47.700Z,29.88,44.88,0.0,0.0,0.0,92.15,59.13,None,2556462.0,Robby Anderson,11.0,WR,1,home,2018121500,4032,right,GO
155811,2018-12-16T00:29:47.700Z,25.86,23.92,0.0,0.0,0.0,101.89,94.92,None,2557934.0,Elijah McGuire,25.0,RB,1,home,2018121500,4032,right,ANGLE
155812,2018-12-16T00:29:47.700Z,28.59,36.49,0.0,0.0,0.0,78.31,132.76,None,2560738.0,Chris Herndon,89.0,TE,1,home,2018121500,4032,right,POST
155813,2018-12-16T00:29:47.700Z,44.26,34.92,0.02,0.01,0.0,269.36,134.63,None,2560851.0,Justin Reid,20.0,DB,1,away,2018121500,4032,right,
155814,2018-12-16T00:29:47.700Z,25.75,26.85,0.0,0.0,0.02,77.96,289.25,None,2561036.0,Sam Darnold,14.0,QB,1,home,2018121500,4032,right,
155815,2018-12-16T00:29:47.700Z,30.59,26.81,0.0,0.0,0.0,,,None,,Football,,,1,football,2018121500,4032,right,
157166,2018-12-16T00:36:41.000Z,40.29,16.3,0.17,1.31,0.02,269.72,57.02,None,496735.0,Kareem Jackson,25.0,CB,1,away,2018121500,4205,right,
157167,2018-12-16T00:36:41.000Z,33.2,8.83,0.0,0.0,0.0,82.03,96.08,None,497320.0,Andre Roberts,19.0,WR,1,home,2018121500,4205,right,HITCH
157168,2018-12-16T00:36:41.000Z,39.35,8.43,0.45,0.31,0.05,280.94,181.18,None,2495872.0,Johnathan Joseph,24.0,CB,1,away,2018121500,4205,right,
157169,2018-12-16T00:36:41.000Z,34.22,16.98,0.0,0.0,0.0,85.63,129.12,None,2532887.0,Jermaine Kearse,10.0,WR,1,home,2018121500,4205,right,GO
157170,2018-12-16T00:36:41.000Z,35.05,20.9,0.12,0.12,0.05,267.54,201.3,None,2533049.0,Whitney Mercilus,59.0,OLB,1,away,2018121500,4205,right,
157171,2018-12-16T00:36:41.000Z,40.27,35.98,0.1,0.08,0.01,274.46,58.18,None,2540180.0,Tyrann Mathieu,32.0,FS,1,away,2018121500,4205,right,
157172,2018-12-16T00:36:41.000Z,42.77,43.38,0.1,0.21,0.02,248.9,188.75,None,2543501.0,Aaron Colvin,22.0,CB,1,away,2018121500,4205,right,
157173,2018-12-16T00:36:41.000Z,49.85,15.59,0.17,0.54,0.01,279.82,189.23,None,2543874.0,Andre Hal,29.0,FS,1,away,2018121500,4205,right,
157174,2018-12-16T00:36:41.000Z,38.39,25.35,0.28,0.81,0.03,278.93,124.66,None,2552490.0,Benardrick McKinney,55.0,ILB,1,away,2018121500,4205,right,
157175,2018-12-16T00:36:41.000Z,33.88,43.88,0.0,0.0,0.01,101.56,283.05,None,2556462.0,Robby Anderson,11.0,WR,1,home,2018121500,4205,right,HITCH
157176,2018-12-16T00:36:41.000Z,29.69,24.69,0.0,0.0,0.0,94.12,106.96,None,2557934.0,Elijah McGuire,25.0,RB,1,home,2018121500,4205,right,ANGLE
157177,2018-12-16T00:36:41.000Z,32.37,37.31,0.01,0.02,0.0,94.0,105.39,None,2560738.0,Chris Herndon,89.0,TE,1,home,2018121500,4205,right,POST
157178,2018-12-16T00:36:41.000Z,46.99,35.92,0.27,0.22,0.03,259.67,126.25,None,2560851.0,Justin Reid,20.0,DB,1,away,2018121500,4205,right,
157179,2018-12-16T00:36:41.000Z,29.69,26.79,0.37,0.13,0.06,71.52,111.06,None,2561036.0,Sam Darnold,14.0,QB,1,home,2018121500,4205,right,
157180,2018-12-16T00:36:41.000Z,34.53,26.94,0.0,0.0,0.0,,,None,,Football,,,1,football,2018121500,4205,right,
157991,2018-12-16T00:37:19.700Z,40.48,36.42,0.2,0.6,0.02,272.81,179.54,None,496735.0,Kareem Jackson,25.0,CB,1,away,2018121500,4227,right,
157992,2018-12-16T00:37:19.700Z,33.94,9.12,0.01,0.01,0.0,83.83,2.78,None,497320.0,Andre Roberts,19.0,WR,1,home,2018121500,4227,right,HITCH
157993,2018-12-16T00:37:19.700Z,40.64,8.7,0.53,0.17,0.06,279.77,280.81,None,2495872.0,Johnathan Joseph,24.0,CB,1,away,2018121500,4227,right,
157994,2018-12-16T00:37:19.700Z,34.05,36.59,0.01,0.01,0.01,92.15,2.6,None,2532887.0,Jermaine Kearse,10.0,WR,1,home,2018121500,4227,right,POST
157995,2018-12-16T00:37:19.700Z,34.95,20.89,0.12,0.34,0.01,359.47,258.33,None,2533049.0,Whitney Mercilus,59.0,OLB,1,away,2018121500,4227,right,
157996,2018-12-16T00:37:19.700Z,41.12,19.74,0.51,0.16,0.05,296.52,0.87,None,2540180.0,Tyrann Mathieu,32.0,FS,1,away,2018121500,4227,right,
157997,2018-12-16T00:37:19.700Z,43.17,42.94,0.21,0.32,0.02,247.87,175.04,None,2543501.0,Aaron Colvin,22.0,CB,1,away,2018121500,4227,right,
157998,2018-12-16T00:37:19.700Z,49.4,16.29,0.51,0.58,0.05,277.9,165.18,None,2543874.0,Andre Hal,29.0,FS,1,away,2018121500,4227,right,
157999,2018-12-16T00:37:19.700Z,38.03,24.99,0.47,0.17,0.05,276.57,80.45,None,2552490.0,Benardrick McKinney,55.0,ILB,1,away,2018121500,4227,right,
158000,2018-12-16T00:37:19.700Z,33.13,43.6,0.01,0.01,0.01,96.38,232.83,None,2556462.0,Robby Anderson,11.0,WR,1,home,2018121500,4227,right,OUT
158001,2018-12-16T00:37:19.700Z,29.87,24.16,0.0,0.01,0.01,92.19,117.34,None,2557934.0,Elijah McGuire,25.0,RB,1,home,2018121500,4227,right,FLAT
158002,2018-12-16T00:37:19.700Z,32.41,18.16,0.01,0.01,0.0,92.83,241.87,None,2560738.0,Chris Herndon,89.0,TE,1,home,2018121500,4227,right,GO
158003,2018-12-16T00:37:19.700Z,47.63,34.87,0.43,0.14,0.05,258.51,290.56,None,2560851.0,Justin Reid,20.0,DB,1,away,2018121500,4227,right,
158004,2018-12-16T00:37:19.700Z,29.45,26.48,0.67,1.92,0.06,79.11,97.9,None,2561036.0,Sam Darnold,14.0,QB,1,home,2018121500,4227,right,
158005,2018-12-16T00:37:19.700Z,34.52,26.65,0.0,0.0,0.0,,,None,,Football,,,1,football,2018121500,4227,right,
159116,2018-12-16T00:38:08.400Z,42.31,39.21,0.09,0.55,0.01,247.39,21.1,None,496735.0,Kareem Jackson,25.0,CB,1,away,2018121500,4249,right,
159117,2018-12-16T00:38:08.400Z,32.97,38.81,0.0,0.0,0.0,89.48,48.65,None,497320.0,Andre Roberts,19.0,WR,1,home,2018121500,4249,right,
159118,2018-12-16T00:38:08.400Z,39.83,10.75,0.12,0.1,0.03,291.53,232.5,None,2495872.0,Johnathan Joseph,24.0,CB,1,away,2018121500,4249,right,
159119,2018-12-16T00:38:08.400Z,34.84,20.56,0.09,0.09,0.0,327.41,281.03,None,2533049.0,Whitney Mercilus,59.0,OLB,1,away,2018121500,4249,right,
159120,2018-12-16T00:38:08.400Z,41.78,22.1,0.46,0.48,0.05,274.6,59.42,None,2540180.0,Tyrann Mathieu,32.0,FS,1,away,2018121500,4249,right,
159121,2018-12-16T00:38:08.400Z,43.16,45.15,0.05,0.03,0.0,244.27,97.99,None,2543501.0,Aaron Colvin,22.0,CB,1,away,2018121500,4249,right,
159122,2018-12-16T00:38:08.400Z,50.9,18.77,0.33,0.14,0.03,268.67,95.76,None,2543874.0,Andre Hal,29.0,FS,1,away,2018121500,4249,right,
159123,2018-12-16T00:38:08.400Z,32.96,46.4,0.0,0.0,0.01,74.08,344.51,None,2555477.0,Charone Peake,17.0,WR,1,home,2018121500,4249,right,
159124,2018-12-16T00:38:08.400Z,33.72,11.02,0.0,0.0,0.0,70.22,204.49,None,2556462.0,Robby Anderson,11.0,WR,1,home,2018121500,4249,right,
159125,2018-12-16T00:38:08.400Z,33.87,34.41,0.0,0.0,0.0,83.5,185.67,None,2557885.0,Jordan Leggett,86.0,TE,1,home,2018121500,4249,right,
159126,2018-12-16T00:38:08.400Z,29.97,24.26,0.04,0.04,0.01,95.79,26.91,None,2557934.0,Elijah McGuire,25.0,RB,1,home,2018121500,4249,right,
159127,2018-12-16T00:38:08.400Z,38.58,29.09,1.03,0.49,0.1,278.36,356.09,None,2558094.0,Zach Cunningham,41.0,ILB,1,away,2018121500,4249,right,
159128,2018-12-16T00:38:08.400Z,47.53,33.11,0.19,0.12,0.03,260.48,243.19,None,2560851.0,Justin Reid,20.0,DB,1,away,2018121500,4249,right,
159129,2018-12-16T00:38:08.400Z,29.58,26.85,0.0,0.0,0.01,84.62,102.61,None,2561036.0,Sam Darnold,14.0,QB,1,home,2018121500,4249,right,
159130,2018-12-16T00:38:08.400Z,34.5,26.76,0.0,0.0,0.0,,,None,,Football,,,1,football,2018121500,4249,right,
159956,2018-12-16T00:38:31.799Z,38.81,37.74,0.71,0.58,0.07,239.1,38.94,None,496735.0,Kareem Jackson,25.0,CB,1,away,2018121500,4269,right,
159957,2018-12-16T00:38:31.799Z,24.42,38.42,0.01,0.01,0.0,90.3,176.89,None,497320.0,Andre Roberts,19.0,WR,1,home,2018121500,4269,right,GO
159958,2018-12-16T00:38:31.799Z,37.66,9.52,0.65,0.26,0.07,333.22,316.8,None,2495872.0,Johnathan Joseph,24.0,CB,1,away,2018121500,4269,right,
159959,2018-12-16T00:38:31.799Z,27.98,19.6,0.4,1.42,0.03,292.81,280.58,None,2533049.0,Whitney Mercilus,59.0,OLB,1,away,2018121500,4269,right,
159960,2018-12-16T00:38:31.799Z,41.67,20.67,0.67,0.31,0.07,216.53,171.81,None,2540180.0,Tyrann Mathieu,32.0,FS,1,away,2018121500,4269,right,
159961,2018-12-16T00:38:31.799Z,39.34,45.58,0.39,1.27,0.04,270.23,158.75,None,2543501.0,Aaron Colvin,22.0,CB,1,away,2018121500,4269,right,
159962,2018-12-16T00:38:31.799Z,51.08,18.1,0.94,0.34,0.09,259.15,237.77,None,2543874.0,Andre Hal,29.0,FS,1,away,2018121500,4269,right,
159963,2018-12-16T00:38:31.799Z,24.67,46.12,0.08,0.07,0.02,88.44,348.47,None,2555477.0,Charone Peake,17.0,WR,1,home,2018121500,4269,right,GO
159964,2018-12-16T00:38:31.799Z,25.42,10.15,0.02,0.03,0.0,61.08,295.75,None,2556462.0,Robby Anderson,11.0,WR,1,home,2018121500,4269,right,GO
159965,2018-12-16T00:38:31.799Z,25.63,33.04,0.05,0.05,0.01,92.89,197.3,None,2557885.0,Jordan Leggett,86.0,TE,1,home,2018121500,4269,right,GO
159966,2018-12-16T00:38:31.799Z,21.38,23.21,0.32,0.49,0.03,88.31,79.9,None,2557934.0,Elijah McGuire,25.0,RB,1,home,2018121500,4269,right,ANGLE
159967,2018-12-16T00:38:31.799Z,30.21,26.85,1.06,0.6,0.11,261.9,263.69,None,2558094.0,Zach Cunningham,41.0,ILB,1,away,2018121500,4269,right,
159968,2018-12-16T00:38:31.799Z,42.16,32.49,0.61,0.28,0.06,273.89,224.82,None,2560851.0,Justin Reid,20.0,DB,1,away,2018121500,4269,right,
159969,2018-12-16T00:38:31.799Z,21.04,25.65,0.01,0.02,0.02,85.99,15.12,None,2561036.0,Sam Darnold,14.0,QB,1,home,2018121500,4269,right,
159970,2018-12-16T00:38:31.799Z,26.21,25.78,0.43,0.52,0.05,,,None,,Football,,,1,football,2018121500,4269,right,
161096,2018-12-16T01:23:27.200Z,29.78,29.96,0.33,0.27,0.03,93.71,100.66,None,2532888.0,Case Keenum,4.0,QB,1,home,2018121501,73,right,
161097,2018-12-16T01:23:27.200Z,35.86,24.87,0.12,0.44,0.01,279.11,141.81,None,2539311.0,Jamie Collins,51.0,OLB,1,away,2018121501,73,right,
161098,2018-12-16T01:23:27.200Z,44.04,9.78,0.47,0.53,0.05,303.66,85.59,None,2543637.0,Terrance Mitchell,39.0,CB,1,away,2018121501,73,right,
161099,2018-12-16T01:23:27.200Z,41.3,22.73,1.07,0.55,0.1,281.52,350.18,None,2550164.0,T.J. Carrie,38.0,CB,1,away,2018121501,73,right,
161100,2018-12-16T01:23:27.200Z,45.45,28.87,1.96,0.66,0.19,319.37,347.86,None,2552389.0,Damarious Randall,23.0,CB,1,away,2018121501,73,right,
161101,2018-12-16T01:23:27.200Z,34.13,34.51,0.0,0.01,0.0,104.58,119.52,None,2553667.0,Matt LaCosse,83.0,TE,1,home,2018121501,73,right,
161102,2018-12-16T01:23:27.200Z,36.93,17.76,1.35,0.27,0.13,293.19,230.4,None,2555166.0,Joe Schobert,53.0,MLB,1,away,2018121501,73,right,
161103,2018-12-16T01:23:27.200Z,33.53,16.62,0.0,0.0,0.0,88.94,77.3,None,2555432.0,Andy Janovich,32.0,RB,1,home,2018121501,73,right,
161104,2018-12-16T01:23:27.200Z,36.0,22.75,0.23,1.3,0.02,286.84,314.62,None,2557980.0,Jabrill Peppers,22.0,FS,1,away,2018121501,73,right,
161105,2018-12-16T01:23:27.200Z,39.26,28.28,0.08,0.23,0.01,263.95,122.76,None,2558289.0,Tanner Vallejo,54.0,LB,1,away,2018121501,73,right,
161106,2018-12-16T01:23:27.200Z,29.57,26.36,0.0,0.0,0.01,83.84,351.58,None,2559947.0,Phillip Lindsay,30.0,RB,1,home,2018121501,73,right,
161107,2018-12-16T01:23:27.200Z,33.58,8.79,0.01,0.01,0.0,93.65,269.22,None,2560888.0,Courtland Sutton,14.0,WR,1,home,2018121501,73,right,
161108,2018-12-16T01:23:27.200Z,34.49,21.85,0.03,0.03,0.01,98.69,112.69,None,2561002.0,DaeSean Hamilton,17.0,WR,1,home,2018121501,73,right,
161109,2018-12-16T01:23:27.200Z,34.87,29.64,0.0,0.0,0.0,,,None,,Football,,,1,football,2018121501,73,right,
161740,2018-12-16T01:24:12.400Z,21.83,27.54,0.0,0.0,0.0,91.23,111.14,None,2532888.0,Case Keenum,4.0,QB,1,home,2018121501,93,right,
161741,2018-12-16T01:24:12.400Z,30.79,22.2,1.66,0.99,0.16,206.49,172.2,None,2539311.0,Jamie Collins,51.0,OLB,1,away,2018121501,93,right,
161742,2018-12-16T01:24:12.400Z,28.15,8.58,0.08,0.03,0.01,261.26,109.64,None,2543637.0,Terrance Mitchell,39.0,CB,1,away,2018121501,93,right,
161743,2018-12-16T01:24:12.400Z,28.23,43.19,0.04,0.03,0.01,256.35,75.98,None,2550164.0,T.J. Carrie,38.0,CB,1,away,2018121501,93,right,
161744,2018-12-16T01:24:12.400Z,42.63,35.93,0.89,0.14,0.09,265.59,86.73,None,2552389.0,Damarious Randall,23.0,CB,1,away,2018121501,93,right,
161745,2018-12-16T01:24:12.400Z,26.21,19.15,0.0,0.0,0.0,89.46,245.27,None,2553667.0,Matt LaCosse,83.0,TE,1,home,2018121501,93,right,HITCH
161746,2018-12-16T01:24:12.400Z,27.99,30.91,1.79,6.48,0.15,269.03,159.29,None,2555166.0,Joe Schobert,53.0,MLB,1,away,2018121501,93,right,
161747,2018-12-16T01:24:12.400Z,31.02,16.06,0.05,0.03,0.0,289.34,285.76,None,2556475.0,Briean Boddy-Calhoun,20.0,CB,1,away,2018121501,93,right,
161748,2018-12-16T01:24:12.400Z,47.54,18.27,0.06,0.06,0.0,284.27,187.27,None,2557980.0,Jabrill Peppers,22.0,FS,1,away,2018121501,93,right,
161749,2018-12-16T01:24:12.400Z,25.45,8.32,0.02,0.02,0.01,72.32,122.7,None,2558985.0,Tim Patrick,81.0,WR,1,home,2018121501,93,right,GO
161750,2018-12-16T01:24:12.400Z,21.39,26.73,3.96,2.23,0.41,134.53,178.95,None,2559947.0,Phillip Lindsay,30.0,RB,1,home,2018121501,93,right,FLAT
161751,2018-12-16T01:24:12.400Z,25.91,43.58,0.01,0.01,0.01,96.51,233.9,None,2560888.0,Courtland Sutton,14.0,WR,1,home,2018121501,93,right,SLANT
161752,2018-12-16T01:24:12.400Z,27.86,23.3,0.01,0.02,0.0,281.23,109.56,None,2560964.0,Genard Avery,55.0,LB,1,away,2018121501,93,right,
161753,2018-12-16T01:24:12.400Z,25.63,13.39,0.0,0.0,0.0,119.83,184.1,None,2561002.0,DaeSean Hamilton,17.0,WR,1,home,2018121501,93,right,GO
161754,2018-12-16T01:24:12.400Z,26.84,27.48,0.0,0.0,0.0,,,None,,Football,,,1,football,2018121501,93,right,
162340,2018-12-16T01:25:40.000Z,47.35,21.07,1.43,0.31,0.14,83.02,249.21,None,494307.0,Darian Stewart,26.0,FS,1,home,2018121501,144,left,
162341,2018-12-16T01:25:40.000Z,60.16,34.83,0.0,0.0,0.0,109.03,195.27,None,2495202.0,Von Miller,58.0,OLB,1,home,2018121501,144,left,
162342,2018-12-16T01:25:40.000Z,53.82,44.02,0.18,0.14,0.05,133.43,265.57,None,2507917.0,Tramaine Brock,22.0,CB,1,home,2018121501,144,left,
162343,2018-12-16T01:25:40.000Z,55.97,26.33,0.0,0.0,0.01,88.57,112.03,None,2532898.0,Brandon Marshall,54.0,ILB,1,home,2018121501,144,left,
162344,2018-12-16T01:25:40.000Z,62.49,17.57,0.0,0.0,0.0,289.36,139.55,None,2543488.0,Jarvis Landry,80.0,WR,1,away,2018121501,144,left,GO
162345,2018-12-16T01:25:40.000Z,57.96,9.45,1.13,0.31,0.11,87.09,79.82,None,2543505.0,Bradley Roby,29.0,CB,1,home,2018121501,144,left,
162346,2018-12-16T01:25:40.000Z,56.3,31.82,0.0,0.0,0.0,103.57,82.45,None,2550930.0,Todd Davis,51.0,ILB,1,home,2018121501,144,left,
162347,2018-12-16T01:25:40.000Z,61.83,9.39,0.0,0.01,0.01,258.22,132.19,None,2552597.0,Breshad Perriman,19.0,WR,1,away,2018121501,144,left,SCREEN
162348,2018-12-16T01:25:40.000Z,57.41,18.45,0.11,0.09,0.01,100.47,187.33,None,2555550.0,Justin Simmons,31.0,SS,1,home,2018121501,144,left,
162349,2018-12-16T01:25:40.000Z,49.53,34.96,0.75,0.38,0.07,68.91,280.87,None,2556278.0,Will Parks,34.0,FS,1,home,2018121501,144,left,
162350,2018-12-16T01:25:40.000Z,63.28,25.13,0.0,0.0,0.0,289.78,292.91,None,2557986.0,David Njoku,85.0,TE,1,away,2018121501,144,left,POST
162351,2018-12-16T01:25:40.000Z,66.16,29.94,0.22,0.18,0.0,235.71,301.21,None,2560800.0,Baker Mayfield,6.0,QB,1,away,2018121501,144,left,
162352,2018-12-16T01:25:40.000Z,61.6,44.43,0.0,0.0,0.0,269.03,252.41,None,2560988.0,Antonio Callaway,11.0,WR,1,away,2018121501,144,left,HITCH
162353,2018-12-16T01:25:40.000Z,66.02,32.35,0.01,0.01,0.0,269.6,242.28,None,2561021.0,Nick Chubb,24.0,RB,1,away,2018121501,144,left,
162354,2018-12-16T01:25:40.000Z,61.05,29.71,0.0,0.0,0.0,,,None,,Football,,,1,football,2018121501,144,left,
163270,2018-12-16T01:27:01.299Z,25.46,28.41,0.01,0.01,0.01,102.94,115.61,None,494307.0,Darian Stewart,26.0,FS,1,home,2018121501,199,left,
163271,2018-12-16T01:27:01.299Z,39.73,28.75,0.0,0.0,0.0,106.27,278.08,None,2495202.0,Von Miller,58.0,OLB,1,home,2018121501,199,left,
163272,2018-12-16T01:27:01.299Z,33.36,37.22,0.0,0.01,0.0,102.19,345.33,None,2507917.0,Tramaine Brock,22.0,CB,1,home,2018121501,199,left,
163273,2018-12-16T01:27:01.299Z,36.08,22.97,0.0,0.0,0.01,87.83,104.23,None,2532898.0,Brandon Marshall,54.0,ILB,1,home,2018121501,199,left,
163274,2018-12-16T01:27:01.299Z,42.56,17.57,1.83,0.9,0.19,269.63,193.37,None,2543488.0,Jarvis Landry,80.0,WR,1,away,2018121501,199,left,OUT
163275,2018-12-16T01:27:01.299Z,31.86,14.9,0.41,0.23,0.05,64.29,253.98,None,2543505.0,Bradley Roby,29.0,CB,1,home,2018121501,199,left,
163276,2018-12-16T01:27:01.299Z,36.69,26.22,0.0,0.0,0.0,95.12,77.02,None,2550930.0,Todd Davis,51.0,ILB,1,home,2018121501,199,left,
163277,2018-12-16T01:27:01.299Z,41.82,33.85,0.0,0.0,0.0,257.66,170.36,None,2555468.0,Rashard Higgins,81.0,WR,1,away,2018121501,199,left,OUT
163278,2018-12-16T01:27:01.299Z,36.32,34.09,0.0,0.0,0.01,99.05,54.32,None,2555550.0,Justin Simmons,31.0,SS,1,home,2018121501,199,left,
163279,2018-12-16T01:27:01.299Z,32.11,19.38,0.51,0.62,0.06,106.23,89.07,None,2556278.0,Will Parks,34.0,FS,1,home,2018121501,199,left,
163280,2018-12-16T01:27:01.299Z,41.73,19.43,0.0,0.0,0.0,295.75,262.54,None,2557986.0,David Njoku,85.0,TE,1,away,2018121501,199,left,HITCH
163281,2018-12-16T01:27:01.299Z,45.99,23.97,0.0,0.0,0.0,255.98,278.11,None,2560800.0,Baker Mayfield,6.0,QB,1,away,2018121501,199,left,
163282,2018-12-16T01:27:01.299Z,43.39,35.23,0.0,0.0,0.0,262.99,315.19,None,2560988.0,Antonio Callaway,11.0,WR,1,away,2018121501,199,left,OUT
163283,2018-12-16T01:27:01.299Z,45.66,26.45,0.0,0.0,0.0,267.05,285.12,None,2561021.0,Nick Chubb,24.0,RB,1,away,2018121501,199,left,
163284,2018-12-16T01:27:01.299Z,40.75,23.86,0.0,0.0,0.0,,,None,,Football,,,1,football,2018121501,199,left,
163945,2018-12-16T01:27:41.500Z,27.87,30.49,0.77,1.25,0.07,81.82,63.19,None,494307.0,Darian Stewart,26.0,FS,1,home,2018121501,221,left,
163946,2018-12-16T01:27:41.500Z,39.97,29.66,0.0,0.0,0.0,112.47,161.87,None,2495202.0,Von Miller,58.0,OLB,1,home,2018121501,221,left,
163947,2018-12-16T01:27:41.500Z,40.28,34.88,0.0,0.0,0.01,106.92,92.26,None,2507917.0,Tramaine Brock,22.0,CB,1,home,2018121501,221,left,
163948,2018-12-16T01:27:41.500Z,39.82,23.73,0.06,0.05,0.03,93.94,179.64,None,2532898.0,Brandon Marshall,54.0,ILB,1,home,2018121501,221,left,
163949,2018-12-16T01:27:41.500Z,44.46,29.43,4.56,1.27,0.46,315.47,358.63,None,2543488.0,Jarvis Landry,80.0,WR,1,away,2018121501,221,left,GO
163950,2018-12-16T01:27:41.500Z,40.14,8.42,0.08,0.07,0.0,104.16,158.8,None,2543505.0,Bradley Roby,29.0,CB,1,home,2018121501,221,left,
163951,2018-12-16T01:27:41.500Z,45.75,22.22,0.0,0.0,0.0,275.73,271.08,None,2552461.0,Duke Johnson,29.0,RB,1,away,2018121501,221,left,
163952,2018-12-16T01:27:41.500Z,42.25,34.24,0.0,0.0,0.0,269.6,270.85,None,2552597.0,Breshad Perriman,19.0,WR,1,away,2018121501,221,left,CORNER
163953,2018-12-16T01:27:41.500Z,37.32,28.33,4.1,0.32,0.41,15.23,1.21,None,2555550.0,Justin Simmons,31.0,SS,1,home,2018121501,221,left,
163954,2018-12-16T01:27:41.500Z,40.03,28.33,0.0,0.0,0.0,100.55,302.41,None,2556278.0,Will Parks,34.0,FS,1,home,2018121501,221,left,
163955,2018-12-16T01:27:41.500Z,43.27,28.81,0.0,0.0,0.0,259.78,299.6,None,2557986.0,David Njoku,85.0,TE,1,away,2018121501,221,left,HITCH
163956,2018-12-16T01:27:41.500Z,25.22,20.12,0.93,0.65,0.09,88.61,319.12,None,2559293.0,Dymonte Thomas,35.0,DB,1,home,2018121501,221,left,
163957,2018-12-16T01:27:41.500Z,46.08,24.0,0.11,0.11,0.0,258.74,293.1,None,2560800.0,Baker Mayfield,6.0,QB,1,away,2018121501,221,left,
163958,2018-12-16T01:27:41.500Z,41.52,8.6,0.0,0.0,0.0,275.62,45.24,None,2560988.0,Antonio Callaway,11.0,WR,1,away,2018121501,221,left,IN
163959,2018-12-16T01:27:41.500Z,40.91,23.89,0.0,0.0,0.0,,,None,,Football,,,1,football,2018121501,221,left,
164950,2018-12-16T01:32:37.200Z,30.72,23.8,0.0,0.0,0.0,101.4,282.94,None,2532888.0,Case Keenum,4.0,QB,1,home,2018121501,300,right,
164951,2018-12-16T01:32:37.200Z,36.72,29.51,0.09,0.09,0.02,200.74,289.19,None,2539311.0,Jamie Collins,51.0,OLB,1,away,2018121501,300,right,
164952,2018-12-16T01:32:37.200Z,39.71,7.93,1.51,0.65,0.15,39.6,77.64,None,2543637.0,Terrance Mitchell,39.0,CB,1,away,2018121501,300,right,
164953,2018-12-16T01:32:37.200Z,37.99,43.79,0.01,0.01,0.01,252.08,147.51,None,2550164.0,T.J. Carrie,38.0,CB,1,away,2018121501,300,right,
164954,2018-12-16T01:32:37.200Z,53.09,25.46,0.24,0.52,0.03,289.45,30.39,None,2552389.0,Damarious Randall,23.0,CB,1,away,2018121501,300,right,
164955,2018-12-16T01:32:37.200Z,35.26,8.04,0.0,0.0,0.0,89.06,304.34,None,2553667.0,Matt LaCosse,83.0,TE,1,home,2018121501,300,right,GO
164956,2018-12-16T01:32:37.200Z,40.15,20.75,2.19,0.46,0.21,233.0,170.79,None,2555166.0,Joe Schobert,53.0,MLB,1,away,2018121501,300,right,
164957,2018-12-16T01:32:37.200Z,39.37,19.88,0.01,0.01,0.01,282.47,275.42,None,2555540.0,Derrick Kindred,26.0,SS,1,away,2018121501,300,right,
164958,2018-12-16T01:32:37.200Z,39.49,36.97,0.03,0.03,0.01,266.97,342.3,None,2556475.0,Briean Boddy-Calhoun,20.0,CB,1,away,2018121501,300,right,
164959,2018-12-16T01:32:37.200Z,35.01,30.53,0.0,0.0,0.0,86.03,321.63,None,2558985.0,Tim Patrick,81.0,WR,1,home,2018121501,300,right,IN
164960,2018-12-16T01:32:37.200Z,33.49,16.19,2.92,2.21,0.3,100.23,169.66,None,2559947.0,Phillip Lindsay,30.0,RB,1,home,2018121501,300,right,OUT
164961,2018-12-16T01:32:37.200Z,34.27,43.85,0.0,0.0,0.0,94.89,60.6,None,2560888.0,Courtland Sutton,14.0,WR,1,home,2018121501,300,right,GO
164962,2018-12-16T01:32:37.200Z,36.36,17.3,0.0,0.0,0.01,310.33,93.8,None,2560964.0,Genard Avery,55.0,LB,1,away,2018121501,300,right,
164963,2018-12-16T01:32:37.200Z,34.24,36.04,0.0,0.0,0.0,91.25,76.45,None,2561002.0,DaeSean Hamilton,17.0,WR,1,home,2018121501,300,right,OUT
164964,2018-12-16T01:32:37.200Z,35.74,23.81,0.0,0.0,0.0,,,None,,Football,,,1,football,2018121501,300,right,
165595,2018-12-16T01:33:27.099Z,30.82,23.91,0.17,0.35,0.01,88.27,64.91,None,2532888.0,Case Keenum,4.0,QB,1,home,2018121501,341,right,
165596,2018-12-16T01:33:27.099Z,37.04,25.41,0.03,0.09,0.04,258.22,3.15,None,2539311.0,Jamie Collins,51.0,OLB,1,away,2018121501,341,right,
165597,2018-12-16T01:33:27.099Z,46.61,8.33,0.37,0.34,0.02,287.26,174.82,None,2543637.0,Terrance Mitchell,39.0,CB,1,away,2018121501,341,right,
165598,2018-12-16T01:33:27.099Z,45.37,42.63,0.0,0.0,0.0,250.31,298.78,None,2550164.0,T.J. Carrie,38.0,CB,1,away,2018121501,341,right,
