playId,playerId,areaDifference,numberPlayersDeep,numberPlayersDeepDifference,numberPlayersUnderneath,densityDifference,heightDifference,widthDifference,cluster,homeScore,visitorScore,down,quarter,yardsToGo,yardsToEndZone,gameClock,defenseValoration
2018101400:3566:6,2558184.0,54.08294999999998,1,1,6,0.1294308095249982,0.7099999999999937,-13.000000000000014,0.0,31.0,22.0,3,4,3,51.0,04:31:00,0
2018101400:3829:6,2506861.0,8.552700000000073,1,0,5,0.7015328492756614,1.2000000000000028,-14.509999999999998,0.0,31.0,29.0,3,4,8,55.0,03:29:00,0
2018101400:3829:6,2532828.0,8.552700000000073,1,0,5,0.7015328492756614,1.2000000000000028,-14.509999999999998,0.0,31.0,29.0,3,4,8,55.0,03:29:00,0
2018101400:3829:6,2556934.0,8.552700000000073,1,0,5,0.7015328492756614,1.2000000000000028,-14.509999999999998,0.0,31.0,29.0,3,4,8,55.0,03:29:00,0
2018101400:3829:6,2557945.0,8.552700000000073,1,0,5,0.7015328492756614,1.2000000000000028,-14.509999999999998,0.0,31.0,29.0,3,4,8,55.0,03:29:00,0
2018101400:3829:6,2560884.0,8.552700000000073,1,0,5,0.7015328492756614,1.2000000000000028,-14.509999999999998,0.0,31.0,29.0,3,4,8,55.0,03:29:00,0
2018101400:3829:6,2560930.0,8.552700000000073,1,0,5,0.7015328492756614,1.2000000000000028,-14.509999999999998,0.0,31.0,29.0,3,4,8,55.0,03:29:00,0
2018101401:173:6,2533058.0,64.07970000000019,0,0,6,0.0936333971600987,-0.970000000000006,-10.040000000000006,1.0,0.0,0.0,3,1,2,63.0,12:21:00,0
2018101401:173:6,2533060.0,64.07970000000019,0,0,6,0.0936333971600987,-0.970000000000006,-10.040000000000006,1.0,0.0,0.0,3,1,2,63.0,12:21:00,0
2018101401:173:6,2543814.0,64.07970000000019,0,0,6,0.0936333971600987,-0.970000000000006,-10.040000000000006,1.0,0.0,0.0,3,1,2,63.0,12:21:00,0
2018101401:173:6,2555528.0,64.07970000000019,0,0,6,0.0936333971600987,-0.970000000000006,-10.040000000000006,1.0,0.0,0.0,3,1,2,63.0,12:21:00,0
2018101401:173:6,2556367.0,64.07970000000019,0,0,6,0.0936333971600987,-0.970000000000006,-10.040000000000006,1.0,0.0,0.0,3,1,2,63.0,12:21:00,0
2018101401:173:6,2560970.0,64.07970000000019,0,0,6,0.0936333971600987,-0.970000000000006,-10.040000000000006,1.0,0.0,0.0,3,1,2,63.0,12:21:00,0
2018101401:240:6,2533060.0,0.8299499999999398,1,1,5,7.2293511657334,2.1299999999999955,-11.100000000000009,0.0,0.0,0.0,3,1,9,54.0,11:01:00,1
2018101401:240:6,2539233.0,0.8299499999999398,1,1,5,7.2293511657334,2.1299999999999955,-11.100000000000009,0.0,0.0,0.0,3,1,9,54.0,11:01:00,1
2018101401:240:6,2543474.0,0.8299499999999398,1,1,5,7.2293511657334,2.1299999999999955,-11.100000000000009,0.0,0.0,0.0,3,1,9,54.0,11:01:00,1
2018101401:240:6,2555528.0,0.8299499999999398,1,1,5,7.2293511657334,2.1299999999999955,-11.100000000000009,0.0,0.0,0.0,3,1,9,54.0,11:01:00,1
2018101401:240:6,2556367.0,0.8299499999999398,1,1,5,7.2293511657334,2.1299999999999955,-11.100000000000009,0.0,0.0,0.0,3,1,9,54.0,11:01:00,1
2018101401:240:6,2560970.0,0.8299499999999398,1,1,5,7.2293511657334,2.1299999999999955,-11.100000000000009,0.0,0.0,0.0,3,1,9,54.0,11:01:00,1
2018101401:349:6,496733.0,121.89200000000022,2,2,5,0.0574278869819183,4.140000000000001,-9.47,0.0,0.0,0.0,3,1,10,78.0,10:42:00,1
2018101401:349:6,2540221.0,121.89200000000022,2,2,5,0.0574278869819183,4.140000000000001,-9.47,0.0,0.0,0.0,3,1,10,78.0,10:42:00,1
2018101401:349:6,2555344.0,121.89200000000022,2,2,5,0.0574278869819183,4.140000000000001,-9.47,0.0,0.0,0.0,3,1,10,78.0,10:42:00,1
2018101401:349:6,2555386.0,121.89200000000022,2,2,5,0.0574278869819183,4.140000000000001,-9.47,0.0,0.0,0.0,3,1,10,78.0,10:42:00,1
2018101401:349:6,2556559.0,121.89200000000022,2,2,5,0.0574278869819183,4.140000000000001,-9.47,0.0,0.0,0.0,3,1,10,78.0,10:42:00,1
2018101401:349:6,2558849.0,121.89200000000022,2,2,5,0.0574278869819183,4.140000000000001,-9.47,0.0,0.0,0.0,3,1,10,78.0,10:42:00,1
2018101401:349:6,2560712.0,121.89200000000022,2,2,5,0.0574278869819183,4.140000000000001,-9.47,0.0,0.0,0.0,3,1,10,78.0,10:42:00,1
2018101401:439:6,2533058.0,36.34564999999992,2,1,5,0.1925952624316806,-1.0699999999999967,-18.41,0.0,0.0,0.0,3,1,8,92.0,09:11:00,1
2018101401:439:6,2533060.0,36.34564999999992,2,1,5,0.1925952624316806,-1.0699999999999967,-18.41,0.0,0.0,0.0,3,1,8,92.0,09:11:00,1
2018101401:439:6,2539233.0,36.34564999999992,2,1,5,0.1925952624316806,-1.0699999999999967,-18.41,0.0,0.0,0.0,3,1,8,92.0,09:11:00,1
2018101401:439:6,2543474.0,36.34564999999992,2,1,5,0.1925952624316806,-1.0699999999999967,-18.41,0.0,0.0,0.0,3,1,8,92.0,09:11:00,1
2018101401:439:6,2555528.0,36.34564999999992,2,1,5,0.1925952624316806,-1.0699999999999967,-18.41,0.0,0.0,0.0,3,1,8,92.0,09:11:00,1
2018101401:439:6,2556367.0,36.34564999999992,2,1,5,0.1925952624316806,-1.0699999999999967,-18.41,0.0,0.0,0.0,3,1,8,92.0,09:11:00,1
2018101401:439:6,2560970.0,36.34564999999992,2,1,5,0.1925952624316806,-1.0699999999999967,-18.41,0.0,0.0,0.0,3,1,8,92.0,09:11:00,1
2018101401:578:6,496733.0,71.94709999999992,1,0,6,0.0972937060701544,9.229999999999992,-5.570000000000011,0.0,0.0,0.0,3,1,7,38.0,07:33:00,0
2018101401:578:6,2540221.0,71.94709999999992,1,0,6,0.0972937060701544,9.229999999999992,-5.570000000000011,0.0,0.0,0.0,3,1,7,38.0,07:33:00,0
2018101401:578:6,2541696.0,71.94709999999992,1,0,6,0.0972937060701544,9.229999999999992,-5.570000000000011,0.0,0.0,0.0,3,1,7,38.0,07:33:00,0
2018101401:578:6,2555344.0,71.94709999999992,1,0,6,0.0972937060701544,9.229999999999992,-5.570000000000011,0.0,0.0,0.0,3,1,7,38.0,07:33:00,0
2018101401:578:6,2556559.0,71.94709999999992,1,0,6,0.0972937060701544,9.229999999999992,-5.570000000000011,0.0,0.0,0.0,3,1,7,38.0,07:33:00,0
2018101401:578:6,2558849.0,71.94709999999992,1,0,6,0.0972937060701544,9.229999999999992,-5.570000000000011,0.0,0.0,0.0,3,1,7,38.0,07:33:00,0
2018101401:578:6,2560712.0,71.94709999999992,1,0,6,0.0972937060701544,9.229999999999992,-5.570000000000011,0.0,0.0,0.0,3,1,7,38.0,07:33:00,0
2018101401:646:6,496733.0,41.0594500000002,1,0,5,0.1461295755301147,1.7900000000000027,-15.839999999999996,0.0,0.0,0.0,3,1,10,28.0,06:45:00,0
2018101401:646:6,2540221.0,41.0594500000002,1,0,5,0.1461295755301147,1.7900000000000027,-15.839999999999996,0.0,0.0,0.0,3,1,10,28.0,06:45:00,0
2018101401:646:6,2552289.0,41.0594500000002,1,0,5,0.1461295755301147,1.7900000000000027,-15.839999999999996,0.0,0.0,0.0,3,1,10,28.0,06:45:00,0
2018101401:646:6,2555344.0,41.0594500000002,1,0,5,0.1461295755301147,1.7900000000000027,-15.839999999999996,0.0,0.0,0.0,3,1,10,28.0,06:45:00,0
2018101401:646:6,2555386.0,41.0594500000002,1,0,5,0.1461295755301147,1.7900000000000027,-15.839999999999996,0.0,0.0,0.0,3,1,10,28.0,06:45:00,0
2018101401:646:6,2558849.0,41.0594500000002,1,0,5,0.1461295755301147,1.7900000000000027,-15.839999999999996,0.0,0.0,0.0,3,1,10,28.0,06:45:00,0
2018101401:873:6,2507843.0,43.292949999999934,1,1,5,0.1385906943278295,4.4899999999999824,-6.980000000000029,1.0,7.0,0.0,3,1,2,51.0,02:43:00,0
2018101401:873:6,2533058.0,43.292949999999934,1,1,5,0.1385906943278295,4.4899999999999824,-6.980000000000029,1.0,7.0,0.0,3,1,2,51.0,02:43:00,0
2018101401:873:6,2533060.0,43.292949999999934,1,1,5,0.1385906943278295,4.4899999999999824,-6.980000000000029,1.0,7.0,0.0,3,1,2,51.0,02:43:00,0
2018101401:873:6,2539233.0,43.292949999999934,1,1,5,0.1385906943278295,4.4899999999999824,-6.980000000000029,1.0,7.0,0.0,3,1,2,51.0,02:43:00,0
2018101401:873:6,2543474.0,43.292949999999934,1,1,5,0.1385906943278295,4.4899999999999824,-6.980000000000029,1.0,7.0,0.0,3,1,2,51.0,02:43:00,0
2018101401:873:6,2556367.0,43.292949999999934,1,1,5,0.1385906943278295,4.4899999999999824,-6.980000000000029,1.0,7.0,0.0,3,1,2,51.0,02:43:00,0
2018101401:873:6,2560970.0,43.292949999999934,1,1,5,0.1385906943278295,4.4899999999999824,-6.980000000000029,1.0,7.0,0.0,3,1,2,51.0,02:43:00,0
2018101401:1247:6,496733.0,0.6443500000001734,1,1,5,9.311709474661884,2.500000000000014,-9.909999999999982,0.0,7.0,7.0,3,2,5,53.0,10:26:00,1
2018101401:1247:6,2532946.0,0.6443500000001734,1,1,5,9.311709474661884,2.500000000000014,-9.909999999999982,0.0,7.0,7.0,3,2,5,53.0,10:26:00,1
2018101401:1247:6,2540221.0,0.6443500000001734,1,1,5,9.311709474661884,2.500000000000014,-9.909999999999982,0.0,7.0,7.0,3,2,5,53.0,10:26:00,1
2018101401:1247:6,2555386.0,0.6443500000001734,1,1,5,9.311709474661884,2.500000000000014,-9.909999999999982,0.0,7.0,7.0,3,2,5,53.0,10:26:00,1
2018101401:1247:6,2556559.0,0.6443500000001734,1,1,5,9.311709474661884,2.500000000000014,-9.909999999999982,0.0,7.0,7.0,3,2,5,53.0,10:26:00,1
2018101401:1247:6,2558849.0,0.6443500000001734,1,1,5,9.311709474661884,2.500000000000014,-9.909999999999982,0.0,7.0,7.0,3,2,5,53.0,10:26:00,1
2018101401:1247:6,2560712.0,0.6443500000001734,1,1,5,9.311709474661884,2.500000000000014,-9.909999999999982,0.0,7.0,7.0,3,2,5,53.0,10:26:00,1
2018101401:1331:6,2507843.0,129.90149999999963,1,1,6,0.0538869835991117,4.420000000000002,-9.599999999999994,2.0,7.0,7.0,3,2,8,88.0,09:23:00,1
2018101401:1331:6,2533058.0,129.90149999999963,1,1,6,0.0538869835991117,4.420000000000002,-9.599999999999994,2.0,7.0,7.0,3,2,8,88.0,09:23:00,1
2018101401:1331:6,2533060.0,129.90149999999963,1,1,6,0.0538869835991117,4.420000000000002,-9.599999999999994,2.0,7.0,7.0,3,2,8,88.0,09:23:00,1
2018101401:1331:6,2539233.0,129.90149999999963,1,1,6,0.0538869835991117,4.420000000000002,-9.599999999999994,2.0,7.0,7.0,3,2,8,88.0,09:23:00,1
2018101401:1331:6,2543474.0,129.90149999999963,1,1,6,0.0538869835991117,4.420000000000002,-9.599999999999994,2.0,7.0,7.0,3,2,8,88.0,09:23:00,1
2018101401:1331:6,2556367.0,129.90149999999963,1,1,6,0.0538869835991117,4.420000000000002,-9.599999999999994,2.0,7.0,7.0,3,2,8,88.0,09:23:00,1
2018101401:1331:6,2560970.0,129.90149999999963,1,1,6,0.0538869835991117,4.420000000000002,-9.599999999999994,2.0,7.0,7.0,3,2,8,88.0,09:23:00,1
2018101401:1471:6,496733.0,15.469800000000191,1,1,4,0.3232103841032164,1.390000000000004,-12.949999999999992,0.0,7.0,7.0,3,2,2,93.0,07:42:00,0
2018101401:1471:6,2532946.0,15.469800000000191,1,1,4,0.3232103841032164,1.390000000000004,-12.949999999999992,0.0,7.0,7.0,3,2,2,93.0,07:42:00,0
2018101401:1471:6,2539978.0,15.469800000000191,1,1,4,0.3232103841032164,1.390000000000004,-12.949999999999992,0.0,7.0,7.0,3,2,2,93.0,07:42:00,0
2018101401:1471:6,2555386.0,15.469800000000191,1,1,4,0.3232103841032164,1.390000000000004,-12.949999999999992,0.0,7.0,7.0,3,2,2,93.0,07:42:00,0
2018101401:1471:6,2556559.0,15.469800000000191,1,1,4,0.3232103841032164,1.390000000000004,-12.949999999999992,0.0,7.0,7.0,3,2,2,93.0,07:42:00,0
2018101401:1549:6,496733.0,110.87404999999998,2,2,5,0.0631347010414069,5.040000000000006,-5.769999999999989,0.0,7.0,7.0,3,2,6,79.0,05:42:00,1
2018101401:1549:6,2532946.0,110.87404999999998,2,2,5,0.0631347010414069,5.040000000000006,-5.769999999999989,0.0,7.0,7.0,3,2,6,79.0,05:42:00,1
2018101401:1549:6,2540221.0,110.87404999999998,2,2,5,0.0631347010414069,5.040000000000006,-5.769999999999989,0.0,7.0,7.0,3,2,6,79.0,05:42:00,1
2018101401:1549:6,2555386.0,110.87404999999998,2,2,5,0.0631347010414069,5.040000000000006,-5.769999999999989,0.0,7.0,7.0,3,2,6,79.0,05:42:00,1
2018101401:1549:6,2556559.0,110.87404999999998,2,2,5,0.0631347010414069,5.040000000000006,-5.769999999999989,0.0,7.0,7.0,3,2,6,79.0,05:42:00,1
2018101401:1549:6,2558849.0,110.87404999999998,2,2,5,0.0631347010414069,5.040000000000006,-5.769999999999989,0.0,7.0,7.0,3,2,6,79.0,05:42:00,1
2018101401:1549:6,2560712.0,110.87404999999998,2,2,5,0.0631347010414069,5.040000000000006,-5.769999999999989,0.0,7.0,7.0,3,2,6,79.0,05:42:00,1
2018101401:1675:6,2507843.0,359.09060000000005,2,2,5,0.0194936876654526,14.369999999999996,5.369999999999997,0.0,7.0,7.0,3,2,6,45.0,03:23:00,0
2018101401:1675:6,2533060.0,359.09060000000005,2,2,5,0.0194936876654526,14.369999999999996,5.369999999999997,0.0,7.0,7.0,3,2,6,45.0,03:23:00,0
2018101401:1675:6,2539233.0,359.09060000000005,2,2,5,0.0194936876654526,14.369999999999996,5.369999999999997,0.0,7.0,7.0,3,2,6,45.0,03:23:00,0
2018101401:1675:6,2543474.0,359.09060000000005,2,2,5,0.0194936876654526,14.369999999999996,5.369999999999997,0.0,7.0,7.0,3,2,6,45.0,03:23:00,0
2018101401:1675:6,2556367.0,359.09060000000005,2,2,5,0.0194936876654526,14.369999999999996,5.369999999999997,0.0,7.0,7.0,3,2,6,45.0,03:23:00,0
2018101401:1675:6,2558801.0,359.09060000000005,2,2,5,0.0194936876654526,14.369999999999996,5.369999999999997,0.0,7.0,7.0,3,2,6,45.0,03:23:00,0
2018101401:1675:6,2560970.0,359.09060000000005,2,2,5,0.0194936876654526,14.369999999999996,5.369999999999997,0.0,7.0,7.0,3,2,6,45.0,03:23:00,0
2018101401:1762:6,2533060.0,79.20369999999991,1,1,5,0.075754036743233,6.5099999999999945,-7.910000000000007,0.0,7.0,7.0,3,2,6,30.0,02:00:00,0
2018101401:1762:6,2539233.0,79.20369999999991,1,1,5,0.075754036743233,6.5099999999999945,-7.910000000000007,0.0,7.0,7.0,3,2,6,30.0,02:00:00,0
2018101401:1762:6,2543474.0,79.20369999999991,1,1,5,0.075754036743233,6.5099999999999945,-7.910000000000007,0.0,7.0,7.0,3,2,6,30.0,02:00:00,0
2018101401:1762:6,2556367.0,79.20369999999991,1,1,5,0.075754036743233,6.5099999999999945,-7.910000000000007,0.0,7.0,7.0,3,2,6,30.0,02:00:00,0
2018101401:1762:6,2558801.0,79.20369999999991,1,1,5,0.075754036743233,6.5099999999999945,-7.910000000000007,0.0,7.0,7.0,3,2,6,30.0,02:00:00,0
2018101401:1762:6,2560970.0,79.20369999999991,1,1,5,0.075754036743233,6.5099999999999945,-7.910000000000007,0.0,7.0,7.0,3,2,6,30.0,02:00:00,0
2018101401:2281:6,2507843.0,3.1276500000000027,0,0,7,2.238102089428163,0.1899999999999995,-8.920000000000005,1.0,14.0,14.0,3,3,3,91.0,11:56:00,0
2018101401:2281:6,2533058.0,3.1276500000000027,0,0,7,2.238102089428163,0.1899999999999995,-8.920000000000005,1.0,14.0,14.0,3,3,3,91.0,11:56:00,0
2018101401:2281:6,2539233.0,3.1276500000000027,0,0,7,2.238102089428163,0.1899999999999995,-8.920000000000005,1.0,14.0,14.0,3,3,3,91.0,11:56:00,0
2018101401:2281:6,2543814.0,3.1276500000000027,0,0,7,2.238102089428163,0.1899999999999995,-8.920000000000005,1.0,14.0,14.0,3,3,3,91.0,11:56:00,0
2018101401:2281:6,2556367.0,3.1276500000000027,0,0,7,2.238102089428163,0.1899999999999995,-8.920000000000005,1.0,14.0,14.0,3,3,3,91.0,11:56:00,0
2018101401:2281:6,2558982.0,3.1276500000000027,0,0,7,2.238102089428163,0.1899999999999995,-8.920000000000005,1.0,14.0,14.0,3,3,3,91.0,11:56:00,0
2018101401:2281:6,2560970.0,3.1276500000000027,0,0,7,2.238102089428163,0.1899999999999995,-8.920000000000005,1.0,14.0,14.0,3,3,3,91.0,11:56:00,0
2018101401:2630:6,496733.0,40.662850000000105,2,2,4,0.147554831990379,0.0900000000000034,-12.269999999999996,0.0,14.0,17.0,3,3,10,72.0,05:32:00,1
2018101401:2630:6,2532946.0,40.662850000000105,2,2,4,0.147554831990379,0.0900000000000034,-12.269999999999996,0.0,14.0,17.0,3,3,10,72.0,05:32:00,1
2018101401:2630:6,2540221.0,40.662850000000105,2,2,4,0.147554831990379,0.0900000000000034,-12.269999999999996,0.0,14.0,17.0,3,3,10,72.0,05:32:00,1
2018101401:2630:6,2555386.0,40.662850000000105,2,2,4,0.147554831990379,0.0900000000000034,-12.269999999999996,0.0,14.0,17.0,3,3,10,72.0,05:32:00,1
2018101401:2630:6,2556559.0,40.662850000000105,2,2,4,0.147554831990379,0.0900000000000034,-12.269999999999996,0.0,14.0,17.0,3,3,10,72.0,05:32:00,1
2018101401:2630:6,2558849.0,40.662850000000105,2,2,4,0.147554831990379,0.0900000000000034,-12.269999999999996,0.0,14.0,17.0,3,3,10,72.0,05:32:00,1
2018101401:2630:6,2560712.0,40.662850000000105,2,2,4,0.147554831990379,0.0900000000000034,-12.269999999999996,0.0,14.0,17.0,3,3,10,72.0,05:32:00,1
2018101401:2759:6,2533060.0,97.40459999999987,2,2,2,0.0410658223533591,1.6999999999999955,-7.43,1.0,14.0,17.0,3,3,8,68.0,03:57:00,0
2018101401:2759:6,2555355.0,97.40459999999987,2,2,2,0.0410658223533591,1.6999999999999955,-7.43,1.0,14.0,17.0,3,3,8,68.0,03:57:00,0
2018101401:2759:6,2556367.0,97.40459999999987,2,2,2,0.0410658223533591,1.6999999999999955,-7.43,1.0,14.0,17.0,3,3,8,68.0,03:57:00,0
2018101401:2759:6,2560970.0,97.40459999999987,2,2,2,0.0410658223533591,1.6999999999999955,-7.43,1.0,14.0,17.0,3,3,8,68.0,03:57:00,0
2018101401:2854:6,2507843.0,48.03630000000027,3,3,4,0.1457231302161065,2.2500000000000018,-10.049999999999994,0.0,14.0,17.0,3,3,13,58.0,01:25:00,1
2018101401:2854:6,2533060.0,48.03630000000027,3,3,4,0.1457231302161065,2.2500000000000018,-10.049999999999994,0.0,14.0,17.0,3,3,13,58.0,01:25:00,1
2018101401:2854:6,2555355.0,48.03630000000027,3,3,4,0.1457231302161065,2.2500000000000018,-10.049999999999994,0.0,14.0,17.0,3,3,13,58.0,01:25:00,1
2018101401:2854:6,2556367.0,48.03630000000027,3,3,4,0.1457231302161065,2.2500000000000018,-10.049999999999994,0.0,14.0,17.0,3,3,13,58.0,01:25:00,1
2018101401:2854:6,2556817.0,48.03630000000027,3,3,4,0.1457231302161065,2.2500000000000018,-10.049999999999994,0.0,14.0,17.0,3,3,13,58.0,01:25:00,1
2018101401:2854:6,2558801.0,48.03630000000027,3,3,4,0.1457231302161065,2.2500000000000018,-10.049999999999994,0.0,14.0,17.0,3,3,13,58.0,01:25:00,1
2018101401:2854:6,2560970.0,48.03630000000027,3,3,4,0.1457231302161065,2.2500000000000018,-10.049999999999994,0.0,14.0,17.0,3,3,13,58.0,01:25:00,1
2018101401:3108:6,496733.0,90.49094999999986,1,1,5,0.0663049730387404,3.039999999999992,-9.77000000000001,0.0,14.0,17.0,3,4,4,54.0,11:38:00,0
2018101401:3108:6,2532946.0,90.49094999999986,1,1,5,0.0663049730387404,3.039999999999992,-9.77000000000001,0.0,14.0,17.0,3,4,4,54.0,11:38:00,0
2018101401:3108:6,2555386.0,90.49094999999986,1,1,5,0.0663049730387404,3.039999999999992,-9.77000000000001,0.0,14.0,17.0,3,4,4,54.0,11:38:00,0
2018101401:3108:6,2556559.0,90.49094999999986,1,1,5,0.0663049730387404,3.039999999999992,-9.77000000000001,0.0,14.0,17.0,3,4,4,54.0,11:38:00,0
2018101401:3108:6,2558849.0,90.49094999999986,1,1,5,0.0663049730387404,3.039999999999992,-9.77000000000001,0.0,14.0,17.0,3,4,4,54.0,11:38:00,0
2018101401:3108:6,2560712.0,90.49094999999986,1,1,5,0.0663049730387404,3.039999999999992,-9.77000000000001,0.0,14.0,17.0,3,4,4,54.0,11:38:00,0
2018101401:3172:6,496733.0,58.428199999999606,1,1,5,0.1026901393505198,5.409999999999984,-8.830000000000023,0.0,14.0,17.0,3,4,15,55.0,09:31:00,1
2018101401:3172:6,2532946.0,58.428199999999606,1,1,5,0.1026901393505198,5.409999999999984,-8.830000000000023,0.0,14.0,17.0,3,4,15,55.0,09:31:00,1
2018101401:3172:6,2555386.0,58.428199999999606,1,1,5,0.1026901393505198,5.409999999999984,-8.830000000000023,0.0,14.0,17.0,3,4,15,55.0,09:31:00,1
2018101401:3172:6,2556559.0,58.428199999999606,1,1,5,0.1026901393505198,5.409999999999984,-8.830000000000023,0.0,14.0,17.0,3,4,15,55.0,09:31:00,1
2018101401:3172:6,2558849.0,58.428199999999606,1,1,5,0.1026901393505198,5.409999999999984,-8.830000000000023,0.0,14.0,17.0,3,4,15,55.0,09:31:00,1
2018101401:3172:6,2560712.0,58.428199999999606,1,1,5,0.1026901393505198,5.409999999999984,-8.830000000000023,0.0,14.0,17.0,3,4,15,55.0,09:31:00,1
2018101401:3287:6,2507843.0,74.10510000000025,0,0,7,0.0944604352466966,0.4500000000000028,-11.799999999999995,0.0,14.0,17.0,3,4,4,71.0,07:16:00,0
2018101401:3287:6,2533058.0,74.10510000000025,0,0,7,0.0944604352466966,0.4500000000000028,-11.799999999999995,0.0,14.0,17.0,3,4,4,71.0,07:16:00,0
2018101401:3287:6,2533060.0,74.10510000000025,0,0,7,0.0944604352466966,0.4500000000000028,-11.799999999999995,0.0,14.0,17.0,3,4,4,71.0,07:16:00,0
2018101401:3287:6,2543814.0,74.10510000000025,0,0,7,0.0944604352466966,0.4500000000000028,-11.799999999999995,0.0,14.0,17.0,3,4,4,71.0,07:16:00,0
2018101401:3287:6,2555355.0,74.10510000000025,0,0,7,0.0944604352466966,0.4500000000000028,-11.799999999999995,0.0,14.0,17.0,3,4,4,71.0,07:16:00,0
2018101401:3287:6,2556367.0,74.10510000000025,0,0,7,0.0944604352466966,0.4500000000000028,-11.799999999999995,0.0,14.0,17.0,3,4,4,71.0,07:16:00,0
2018101401:3287:6,2560970.0,74.10510000000025,0,0,7,0.0944604352466966,0.4500000000000028,-11.799999999999995,0.0,14.0,17.0,3,4,4,71.0,07:16:00,0
2018101401:3593:6,496733.0,-103.35389999999992,1,1,5,-0.0580529617169744,-2.1000000000000014,-14.830000000000004,0.0,14.0,20.0,3,4,4,79.0,03:00:00,0
2018101401:3593:6,2540221.0,-103.35389999999992,1,1,5,-0.0580529617169744,-2.1000000000000014,-14.830000000000004,0.0,14.0,20.0,3,4,4,79.0,03:00:00,0
2018101401:3593:6,2555344.0,-103.35389999999992,1,1,5,-0.0580529617169744,-2.1000000000000014,-14.830000000000004,0.0,14.0,20.0,3,4,4,79.0,03:00:00,0
2018101401:3593:6,2555386.0,-103.35389999999992,1,1,5,-0.0580529617169744,-2.1000000000000014,-14.830000000000004,0.0,14.0,20.0,3,4,4,79.0,03:00:00,0
2018101401:3593:6,2556559.0,-103.35389999999992,1,1,5,-0.0580529617169744,-2.1000000000000014,-14.830000000000004,0.0,14.0,20.0,3,4,4,79.0,03:00:00,0
2018101401:3593:6,2558849.0,-103.35389999999992,1,1,5,-0.0580529617169744,-2.1000000000000014,-14.830000000000004,0.0,14.0,20.0,3,4,4,79.0,03:00:00,0
2018101401:3593:6,2560712.0,-103.35389999999992,1,1,5,-0.0580529617169744,-2.1000000000000014,-14.830000000000004,0.0,14.0,20.0,3,4,4,79.0,03:00:00,0
2018101401:3914:6,2533060.0,183.82289999999983,1,1,5,0.0326401117597426,9.849999999999996,2.4799999999999933,0.0,21.0,20.0,3,4,2,69.0,00:42:00,0
2018101401:3914:6,2555355.0,183.82289999999983,1,1,5,0.0326401117597426,9.849999999999996,2.4799999999999933,0.0,21.0,20.0,3,4,2,69.0,00:42:00,0
2018101401:3914:6,2556367.0,183.82289999999983,1,1,5,0.0326401117597426,9.849999999999996,2.4799999999999933,0.0,21.0,20.0,3,4,2,69.0,00:42:00,0
2018101401:3914:6,2556817.0,183.82289999999983,1,1,5,0.0326401117597426,9.849999999999996,2.4799999999999933,0.0,21.0,20.0,3,4,2,69.0,00:42:00,0
2018101401:3914:6,2558801.0,183.82289999999983,1,1,5,0.0326401117597426,9.849999999999996,2.4799999999999933,0.0,21.0,20.0,3,4,2,69.0,00:42:00,0
2018101401:3914:6,2560970.0,183.82289999999983,1,1,5,0.0326401117597426,9.849999999999996,2.4799999999999933,0.0,21.0,20.0,3,4,2,69.0,00:42:00,0
2018101401:3987:6,2533058.0,-43.67725000000013,4,2,3,-0.1602665002947754,-1.85,-17.399999999999995,0.0,21.0,20.0,3,4,10,59.0,00:33:00,1
2018101401:3987:6,2533060.0,-43.67725000000013,4,2,3,-0.1602665002947754,-1.85,-17.399999999999995,0.0,21.0,20.0,3,4,10,59.0,00:33:00,1
2018101401:3987:6,2555355.0,-43.67725000000013,4,2,3,-0.1602665002947754,-1.85,-17.399999999999995,0.0,21.0,20.0,3,4,10,59.0,00:33:00,1
2018101401:3987:6,2556367.0,-43.67725000000013,4,2,3,-0.1602665002947754,-1.85,-17.399999999999995,0.0,21.0,20.0,3,4,10,59.0,00:33:00,1
2018101401:3987:6,2556817.0,-43.67725000000013,4,2,3,-0.1602665002947754,-1.85,-17.399999999999995,0.0,21.0,20.0,3,4,10,59.0,00:33:00,1
2018101401:3987:6,2558801.0,-43.67725000000013,4,2,3,-0.1602665002947754,-1.85,-17.399999999999995,0.0,21.0,20.0,3,4,10,59.0,00:33:00,1
2018101401:3987:6,2560970.0,-43.67725000000013,4,2,3,-0.1602665002947754,-1.85,-17.399999999999995,0.0,21.0,20.0,3,4,10,59.0,00:33:00,1
2018101402:426:6,2532861.0,-8.36119999999994,1,1,5,-0.7176003444481706,2.240000000000004,-8.359999999999996,0.0,0.0,7.0,3,1,5,82.0,08:35:00,0
2018101402:426:6,2541958.0,-8.36119999999994,1,1,5,-0.7176003444481706,2.240000000000004,-8.359999999999996,0.0,0.0,7.0,3,1,5,82.0,08:35:00,0
2018101402:426:6,2550842.0,-8.36119999999994,1,1,5,-0.7176003444481706,2.240000000000004,-8.359999999999996,0.0,0.0,7.0,3,1,5,82.0,08:35:00,0
2018101402:426:6,2556828.0,-8.36119999999994,1,1,5,-0.7176003444481706,2.240000000000004,-8.359999999999996,0.0,0.0,7.0,3,1,5,82.0,08:35:00,0
2018101402:426:6,2557927.0,-8.36119999999994,1,1,5,-0.7176003444481706,2.240000000000004,-8.359999999999996,0.0,0.0,7.0,3,1,5,82.0,08:35:00,0
